"","Number.of.states","Prior.distribution.type","Number.of.messages","Impairment","Tolerance","Dynamics","Speaker.entropy","Hearer.entropy","Speaker.convexity","Hearer.convexity","Speaker.Voronoiness","Hearer.Voronoiness","Speaker.informativity","Hearer.informativity","Expected.utility","Iterations","Speaker.Convex.Cat","Hearer.Convex.Cat","Speaker.strategy.file","Hearer.strategy.file","Speaker.meanEU","Hearer.meanEU"
"2594",50,"uniform",2,0.1,0.3,"replicator dynamics",0.258143387695215,0.837042547033632,0.0406671234159658,0.999999999999999,1,0.9972,0.514215821442487,0.591811516473018,0.86851696636171,25,1,1,"results/strategies/20140918-165528-090198-speaker.csv","results/strategies/20140918-165528-090198-hearer.csv",0.868578602401679,0.86853486953395
"2595",50,"uniform",2,0.1,0.3,"replicator dynamics",0.258029171608251,0.836890832774412,0.0407408380301286,1,1,0.9972,0.514294998282178,0.592271999915171,0.868598666724149,74,1,1,"results/strategies/20140918-165534-464919-speaker.csv","results/strategies/20140918-165534-464919-hearer.csv",0.868597000784743,0.868598164628875
"2596",50,"uniform",2,0.1,0.3,"replicator dynamics",0.258029170236561,0.836890829756646,0.0407408389243386,0.999999999999999,1,0.9972,0.514295000881762,0.592272007609589,0.868598666308351,75,1,1,"results/strategies/20140918-165540-924735-speaker.csv","results/strategies/20140918-165540-924735-hearer.csv",0.868596998438652,0.868598163106418
"2597",50,"uniform",2,0.1,0.3,"replicator dynamics",0.258029167948714,0.836890827794293,0.0407408403951218,1,1,0.9972,0.514295000970349,0.592272014881532,0.868598669188492,79,1,1,"results/strategies/20140918-165547-701176-speaker.csv","results/strategies/20140918-165547-701176-hearer.csv",0.86859700113908,0.868598166422594
"2598",50,"uniform",2,0.1,0.3,"replicator dynamics",0.25803044450722,0.836892525566989,0.0407400156865182,0.999999999999997,1,0.9972,0.514294117724676,0.592266865489936,0.868597763706973,49,1,1,"results/strategies/20140918-165552-109767-speaker.csv","results/strategies/20140918-165552-109767-hearer.csv",0.868596787745807,0.868597460643625
"2599",50,"uniform",2,0.1,0.3,"replicator dynamics",0.258029166824681,0.836890826391045,0.0407408411206829,1,1,0.9972,0.514295001621206,0.592272019249559,0.868598670092513,82,1,1,"results/strategies/20140918-165559-101550-speaker.csv","results/strategies/20140918-165559-101550-hearer.csv",0.86859699672091,0.86859816242075
"2600",50,"uniform",2,0.1,0.3,"replicator dynamics",0.258029210888935,0.836890885039081,0.040740812652825,1,1,0.9972,0.514294971074821,0.592271841426003,0.868598638886723,60,1,1,"results/strategies/20140918-165604-364016-speaker.csv","results/strategies/20140918-165604-364016-hearer.csv",0.868596989625561,0.868598138318991
"2601",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989475042891,0.870142381828071,0.00290438112749679,1,1,996,0.404805249433796,0.493518447887364,0.835592191778016,29,1,1,"results/strategies/20140918-165607-183190-speaker.csv","results/strategies/20140918-165607-183190-hearer.csv",0.835592132335892,0.835592177884422
"2602",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474954237,0.870142381752002,0.00290438113197731,1,1,996,0.40480524946784,0.493518448112873,0.8355921919355,32,1,1,"results/strategies/20140918-165610-250521-speaker.csv","results/strategies/20140918-165610-250521-hearer.csv",0.835592132711068,0.835592178297567
"2603",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474186742,0.870142381048699,0.00290438116816645,1,1,996,0.404805250078106,0.493518450437464,0.835592192904726,37,1,1,"results/strategies/20140918-165613-715884-speaker.csv","results/strategies/20140918-165613-715884-hearer.csv",0.835592132421666,0.835592178818994
"2604",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474462254,0.870142381274225,0.00290438115361045,1,1,996,0.404805250048995,0.493518449827126,0.83559219231952,34,1,1,"results/strategies/20140918-165616-929793-speaker.csv","results/strategies/20140918-165616-929793-hearer.csv",0.835592132299575,0.835592178696089
"2605",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474891546,0.870142381689615,0.00290438113464641,1,1,996,0.404805249552514,0.493518448343843,0.835592191971169,29,1,1,"results/strategies/20140918-165619-750463-speaker.csv","results/strategies/20140918-165619-750463-hearer.csv",0.835592132635425,0.835592178341367
"2606",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474439301,0.870142381259628,0.00290438115506649,1,1,996,0.404805250021877,0.493518449843115,0.835592192405175,34,1,1,"results/strategies/20140918-165622-953325-speaker.csv","results/strategies/20140918-165622-953325-hearer.csv",0.835592132071374,0.835592178422815
"2607",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474289957,0.870142381131027,0.00290438116258775,1,1,996,0.404805250082444,0.4935184502268,0.83559219266645,40,1,1,"results/strategies/20140918-165626-724895-speaker.csv","results/strategies/20140918-165626-724895-hearer.csv",0.835592132212084,0.8355921786324
"2608",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474259067,0.870142381115025,0.00290438116475908,1,1,996,0.404805250020246,0.493518450217991,0.835592192813831,31,1,1,"results/strategies/20140918-165629-718221-speaker.csv","results/strategies/20140918-165629-718221-hearer.csv",0.835592132725427,0.835592179045811
"2609",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989484098646,0.870142390003193,0.00290438069333972,1,1,996,0.404805243101975,0.493518421484333,0.835592179256868,27,1,1,"results/strategies/20140918-165632-371448-speaker.csv","results/strategies/20140918-165632-371448-hearer.csv",0.835592130252728,0.835592167561632
"2610",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474695986,0.870142381496749,0.00290438114307392,1,1,996,0.404805249804341,0.493518449049814,0.835592192097808,32,1,1,"results/strategies/20140918-165635-429472-speaker.csv","results/strategies/20140918-165635-429472-hearer.csv",0.835592132425886,0.835592178485618
"2611",50,"uniform",2,0.2,0.05,"replicator dynamics",0.41598947421687,0.870142381074334,0.00290438116663127,1,1,996,0.404805250068062,0.493518450362629,0.835592192849303,36,1,1,"results/strategies/20140918-165638-805865-speaker.csv","results/strategies/20140918-165638-805865-hearer.csv",0.835592132387938,0.835592178774694
"2612",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474115192,0.870142380992356,0.00290438117207593,1,1,996,0.404805250069973,0.493518450577452,0.835592193076304,35,1,1,"results/strategies/20140918-165642-115685-speaker.csv","results/strategies/20140918-165642-115685-hearer.csv",0.835592132579702,0.835592178953265
"2613",50,"uniform",2,0.2,0.05,"replicator dynamics",0.41598947473505,0.870142381543735,0.00290438114188193,1,1,996,0.404805249694387,0.493518448838412,0.835592192147021,31,1,1,"results/strategies/20140918-165645-094748-speaker.csv","results/strategies/20140918-165645-094748-hearer.csv",0.835592132296339,0.835592178194255
"2614",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989529207727,0.870142430636894,0.00290437852568378,1,1,996,0.404805212169419,0.493518290688931,0.835592116129716,21,1,1,"results/strategies/20140918-165647-294959-speaker.csv","results/strategies/20140918-165647-294959-hearer.csv",0.835592118748137,0.835592115945459
"2615",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474903826,0.870142381710252,0.00290438113461253,1,1,996,0.40480524947658,0.493518448228575,0.835592192038313,31,1,1,"results/strategies/20140918-165650-281794-speaker.csv","results/strategies/20140918-165650-281794-hearer.csv",0.835592132781167,0.835592178373029
"2616",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989476223801,0.87014238285661,0.00290438106870047,1,1,996,0.404805248872743,0.493518444756542,0.835592189814636,28,1,1,"results/strategies/20140918-165653-032958-speaker.csv","results/strategies/20140918-165653-032958-hearer.csv",0.835592131421992,0.835592176300407
"2617",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474580122,0.870142381411515,0.00290438114975355,1,1,996,0.404805249748825,0.49351844922654,0.835592192428547,30,1,1,"results/strategies/20140918-165655-924451-speaker.csv","results/strategies/20140918-165655-924451-hearer.csv",0.835592132754843,0.835592178711386
"2618",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474081872,0.870142380966671,0.00290438117392867,1,1,996,0.404805250062284,0.49351845063804,0.835592193161081,33,1,1,"results/strategies/20140918-165659-062025-speaker.csv","results/strategies/20140918-165659-062025-hearer.csv",0.835592132662917,0.83559217901945
"2619",50,"uniform",2,0.2,0.05,"replicator dynamics",0.41598947402892,0.870142380922804,0.00290438117669599,1,1,996,0.404805250071554,0.493518450759681,0.835592193268963,33,1,1,"results/strategies/20140918-165702-184979-speaker.csv","results/strategies/20140918-165702-184979-hearer.csv",0.8355921330206,0.835592179382907
"2620",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474087487,0.870142380972478,0.00290438117370239,1,1,996,0.40480525005315,0.493518450615525,0.835592193159823,33,1,1,"results/strategies/20140918-165705-318833-speaker.csv","results/strategies/20140918-165705-318833-hearer.csv",0.835592132674332,0.835592179017798
"2621",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474024821,0.870142380918564,0.00290438117686116,0.999999999999999,1,996,0.404805250078227,0.493518450776124,0.835592193269874,36,1,1,"results/strategies/20140918-165708-681461-speaker.csv","results/strategies/20140918-165708-681461-hearer.csv",0.835592133013167,0.83559217938502
"2622",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474355598,0.87014238119009,0.00290438115942953,1,1,996,0.404805250037913,0.493518450037028,0.835592192573985,33,1,1,"results/strategies/20140918-165711-838798-speaker.csv","results/strategies/20140918-165711-838798-hearer.csv",0.835592132514465,0.835592178877142
"2623",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474070011,0.870142380953977,0.00290438117438199,1,1,996,0.404805250084579,0.493518450689143,0.835592193159992,41,1,1,"results/strategies/20140918-165715-602554-speaker.csv","results/strategies/20140918-165715-602554-hearer.csv",0.835592132919066,0.835592179307785
"2624",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474042591,0.870142380934002,0.00290438117597413,1,1,996,0.404805250070057,0.493518450729333,0.83559219323999,33,1,1,"results/strategies/20140918-165718-750135-speaker.csv","results/strategies/20140918-165718-750135-hearer.csv",0.83559213272001,0.835592179082196
"2625",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474648451,0.870142381461624,0.00290438114580519,1,1,996,0.404805249782673,0.493518449123625,0.835592192232113,30,1,1,"results/strategies/20140918-165721-663215-speaker.csv","results/strategies/20140918-165721-663215-hearer.csv",0.835592132248837,0.835592178267927
"2626",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989475291844,0.870142382041676,0.00290438111491431,1,1,996,0.404805249338261,0.493518447254175,0.835592191335701,31,1,1,"results/strategies/20140918-165724-653256-speaker.csv","results/strategies/20140918-165724-653256-hearer.csv",0.835592132397612,0.835592177839624
"2627",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474441374,0.870142381263026,0.00290438115505586,0.999999999999999,1,996,0.404805250009658,0.493518449824364,0.835592192415764,34,1,1,"results/strategies/20140918-165727-868938-speaker.csv","results/strategies/20140918-165727-868938-hearer.csv",0.835592132097003,0.835592178430101
"2628",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474378492,0.870142381202287,0.00290438115783983,1,1,996,0.404805250081632,0.493518450040748,0.835592192467725,48,1,1,"results/strategies/20140918-165732-197493-speaker.csv","results/strategies/20140918-165732-197493-hearer.csv",0.835592132376581,0.835592178809689
"2629",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474258431,0.87014238111031,0.00290438116454912,0.999999999999998,1,996,0.404805250049878,0.493518450254285,0.835592192778253,36,1,1,"results/strategies/20140918-165735-556851-speaker.csv","results/strategies/20140918-165735-556851-hearer.csv",0.835592132660987,0.835592179026547
"2630",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474583233,0.870142381388422,0.00290438114809976,0.999999999999999,1,996,0.404805249929282,0.493518449432955,0.835592192196118,32,1,1,"results/strategies/20140918-165738-623677-speaker.csv","results/strategies/20140918-165738-623677-hearer.csv",0.835592132349639,0.835592178582408
"2631",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474654701,0.870142381446262,0.00290438114428541,1,1,996,0.404805249926402,0.493518449280144,0.83559219203848,32,1,1,"results/strategies/20140918-165741-684208-speaker.csv","results/strategies/20140918-165741-684208-hearer.csv",0.835592132228445,0.83559217846814
"2632",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474424249,0.870142381270001,0.00290438115718013,1,1,996,0.404805249863445,0.493518449687651,0.835592192637033,31,1,1,"results/strategies/20140918-165744-659039-speaker.csv","results/strategies/20140918-165744-659039-hearer.csv",0.835592132778481,0.835592178885457
"2633",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989473996004,0.870142380893859,0.00290438117831882,1,1,996,0.404805250089137,0.493518450849242,0.835592193321261,43,1,1,"results/strategies/20140918-165748-599106-speaker.csv","results/strategies/20140918-165748-599106-hearer.csv",0.835592133040177,0.835592179424134
"2634",50,"uniform",2,0.2,0.05,"replicator dynamics",0.41598947434274,0.87014238118416,0.00290438116037566,1,1,996,0.404805250006881,0.493518450027294,0.835592192641753,32,1,1,"results/strategies/20140918-165751-656172-speaker.csv","results/strategies/20140918-165751-656172-hearer.csv",0.835592132606149,0.835592178919373
"2635",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474267323,0.870142381119707,0.00290438116420229,1,1,996,0.404805250034013,0.493518450216976,0.835592192778009,31,1,1,"results/strategies/20140918-165754-642192-speaker.csv","results/strategies/20140918-165754-642192-hearer.csv",0.835592132373344,0.83559217871607
"2636",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474033103,0.870142380924054,0.00290438117634863,1,1,996,0.404805250086447,0.493518450768507,0.835592193240922,40,1,1,"results/strategies/20140918-165758-336828-speaker.csv","results/strategies/20140918-165758-336828-hearer.csv",0.835592132980385,0.83559217936611
"2637",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474120925,0.870142380994969,0.00290438117165232,1,1,996,0.404805250084025,0.493518450582049,0.83559219304582,37,1,1,"results/strategies/20140918-165801-852220-speaker.csv","results/strategies/20140918-165801-852220-hearer.csv",0.835592132829919,0.835592179225862
"2638",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474475796,0.870142381281043,0.00290438115264701,0.999999999999999,1,996,0.404805250077662,0.493518449832637,0.835592192253162,40,1,1,"results/strategies/20140918-165805-659801-speaker.csv","results/strategies/20140918-165805-659801-hearer.csv",0.835592131866139,0.8355921783086
"2639",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474293279,0.870142381156457,0.00290438116373158,1,1,996,0.404805249921955,0.493518450030495,0.835592192859422,31,1,1,"results/strategies/20140918-165808-699417-speaker.csv","results/strategies/20140918-165808-699417-hearer.csv",0.835592132596022,0.835592178771641
"2640",50,"uniform",2,0.2,0.05,"replicator dynamics",0.41599193748172,0.870144602139497,0.00290426294971272,1,1,996,0.40480354279654,0.493511287757813,0.835588768809347,18,1,1,"results/strategies/20140918-165810-702443-speaker.csv","results/strategies/20140918-165810-702443-hearer.csv",0.835591529370529,0.835589358141598
"2641",50,"uniform",2,0.2,0.05,"replicator dynamics",0.41598947422176,0.870142381078207,0.00290438116636536,1,1,996,0.404805250068461,0.493518450352875,0.835592192837773,33,1,1,"results/strategies/20140918-165813-860408-speaker.csv","results/strategies/20140918-165813-860408-hearer.csv",0.835592132685097,0.835592179073238
"2642",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474426475,0.870142381258013,0.00290438115626021,1,1,996,0.404805249960591,0.493518449797618,0.835592192510664,32,1,1,"results/strategies/20140918-165816-927794-speaker.csv","results/strategies/20140918-165816-927794-hearer.csv",0.835592132559617,0.835592178815382
"2643",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474104172,0.870142380987007,0.00290438117287149,0.999999999999996,1,996,0.404805250045243,0.493518450571313,0.835592193132057,33,1,1,"results/strategies/20140918-165820-195595-speaker.csv","results/strategies/20140918-165820-195595-hearer.csv",0.835592132945228,0.835592179279258
"2644",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474171972,0.87014238104032,0.00290438116916242,1,1,996,0.404805250053495,0.493518450439305,0.83559219296879,34,1,1,"results/strategies/20140918-165823-567781-speaker.csv","results/strategies/20140918-165823-567781-hearer.csv",0.8355921328067,0.835592179164084
"2645",50,"uniform",2,0.2,0.05,"replicator dynamics",0.41598947422719,0.870142381083771,0.00290438116614348,1,1,996,0.404805250059995,0.493518450331535,0.835592192836095,34,1,1,"results/strategies/20140918-165826-910614-speaker.csv","results/strategies/20140918-165826-910614-hearer.csv",0.835592132387629,0.835592178763696
"2646",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989507242351,0.870142410855484,0.00290437958140271,1,1,996,0.404805227207014,0.493518354345406,0.835592146897993,25,1,1,"results/strategies/20140918-165829-448677-speaker.csv","results/strategies/20140918-165829-448677-hearer.csv",0.835592124228985,0.835592140918877
"2647",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474132603,0.870142381014746,0.00290438117162884,1,1,996,0.404805250010749,0.493518450471175,0.835592193111002,32,1,1,"results/strategies/20140918-165832-542470-speaker.csv","results/strategies/20140918-165832-542470-hearer.csv",0.835592132970854,0.835592179256684
"2648",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989479786287,0.870142386082166,0.00290438089845767,1,1,996,0.404805246314803,0.493518434290639,0.835592184972619,26,1,1,"results/strategies/20140918-165835-143863-speaker.csv","results/strategies/20140918-165835-143863-hearer.csv",0.83559213076439,0.835592172298952
"2649",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474531014,0.870142381354153,0.00290438115135109,1,1,996,0.404805249875027,0.493518449478112,0.835592192381697,34,1,1,"results/strategies/20140918-165838-395269-speaker.csv","results/strategies/20140918-165838-395269-hearer.csv",0.835592132250978,0.83559217839257
"2650",50,"uniform",2,0.2,0.05,"replicator dynamics",0.415989474117972,0.87014238099886,0.0029043811721747,0.999999999999998,1,996,0.404805250039863,0.493518450536114,0.835592193107642,34,1,1,"results/strategies/20140918-165841-696609-speaker.csv","results/strategies/20140918-165841-696609-hearer.csv",0.835592132647732,0.835592178975728
"2651",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798688530483,0.876000575242128,0.00259636814157922,1,1,997,0.400085462280564,0.473657853759463,0.793021443924654,36,1,1,"results/strategies/20140918-165845-119071-speaker.csv","results/strategies/20140918-165845-119071-hearer.csv",0.793021414538846,0.793021435634672
"2652",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798688808746,0.876000575458738,0.00259636812932953,1,1,997,0.400085462121827,0.473657853022895,0.793021443554643,32,1,1,"results/strategies/20140918-165848-192041-speaker.csv","results/strategies/20140918-165848-192041-hearer.csv",0.793021414396905,0.793021435345222
"2653",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798688404708,0.876000575152378,0.00259636814756127,1,1,997,0.40008546230246,0.473657854034791,0.793021444157945,34,1,1,"results/strategies/20140918-165851-445859-speaker.csv","results/strategies/20140918-165851-445859-hearer.csv",0.793021414715247,0.793021435809025
"2654",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798690200273,0.876000576548624,0.00259636806843553,1,1,997,0.400085461287255,0.473657849292389,0.7930214417583,30,1,1,"results/strategies/20140918-165854-389901-speaker.csv","results/strategies/20140918-165854-389901-hearer.csv",0.79302141382547,0.793021433979939
"2655",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798753926891,0.876000627467194,0.00259636533467865,1,1,997,0.400085416912805,0.473657671342538,0.793021367647052,22,1,1,"results/strategies/20140918-165856-702510-speaker.csv","results/strategies/20140918-165856-702510-hearer.csv",0.793021399323975,0.79302137464106
"2656",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798688659188,0.876000575340498,0.00259636813581416,1,1,997,0.400085462218253,0.473657853431614,0.793021443738794,34,1,1,"results/strategies/20140918-165859-965956-speaker.csv","results/strategies/20140918-165859-965956-hearer.csv",0.793021414448189,0.793021435491102
"2657",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798688639641,0.8760005753251,0.00259636813666474,1,1,997,0.400085462230515,0.473657853484641,0.793021443763314,32,1,1,"results/strategies/20140918-165903-054934-speaker.csv","results/strategies/20140918-165903-054934-hearer.csv",0.793021414455659,0.793021435510466
"2658",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798689398504,0.876000575902338,0.00259636810252191,1,1,997,0.400085461880047,0.473657851571155,0.793021442645034,31,1,1,"results/strategies/20140918-165906-068335-speaker.csv","results/strategies/20140918-165906-068335-hearer.csv",0.79302141393084,0.793021434697001
"2659",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798688528249,0.876000575249132,0.00259636814215469,1,1,997,0.400085462228408,0.473657853703641,0.79302144399841,35,1,1,"results/strategies/20140918-165909-378501-speaker.csv","results/strategies/20140918-165909-378501-hearer.csv",0.793021414660269,0.793021435683625
"2660",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798689138562,0.876000575691903,0.00259636811352387,1,1,997,0.400085462077749,0.473657852316326,0.79302144292522,34,1,1,"results/strategies/20140918-165912-592288-speaker.csv","results/strategies/20140918-165912-592288-hearer.csv",0.793021413952762,0.793021434924839
"2661",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798689446764,0.876000575979254,0.00259636810254448,1,1,997,0.400085461612064,0.47365785116558,0.793021442899408,32,1,1,"results/strategies/20140918-165915-668791-speaker.csv","results/strategies/20140918-165915-668791-hearer.csv",0.79302141443984,0.793021434848954
"2662",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798692212384,0.876000578163823,0.00259636798252621,1,1,997,0.400085459840626,0.473657843621029,0.793021439478595,32,1,1,"results/strategies/20140918-165918-735296-speaker.csv","results/strategies/20140918-165918-735296-hearer.csv",0.793021413469937,0.793021432145877
"2663",50,"uniform",2,0.2,0.1,"replicator dynamics",0.42279879682184,0.876000661702444,0.00259636349240035,1,1,997,0.400085387286219,0.47365755183883,0.793021317439777,25,1,1,"results/strategies/20140918-165921-249707-speaker.csv","results/strategies/20140918-165921-249707-hearer.csv",0.79302138909262,0.793021334561797
"2664",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798689547737,0.876000576019316,0.00259636809599653,1,1,997,0.400085461789972,0.473657851170421,0.793021442453147,30,1,1,"results/strategies/20140918-165924-155234-speaker.csv","results/strategies/20140918-165924-155234-hearer.csv",0.793021413866256,0.793021434546493
"2665",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798688672369,0.876000575362228,0.00259636813585973,1,1,997,0.400085462140649,0.473657853315745,0.793021443814114,35,1,1,"results/strategies/20140918-165927-527554-speaker.csv","results/strategies/20140918-165927-527554-hearer.csv",0.79302141459922,0.793021435538535
"2666",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798688920491,0.87600057552416,0.00259636812323358,1,1,997,0.400085462189857,0.473657852879362,0.793021443231477,38,1,1,"results/strategies/20140918-165931-125222-speaker.csv","results/strategies/20140918-165931-125222-hearer.csv",0.793021414090456,0.793021435161189
"2667",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798697038244,0.876000582056558,0.00259636777750849,1,1,997,0.400085456255925,0.47365782988583,0.793021434163424,28,1,1,"results/strategies/20140918-165933-863138-speaker.csv","results/strategies/20140918-165933-863138-hearer.csv",0.7930214128722,0.793021427843372
"2668",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798688962135,0.876000575553588,0.00259636812123723,1,1,997,0.400085462184367,0.473657852790236,0.793021443151906,34,1,1,"results/strategies/20140918-165937-120148-speaker.csv","results/strategies/20140918-165937-120148-hearer.csv",0.793021413981169,0.793021435055008
"2669",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798691270793,0.876000577431164,0.00259636802399414,1,1,997,0.400085460375852,0.473657846111244,0.793021440733189,26,1,1,"results/strategies/20140918-165939-732814-speaker.csv","results/strategies/20140918-165939-732814-hearer.csv",0.793021413950734,0.793021433123183
"2670",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798688760174,0.876000575407576,0.0025963681307393,1,1,997,0.400085462231118,0.473657853245731,0.793021443511153,41,1,1,"results/strategies/20140918-165943-617730-speaker.csv","results/strategies/20140918-165943-617730-hearer.csv",0.793021414283002,0.793021435369527
"2671",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798740091874,0.876000616405506,0.00259636592773893,1,1,997,0.400085426595327,0.473657710029411,0.793021383671008,24,1,1,"results/strategies/20140918-165946-060426-speaker.csv","results/strategies/20140918-165946-060426-hearer.csv",0.793021402395305,0.793021387513066
"2672",50,"uniform",2,0.2,0.1,"replicator dynamics",0.42279911413716,0.876000915064613,0.00259634987156995,1,1,997,0.400085167299259,0.473656666952288,0.793020947156703,20,1,1,"results/strategies/20140918-165948-200891-speaker.csv","results/strategies/20140918-165948-200891-hearer.csv",0.793021314895738,0.793021038461629
"2673",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798699489502,0.876000584005228,0.00259636767181382,1,1,997,0.400085454609543,0.473657823110928,0.793021431232611,24,1,1,"results/strategies/20140918-165950-658923-speaker.csv","results/strategies/20140918-165950-658923-hearer.csv",0.793021412181881,0.793021425511788
"2674",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798688290324,0.876000575068986,0.00259636815290487,1,1,997,0.400085462333198,0.473657854297689,0.793021444355768,37,1,1,"results/strategies/20140918-165954-153250-speaker.csv","results/strategies/20140918-165954-153250-hearer.csv",0.793021414888726,0.79302143599556
"2675",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798688647374,0.876000575329131,0.0025963681362158,1,1,997,0.400085462238257,0.473657853478213,0.793021443736933,39,1,1,"results/strategies/20140918-165957-831625-speaker.csv","results/strategies/20140918-165957-831625-hearer.csv",0.793021414467004,0.793021435534463
"2676",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798688920891,0.876000575524649,0.00259636812322575,1,1,997,0.400085462188537,0.473657852877043,0.793021443232395,36,1,1,"results/strategies/20140918-170001-238467-speaker.csv","results/strategies/20140918-170001-238467-hearer.csv",0.793021414092679,0.793021435161694
"2677",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798688668955,0.876000575347193,0.00259636813533464,1,1,997,0.400085462218231,0.473657853412174,0.793021443718456,33,1,1,"results/strategies/20140918-170004-411837-speaker.csv","results/strategies/20140918-170004-411837-hearer.csv",0.793021414430718,0.793021435476104
"2678",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798688390687,0.876000575143714,0.00259636814830135,1,1,997,0.400085462296703,0.473657854056012,0.793021444194813,36,1,1,"results/strategies/20140918-170007-841996-speaker.csv","results/strategies/20140918-170007-841996-hearer.csv",0.793021414791958,0.793021435874205
"2679",50,"uniform",2,0.2,0.1,"replicator dynamics",0.42279868860963,0.876000575305593,0.00259636813819621,0.999999999999999,1,997,0.40008546222408,0.473657853536863,0.793021443834423,33,1,1,"results/strategies/20140918-170011-035008-speaker.csv","results/strategies/20140918-170011-035008-hearer.csv",0.793021414523981,0.793021435562227
"2680",50,"uniform",2,0.2,0.1,"replicator dynamics",0.42279868908748,0.876000575665625,0.00259636811650843,1,1,997,0.400085462024482,0.473657852356325,0.793021443102315,33,1,1,"results/strategies/20140918-170014-241022-speaker.csv","results/strategies/20140918-170014-241022-hearer.csv",0.793021414116019,0.793021435001579
"2681",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798689482591,0.876000575972952,0.00259636809910166,1,1,997,0.40008546180056,0.473657851312157,0.793021442574976,32,1,1,"results/strategies/20140918-170017-435870-speaker.csv","results/strategies/20140918-170017-435870-hearer.csv",0.793021413958224,0.793021434636362
"2682",50,"uniform",2,0.2,0.1,"replicator dynamics",0.422798688831907,0.876000575477101,0.00259636812832812,1,1,997,0.400085462106576,0.473657852959232,0.793021443526545,33,1,1,"results/strategies/20140918-170020-651497-speaker.csv","results/strategies/20140918-170020-651497-hearer.csv",0.793021414389678,0.793021435322908
