"","Number.of.states","Prior.distribution.type","Number.of.messages","Impairment","Tolerance","Dynamics","Speaker.entropy","Hearer.entropy","Speaker.convexity","Hearer.convexity","Speaker.Voronoiness","Hearer.Voronoiness","Speaker.informativity","Hearer.informativity","Expected.utility","Iterations","Speaker.Convex.Cat","Hearer.Convex.Cat","Speaker.strategy.file","Hearer.strategy.file","Speaker.meanEU","Hearer.meanEU"
"342",6,"uniform",2,0.05,0.2,"replicator dynamics",1.10964903294179e-07,0.0036058831339987,1,1,1,0.972222222222222,0.693147103644936,0.693147179546685,0.999839623267366,40,1,1,"results/strategies/20150729-105116-511316-speaker.csv","results/strategies/20150729-105116-511316-hearer.csv",0.911987349958031,0.929725909761467
"343",6,"uniform",2,0.05,0.2,"replicator dynamics",3.99356178784869e-07,0.205486655285413,0.999999999999999,1,1,0.972222222222222,0.752038302672519,0.75203860601842,0.89914009739801,26,1,1,"results/strategies/20150729-105116-990754-speaker.csv","results/strategies/20150729-105116-990754-hearer.csv",0.834199385145531,0.783427524144312
"344",6,"uniform",2,0.05,0.2,"replicator dynamics",5.72633069556091e-07,0.27345129979909,0.999999999999999,1,1,0.986111111111111,0.752038120400893,0.752038521863899,0.89912964391933,32,1,1,"results/strategies/20150729-105117-485556-speaker.csv","results/strategies/20150729-105117-485556-hearer.csv",0.802560922254839,0.775262087284963
"345",6,"uniform",2,0.05,0.2,"replicator dynamics",1.10799925838084e-07,0.00388746338415113,1,1,1,0.972222222222222,0.693147103759289,0.693147179574651,0.999833398193362,33,1,1,"results/strategies/20150729-105117-990945-speaker.csv","results/strategies/20150729-105117-990945-hearer.csv",0.911987349953052,0.929698532278235
"346",6,"uniform",2,0.05,0.2,"replicator dynamics",3.66823025954694e-06,0.153098182794035,0.999999843311955,1,0.916666666666667,0.861111111111111,0.75203489726758,0.752038192426498,0.899151758966901,32,1,1,"results/strategies/20150729-105118-492510-speaker.csv","results/strategies/20150729-105118-492510-hearer.csv",0.802560975284657,0.798041699154772
"347",6,"uniform",2,0.05,0.2,"replicator dynamics",1.10958118629915e-07,0.00409909952601183,1,1,1,0.972222222222222,0.693147103649638,0.693147179656282,0.999814104018543,36,1,1,"results/strategies/20150729-105119-005476-speaker.csv","results/strategies/20150729-105119-005476-hearer.csv",0.911987349944592,0.929670596089019
"348",6,"uniform",2,0.05,0.2,"replicator dynamics",3.00404762047253e-06,0.00286294862429796,0.999999999999999,1,0.958333333333333,0.902777777777778,0.752035576300904,0.752036749420888,0.89916468331498,185,1,1,"results/strategies/20150729-105120-014508-speaker.csv","results/strategies/20150729-105120-014508-hearer.csv",0.83419944478727,0.859886015614672
"349",6,"uniform",2,0.05,0.2,"replicator dynamics",4.1613159113553e-07,0.303551932537535,0.999999999999999,1,1,0.986111111111111,0.752038281295944,0.752038599207097,0.899134337275687,25,1,1,"results/strategies/20150729-105120-487124-speaker.csv","results/strategies/20150729-105120-487124-hearer.csv",0.802560918430559,0.789942148834431
"350",6,"uniform",2,0.05,0.2,"replicator dynamics",2.80091665666104e-07,0.142063737168958,1,1,0.916666666666667,0.958333333333333,0.752038413909216,0.752038688487272,0.899133467943505,32,1,1,"results/strategies/20150729-105120-988220-speaker.csv","results/strategies/20150729-105120-988220-hearer.csv",0.802560916139185,0.832010387144695
"351",6,"uniform",2,0.05,0.3,"replicator dynamics",0.00216740702614846,0.216523601223661,0.999999999895693,1,0.916666666666667,0.986111111111111,0.749786424894844,0.751892651641229,0.896381961703378,28,1,1,"results/strategies/20150729-105121-466644-speaker.csv","results/strategies/20150729-105121-466644-hearer.csv",0.86723453033308,0.859406241693966
"352",6,"uniform",2,0.05,0.3,"replicator dynamics",6.73620731928331e-07,0.00391608920823502,0.999999999999992,1,1,0.972222222222222,0.693146713641634,0.693147178603317,0.999816577603412,38,1,1,"results/strategies/20150729-105121-981804-speaker.csv","results/strategies/20150729-105121-981804-hearer.csv",0.965525107780531,0.975013164878728
"353",6,"uniform",2,0.05,0.3,"replicator dynamics",0.000104581122677031,0.344688779473036,0.999999999997228,1,1,0.958333333333333,0.751930062362609,0.752031162248863,0.896382902900825,19,1,1,"results/strategies/20150729-105122-448247-speaker.csv","results/strategies/20150729-105122-448247-hearer.csv",0.870939609089551,0.839132865090707
"354",6,"uniform",2,0.05,0.3,"replicator dynamics",6.72858214389575e-07,0.00384296831830524,0.999999999999992,1,1,0.972222222222222,0.693146714170171,0.693147179010933,0.999836678662367,41,1,1,"results/strategies/20150729-105122-981030-speaker.csv","results/strategies/20150729-105122-981030-hearer.csv",0.96552510780109,0.975034587920336
"355",6,"uniform",2,0.05,0.3,"replicator dynamics",6.7162131847205e-07,0.0041370307486983,0.999999999999992,1,1,0.972222222222222,0.693146715027522,0.693147180348014,0.999801256069364,40,1,1,"results/strategies/20150729-105123-510691-speaker.csv","results/strategies/20150729-105123-510691-hearer.csv",0.965525107831799,0.975006677454983
"356",6,"uniform",2,0.05,0.3,"replicator dynamics",0.000612349760941236,0.264928027185852,0.99999999997451,1,0.916666666666667,0.986111111111111,0.751402222061171,0.751994288407409,0.896383738517779,23,1,1,"results/strategies/20150729-105123-983986-speaker.csv","results/strategies/20150729-105123-983986-hearer.csv",0.867147445209222,0.835403545848242
"357",6,"uniform",2,0.05,0.3,"replicator dynamics",1.40783103516254e-05,0.255656274809143,0.999999999999607,1,1,0.986111111111111,0.752024192282972,0.752031273734369,0.89641065197361,24,1,1,"results/strategies/20150729-105124-463497-speaker.csv","results/strategies/20150729-105124-463497-hearer.csv",0.870936331244792,0.816211710589108
"358",6,"uniform",2,0.05,0.3,"replicator dynamics",6.79387184722672e-07,0.0962521763503588,0.999999999999992,1,1,0.986111111111111,0.752038150381017,0.752038446717461,0.896399240515602,22,1,1,"results/strategies/20150729-105124-938603-speaker.csv","results/strategies/20150729-105124-938603-hearer.csv",0.870935930014396,0.788792941383304
"359",6,"uniform",2,0.05,0.3,"replicator dynamics",6.7192815314217e-07,0.00386052145331119,0.999999999999993,1,1,0.972222222222222,0.69314671481484,0.693147180076823,0.999832398563994,34,1,1,"results/strategies/20150729-105125-448893-speaker.csv","results/strategies/20150729-105125-448893-hearer.csv",0.965525107824005,0.975034204195853
"360",6,"uniform",2,0.05,0.3,"replicator dynamics",0.00284961033168137,0.384617562036434,0.999999999897112,1,1,0.986111111111111,0.749077977269195,0.751839226361759,0.896427196192159,28,1,1,"results/strategies/20150729-105125-936037-speaker.csv","results/strategies/20150729-105125-936037-hearer.csv",0.87108655858779,0.867281261162359
"361",6,"uniform",2,0.05,0.3,"replicator dynamics",6.73705470274134e-07,0.0037034843445556,0.999999999999992,1,1,0.972222222222222,0.693146713582898,0.693147178497165,0.999823719961711,36,1,1,"results/strategies/20150729-105126-450064-speaker.csv","results/strategies/20150729-105126-450064-hearer.csv",0.96552510778139,0.975019420264625
"362",6,"uniform",2,0.05,0.3,"replicator dynamics",0.003040482858076,0.10602834423929,0.999999999841125,1,0.916666666666667,0.986111111111111,0.748879848659227,0.751823400103282,0.896403776125698,27,1,1,"results/strategies/20150729-105126-930980-speaker.csv","results/strategies/20150729-105126-930980-hearer.csv",0.867289093748395,0.864834320806133
"363",6,"uniform",2,0.05,0.3,"replicator dynamics",1.44691521453854e-06,0.334719292640401,0.999999999999979,1,1,1,0.752037297372316,0.752038324625096,0.896363986774997,32,1,1,"results/strategies/20150729-105127-432979-speaker.csv","results/strategies/20150729-105127-432979-hearer.csv",0.867120223814161,0.834597534039377
"364",6,"uniform",2,0.05,0.3,"replicator dynamics",6.73847833686895e-07,0.00423505187688808,0.999999999999993,1,1,0.972222222222222,0.693146713484219,0.693147178048034,0.999804708242822,35,1,1,"results/strategies/20150729-105127-936154-speaker.csv","results/strategies/20150729-105127-936154-hearer.csv",0.965525107775291,0.975001344002964
"365",6,"uniform",2,0.05,0.3,"replicator dynamics",6.73948109348498e-07,0.00401916153907393,0.999999999999992,1,1,0.972222222222222,0.693146713414713,0.693147178032769,0.99980971456007,38,1,1,"results/strategies/20150729-105128-445699-speaker.csv","results/strategies/20150729-105128-445699-hearer.csv",0.96552510777528,0.975005576435855
"366",6,"uniform",2,0.05,0.3,"replicator dynamics",6.72894771794431e-07,0.00423991208740899,0.999999999999992,1,1,0.972222222222222,0.693146714144831,0.693147179010578,0.999816025648254,32,1,1,"results/strategies/20150729-105128-933303-speaker.csv","results/strategies/20150729-105128-933303-hearer.csv",0.965525107799072,0.975015419109485
"367",6,"uniform",2,0.05,0.3,"replicator dynamics",6.73323818040107e-07,0.00381572792114402,0.999999999999992,1,1,0.972222222222222,0.693146713847439,0.693147178845061,0.999826091112905,30,1,1,"results/strategies/20150729-105129-415788-speaker.csv","results/strategies/20150729-105129-415788-hearer.csv",0.965525107790601,0.97502306491677
"368",6,"uniform",2,0.05,0.3,"replicator dynamics",6.71959141640562e-07,0.00401968086748467,0.999999999999992,1,1,0.972222222222222,0.693146714793361,0.693147180021424,0.999820217705512,46,1,1,"results/strategies/20150729-105129-952097-speaker.csv","results/strategies/20150729-105129-952097-hearer.csv",0.965525107823032,0.975022855865705
"369",6,"uniform",2,0.05,0.3,"replicator dynamics",6.73891053989431e-07,0.00372523527158328,0.999999999999992,1,1,0.972222222222222,0.693146713454261,0.693147178155306,0.999820841209421,47,1,1,"results/strategies/20150729-105130-488407-speaker.csv","results/strategies/20150729-105130-488407-hearer.csv",0.965525107776714,0.975016051598567
"370",6,"uniform",2,0.05,0.3,"replicator dynamics",6.92287330140986e-07,0.120468607282856,0.999999999999992,1,1,0.958333333333333,0.752038131626608,0.752037890561033,0.896409963113741,25,1,1,"results/strategies/20150729-105130-954829-speaker.csv","results/strategies/20150729-105130-954829-hearer.csv",0.870935931088084,0.791685669293698
"371",6,"uniform",2,0.05,0.3,"replicator dynamics",6.73563162651045e-07,0.00399784048896831,0.999999999999992,1,1,0.972222222222222,0.693146713681538,0.693147178468778,0.999816364043636,32,1,1,"results/strategies/20150729-105131-463884-speaker.csv","results/strategies/20150729-105131-463884-hearer.csv",0.965525107784734,0.975013182638612
"372",6,"uniform",2,0.05,0.3,"replicator dynamics",6.73850060044474e-07,0.00366984254117482,0.999999999999992,1,1,0.972222222222222,0.693146713482676,0.693147179123333,0.999818873110551,53,1,1,"results/strategies/20150729-105132-039378-speaker.csv","results/strategies/20150729-105132-039378-hearer.csv",0.965525107778029,0.975014404943826
"373",6,"uniform",2,0.05,0.3,"replicator dynamics",6.74026422035068e-07,0.00383096294152401,0.999999999999992,1,1,0.972222222222222,0.693146713360431,0.693147178164318,0.999811058942582,40,1,1,"results/strategies/20150729-105132-555927-speaker.csv","results/strategies/20150729-105132-555927-hearer.csv",0.965525107770432,0.97500652752613
"374",6,"uniform",2,0.05,0.3,"replicator dynamics",0.00394956005268652,0.231512452524658,0.999999999792287,1,0.916666666666667,0.944444444444444,0.747936375170748,0.751748090335983,0.896507442575484,34,1,1,"results/strategies/20150729-105133-075726-speaker.csv","results/strategies/20150729-105133-075726-hearer.csv",0.871155904316704,0.856135215595417
"375",6,"uniform",2,0.05,0.3,"replicator dynamics",6.73917360262272e-07,0.00392415368459985,0.999999999999992,1,1,0.972222222222222,0.693146713436027,0.69314717859104,0.99980795679958,42,1,1,"results/strategies/20150729-105133-621555-speaker.csv","results/strategies/20150729-105133-621555-hearer.csv",0.965525107776427,0.975004087749986
"376",6,"uniform",2,0.05,0.3,"replicator dynamics",6.73870328882683e-07,0.00404749891336281,0.999999999999992,1,1,0.972222222222222,0.693146713468627,0.693147178861901,0.999803839653397,40,1,1,"results/strategies/20150729-105134-168446-speaker.csv","results/strategies/20150729-105134-168446-hearer.csv",0.965525107777501,0.975000468176418
"377",6,"uniform",2,0.05,0.3,"replicator dynamics",6.73614026128289e-07,0.00352412961560426,0.999999999999992,1,1,0.972222222222222,0.693146713646282,0.693147178180527,0.99984110777628,38,1,1,"results/strategies/20150729-105134-714463-speaker.csv","results/strategies/20150729-105134-714463-hearer.csv",0.965525107782235,0.975035774757896
"378",6,"uniform",2,0.05,0.3,"replicator dynamics",6.73411065191268e-07,0.00350708757494347,0.999999999999992,1,1,0.972222222222222,0.693146713786964,0.693147178860491,0.999836554422959,36,1,1,"results/strategies/20150729-105135-241375-speaker.csv","results/strategies/20150729-105135-241375-hearer.csv",0.965525107788351,0.975032368483809
"379",6,"uniform",2,0.05,0.3,"replicator dynamics",6.7244651087078e-07,0.00399504780581753,0.999999999999992,1,1,0.972222222222222,0.693146714455542,0.693147179510694,0.999825758276151,41,1,1,"results/strategies/20150729-105135-773707-speaker.csv","results/strategies/20150729-105135-773707-hearer.csv",0.965525107810753,0.975026096257412
"380",6,"uniform",2,0.05,0.3,"replicator dynamics",6.73158833627416e-07,0.00456870034806945,0.999999999999992,1,1,0.972222222222222,0.693146713961798,0.693147178648138,0.999801283533344,40,1,1,"results/strategies/20150729-105136-297221-speaker.csv","results/strategies/20150729-105136-297221-hearer.csv",0.965525107793391,0.975000809197699
"381",6,"uniform",2,0.05,0.3,"replicator dynamics",6.73271521782902e-07,0.0035222463338966,0.999999999999992,1,1,0.972222222222222,0.693146713883688,0.693147179240185,0.999835950067522,46,1,1,"results/strategies/20150729-105136-841421-speaker.csv","results/strategies/20150729-105136-841421-hearer.csv",0.965525107789203,0.97503235721387
"382",6,"uniform",2,0.05,0.3,"replicator dynamics",6.73817926033361e-07,0.0036344739188786,0.999999999999993,1,1,0.972222222222222,0.69314671350495,0.693147179145669,0.999820809516018,56,1,1,"results/strategies/20150729-105137-414186-speaker.csv","results/strategies/20150729-105137-414186-hearer.csv",0.965525107775499,0.975016316648188
"383",6,"uniform",2,0.05,0.3,"replicator dynamics",6.73930026029841e-07,0.00365853587093306,0.999999999999992,1,1,0.972222222222222,0.693146713427248,0.693147178420378,0.999818414008909,44,1,1,"results/strategies/20150729-105137-955867-speaker.csv","results/strategies/20150729-105137-955867-hearer.csv",0.965525107772768,0.975013677484366
"384",6,"uniform",2,0.05,0.3,"replicator dynamics",6.72242550492599e-07,0.00355735634467553,0.999999999999992,1,1,0.972222222222222,0.693146714596917,0.693147180023621,0.999837714629943,37,1,1,"results/strategies/20150729-105138-475238-speaker.csv","results/strategies/20150729-105138-475238-hearer.csv",0.965525107814856,0.975037916461321
"385",6,"uniform",2,0.05,0.3,"replicator dynamics",6.73751458233463e-07,0.0034898616368296,0.999999999999992,1,1,0.972222222222222,0.693146713551022,0.69314717842047,0.9998313039682,42,1,1,"results/strategies/20150729-105139-004908-speaker.csv","results/strategies/20150729-105139-004908-hearer.csv",0.965525107780205,0.975026232314914
"386",6,"uniform",2,0.05,0.3,"replicator dynamics",0.000194032675983538,0.10887728998053,0.999999999992818,1,0.916666666666667,0.930555555555556,0.751837074140644,0.752028118340291,0.896380905658625,42,1,1,"results/strategies/20150729-105139-537568-speaker.csv","results/strategies/20150729-105139-537568-hearer.csv",0.867127766069456,0.862472688451648
"387",6,"uniform",2,0.05,0.3,"replicator dynamics",6.72444268961532e-07,0.00381089267758551,0.999999999999992,1,1,0.972222222222222,0.693146714457096,0.693147179660336,0.99982689694565,40,1,1,"results/strategies/20150729-105140-065877-speaker.csv","results/strategies/20150729-105140-065877-hearer.csv",0.965525107810725,0.975027153931606
"388",6,"uniform",2,0.05,0.3,"replicator dynamics",6.72565371156956e-07,0.00369416971898824,0.999999999999993,1,1,0.972222222222222,0.693146714373154,0.693147179522295,0.999836860515783,42,1,1,"results/strategies/20150729-105140-600329-speaker.csv","results/strategies/20150729-105140-600329-hearer.csv",0.96552510780833,0.975035875462787
"389",6,"uniform",2,0.05,0.3,"replicator dynamics",6.73538189179284e-07,0.00355869887971123,0.999999999999992,1,1,0.972222222222222,0.693146713698849,0.693147178633036,0.999833409584961,31,1,1,"results/strategies/20150729-105141-093878-speaker.csv","results/strategies/20150729-105141-093878-hearer.csv",0.965525107782679,0.9750289922149
"390",6,"uniform",2,0.05,0.3,"replicator dynamics",6.73343317080807e-07,0.00370115362067033,0.999999999999992,1,1,0.972222222222222,0.693146713833923,0.693147179327747,0.999828518781923,43,1,1,"results/strategies/20150729-105141-625178-speaker.csv","results/strategies/20150729-105141-625178-hearer.csv",0.96552510778761,0.975025223901091
"391",6,"uniform",2,0.05,0.3,"replicator dynamics",6.73766071390313e-07,0.00361936451731514,0.999999999999992,1,1,0.972222222222222,0.693146713540892,0.693147178228745,0.999829151278886,42,1,1,"results/strategies/20150729-105142-157319-speaker.csv","results/strategies/20150729-105142-157319-hearer.csv",0.965525107777247,0.975024188338928
"392",6,"uniform",2,0.05,0.3,"replicator dynamics",6.72461907910536e-07,0.00370335744787649,0.999999999999992,1,1,0.972222222222222,0.69314671444487,0.693147179515897,0.999835775833391,44,1,1,"results/strategies/20150729-105142-695564-speaker.csv","results/strategies/20150729-105142-695564-hearer.csv",0.965525107810565,0.975035271293526
"393",6,"uniform",2,0.05,0.3,"replicator dynamics",6.71877800367462e-07,0.00395511075833805,0.999999999999992,1,1,0.972222222222222,0.693146714849742,0.693147180064627,0.999823155250373,32,1,1,"results/strategies/20150729-105143-197035-speaker.csv","results/strategies/20150729-105143-197035-hearer.csv",0.965525107824362,0.975025879901805
"394",6,"uniform",2,0.05,0.3,"replicator dynamics",6.73769622938873e-07,0.00375842439692334,0.999999999999992,1,1,0.972222222222222,0.693146713538431,0.693147178170009,0.999824896238445,35,1,1,"results/strategies/20150729-105143-704996-speaker.csv","results/strategies/20150729-105143-704996-hearer.csv",0.965525107779452,0.975020248276635
"395",6,"uniform",2,0.05,0.3,"replicator dynamics",0.000365845891204318,0.169024575420484,0.999999999985335,1,0.916666666666667,0.986111111111111,0.751658460437984,0.752018389551458,0.896380553763809,28,1,1,"results/strategies/20150729-105144-198833-speaker.csv","results/strategies/20150729-105144-198833-hearer.csv",0.867135510231449,0.852280712765257
"396",6,"uniform",2,0.05,0.3,"replicator dynamics",6.71584455953795e-07,0.00384964179019499,0.999999999999992,1,1,0.972222222222222,0.693146715053073,0.693147180431916,0.999811322570674,49,1,1,"results/strategies/20150729-105144-762370-speaker.csv","results/strategies/20150729-105144-762370-hearer.csv",0.965525107832959,0.975016104058569
"397",6,"uniform",2,0.05,0.3,"replicator dynamics",6.73115005447775e-07,0.00365674156036274,0.999999999999992,1,1,0.972222222222222,0.693146713992177,0.693147179040613,0.999837252214182,32,1,1,"results/strategies/20150729-105145-264446-speaker.csv","results/strategies/20150729-105145-264446-hearer.csv",0.965525107793413,0.975034144454506
"398",6,"uniform",2,0.05,0.3,"replicator dynamics",6.73623235990159e-07,0.00363082041972311,0.999999999999992,1,1,0.972222222222222,0.693146713639898,0.693147179250508,0.999825193945326,56,1,1,"results/strategies/20150729-105145-840271-speaker.csv","results/strategies/20150729-105145-840271-hearer.csv",0.965525107780374,0.975021101120094
"399",6,"uniform",2,0.05,0.3,"replicator dynamics",6.73397660772889e-07,0.00411504001156849,0.999999999999992,1,1,0.972222222222222,0.693146713796255,0.693147178458351,0.99981802972973,35,1,1,"results/strategies/20150729-105146-342724-speaker.csv","results/strategies/20150729-105146-342724-hearer.csv",0.96552510778672,0.975015339487472
"400",6,"uniform",2,0.05,0.3,"replicator dynamics",6.72775835337133e-07,0.00446612091604685,0.999999999999992,1,1,0.972222222222222,0.693146714227272,0.693147179087953,0.99980110827293,34,1,1,"results/strategies/20150729-105146-850842-speaker.csv","results/strategies/20150729-105146-850842-hearer.csv",0.965525107802726,0.975002114217981
"401",6,"uniform",2,0.1,0.05,"replicator dynamics",0.00901428703027561,0.524165042019765,0.999997914167938,1,0.916666666666667,1,0.743054452716161,0.749550082783192,0.999473413272743,89,1,1,"results/strategies/20150729-105147-542773-speaker.csv","results/strategies/20150729-105147-542773-hearer.csv",0.901874321577821,0.912977043434293
"402",6,"uniform",2,0.1,0.05,"replicator dynamics",0.00477357530222088,0.550588577089863,0.999998223749327,1,1,1,0.68983839294185,0.691815227921889,0.999652026130515,81,1,1,"results/strategies/20150729-105148-200022-speaker.csv","results/strategies/20150729-105148-200022-hearer.csv",0.946862158041886,0.916152747236683
"403",6,"uniform",2,0.1,0.05,"replicator dynamics",0.00988999392247752,0.517932532788851,0.999997863246655,1,0.916666666666667,1,0.742112732013866,0.749503987058982,0.999478298472706,123,1,1,"results/strategies/20150729-105148-996471-speaker.csv","results/strategies/20150729-105148-996471-hearer.csv",0.911499560405921,0.914449936919452
"404",6,"uniform",2,0.1,0.05,"replicator dynamics",0.00961970944616578,0.522041984135971,0.999997872195056,1,0.916666666666667,1,0.742403233619875,0.749485664202894,0.99946715546159,104,1,1,"results/strategies/20150729-105149-729768-speaker.csv","results/strategies/20150729-105149-729768-hearer.csv",0.91148962274315,0.912317846431309
"405",6,"uniform",2,0.1,0.05,"replicator dynamics",0.00902347114844618,0.524048251004621,0.999997913534259,1,0.916666666666667,1,0.743044527460809,0.749550095730484,0.999473602667281,161,1,1,"results/strategies/20150729-105150-649633-speaker.csv","results/strategies/20150729-105150-649633-hearer.csv",0.911467851970372,0.910184857276292
"406",6,"uniform",2,0.1,0.05,"replicator dynamics",0.00960763770876736,0.52087938435383,0.999997870616875,1,0.916666666666667,1,0.742416188971417,0.749498778079963,0.999470743157208,55,1,1,"results/strategies/20150729-105151-215170-speaker.csv","results/strategies/20150729-105151-215170-hearer.csv",0.911489184181591,0.913001927062418
"407",6,"uniform",2,0.1,0.05,"replicator dynamics",0.009023896342665,0.5240456429596,0.999997913511413,1,0.916666666666667,1,0.743044067832503,0.749550071916642,0.999473604386677,153,1,1,"results/strategies/20150729-105152-103771-speaker.csv","results/strategies/20150729-105152-103771-hearer.csv",0.901874669431121,0.913054657613015
"408",6,"uniform",2,0.1,0.05,"replicator dynamics",0.00477623909129752,0.551757119085431,0.99999822090425,1,1,1,0.6898365467129,0.691800792205445,0.999648226096664,138,1,1,"results/strategies/20150729-105152-967114-speaker.csv","results/strategies/20150729-105152-967114-hearer.csv",0.946862085003984,0.915751501882019
"409",6,"uniform",2,0.1,0.05,"replicator dynamics",0.00904474594614283,0.52373473358367,0.999997912502061,1,0.916666666666667,1,0.743021498040822,0.74955117117397,0.999474343981963,147,1,1,"results/strategies/20150729-105153-829856-speaker.csv","results/strategies/20150729-105153-829856-hearer.csv",0.911468653758778,0.910377826835901
"410",6,"uniform",2,0.1,0.05,"replicator dynamics",0.00901451483974373,0.524108368211186,0.999997914057016,1,0.916666666666667,1,0.743054206945452,0.749550588377046,0.999473563895934,159,1,1,"results/strategies/20150729-105154-739158-speaker.csv","results/strategies/20150729-105154-739158-hearer.csv",0.901874329719469,0.913008318285678
"411",6,"uniform",2,0.1,0.05,"replicator dynamics",0.00901035592140085,0.523922157431364,0.999997914572573,1,0.916666666666667,1,0.743058649108365,0.749553656158061,0.999474365514399,201,1,1,"results/strategies/20150729-105155-805486-speaker.csv","results/strategies/20150729-105155-805486-hearer.csv",0.901874190040151,0.913085914137453
"412",6,"uniform",2,0.1,0.05,"replicator dynamics",0.0101085461578348,0.517294798626035,0.9999978489473,1,0.916666666666667,1,0.741879227224418,0.749480071073468,0.999476009057072,139,1,1,"results/strategies/20150729-105156-655935-speaker.csv","results/strategies/20150729-105156-655935-hearer.csv",0.911507353081653,0.915045862894046
"413",6,"uniform",2,0.1,0.05,"replicator dynamics",0.0091853627730305,0.521840235659135,0.999997905506377,1,0.916666666666667,1,0.742869485975088,0.749555615676889,0.999478502137697,124,1,1,"results/strategies/20150729-105157-457217-speaker.csv","results/strategies/20150729-105157-457217-hearer.csv",0.901880544948086,0.914336799549377
"414",6,"uniform",2,0.1,0.05,"replicator dynamics",0.00901895449640226,0.524071624297396,0.999997913730253,1,0.916666666666667,1,0.743049413352295,0.749550339723626,0.999473581841937,99,1,1,"results/strategies/20150729-105158-175479-speaker.csv","results/strategies/20150729-105158-175479-hearer.csv",0.911467682485945,0.910167123317647
"415",6,"uniform",2,0.1,0.05,"replicator dynamics",0.00486345445253853,0.560171430011753,0.999998196911267,1,1,1,0.689776174897189,0.691682300407828,0.999616060780349,201,1,1,"results/strategies/20150729-105159-215543-speaker.csv","results/strategies/20150729-105159-215543-hearer.csv",0.946858233226284,0.913366944068003
"416",6,"uniform",2,0.1,0.05,"replicator dynamics",0.00526008857365736,0.536469279210883,0.999998117604875,1,1,1,0.747400077269381,0.749410583788132,0.999365418931521,201,1,1,"results/strategies/20150729-105200-267725-speaker.csv","results/strategies/20150729-105200-267725-hearer.csv",0.911273028947339,0.85645047646554
"417",6,"uniform",2,0.1,0.05,"replicator dynamics",0.00902875135690968,0.524060473834158,0.999997913163922,1,0.916666666666667,1,0.743038833294435,0.74954917211489,0.99947344270566,91,1,1,"results/strategies/20150729-105200-955041-speaker.csv","results/strategies/20150729-105200-955041-hearer.csv",0.901874842669902,0.913057134581552
"418",6,"uniform",2,0.1,0.05,"replicator dynamics",0.0100049321491837,0.517584751058178,0.99999785585934,1,0.916666666666667,1,0.741989864060661,0.749491704808664,0.999477177431263,132,1,1,"results/strategies/20150729-105201-779073-speaker.csv","results/strategies/20150729-105201-779073-hearer.csv",0.901909391753779,0.917405725639969
