Number of states,Prior distribution type,Number of messages,Impairment,Tolerance,Dynamics,Speaker entropy,Hearer entropy,Speaker convexity,Hearer convexity,Speaker Voronoiness,Hearer Voronoiness,Speaker informativity,Hearer informativity,Expected utility,Iterations,Speaker Convex Cat, Hearer Convex Cat, Speaker strategy file,Hearer strategy file
10,uniform,2,0.05,0.3,replicator dynamics,0.023314186171278655,0.34948817290710354,0.9996648744119998,1.0000000000000004,1.0,0.97,0.6769870310886259,0.69275910216900227,0.977429910319356,182,1,1,results/strategies/20150729-110751-482425-speaker.csv,results/strategies/20150729-110751-482425-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023311830520368008,0.34942255951746659,0.99966495850339243,0.99999999999999967,1.0,0.97,0.67698866264351909,0.69275953285069569,0.97743675906712324,141,1,1,results/strategies/20150729-110753-273116-speaker.csv,results/strategies/20150729-110753-273116-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023323893150624948,0.34965593823458041,0.99966450369272875,1.0,1.0,0.97,0.67698030096583051,0.69275716009911203,0.97741272915835375,76,1,1,results/strategies/20150729-110754-434854-speaker.csv,results/strategies/20150729-110754-434854-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023365438348916183,0.3498682099513129,0.99966292176706772,0.99999999999999967,1.0,0.97,0.67695149879910699,0.6927494987580135,0.97738857109582422,81,1,1,results/strategies/20150729-110755-679942-speaker.csv,results/strategies/20150729-110755-679942-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023296891703140813,0.35029076892838562,0.99966549202194277,1.0000000000000002,1.0,0.97,0.67699900923486911,0.69276076711478618,0.97735080989538881,79,1,1,results/strategies/20150729-110756-894664-speaker.csv,results/strategies/20150729-110756-894664-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023325328589849471,0.34944443497914351,0.99966445719105457,1.0,1.0,0.98,0.67697930825245711,0.69275725757002649,0.977433612148635,87,1,1,results/strategies/20150729-110758-165842-speaker.csv,results/strategies/20150729-110758-165842-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023317982219408614,0.3500514395873725,0.99966470962741449,0.99999999999999978,1.0,0.97,0.67698439333814409,0.69275754963626901,0.97737375843295771,79,1,1,results/strategies/20150729-110759-401481-speaker.csv,results/strategies/20150729-110759-401481-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.02335883975192592,0.35035138770067231,0.99966315468015465,1.0,1.0,0.98,0.67695606783006168,0.69274988336529164,0.97734123175991672,81,1,1,results/strategies/20150729-110800-632053-speaker.csv,results/strategies/20150729-110800-632053-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023291345589731404,0.35009114834734001,0.99966569800551519,1.0,1.0,0.97,0.67700285300746343,0.69276194738081431,0.97737123327531805,65,1,1,results/strategies/20150729-110801-683473-speaker.csv,results/strategies/20150729-110801-683473-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023358347650333504,0.35026396154611422,0.99966316976557867,1.0,1.0,0.98,0.6769564079170054,0.69275001262077041,0.97735031270146144,82,1,1,results/strategies/20150729-110802-919240-speaker.csv,results/strategies/20150729-110802-919240-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023362019701134665,0.35010781913316308,0.99966303924584177,1.0,1.0,0.98,0.67695386503552757,0.69274967592440084,0.97736517716190674,76,1,1,results/strategies/20150729-110804-119578-speaker.csv,results/strategies/20150729-110804-119578-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023329811501203744,0.34948496873630669,0.99966428969315946,1.0,1.0,0.97,0.67697620124358449,0.692756450483621,0.97742921325795273,130,1,1,results/strategies/20150729-110805-850837-speaker.csv,results/strategies/20150729-110805-850837-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023304133902460309,0.34951605475812925,0.99966525123774752,1.0000000000000004,1.0,0.98,0.67699399854956488,0.69276078814196396,0.97742755076412857,130,1,1,results/strategies/20150729-110807-544788-speaker.csv,results/strategies/20150729-110807-544788-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023285084320102876,0.34950107474891984,0.99966596097784088,0.99999999999999978,1.0,0.97,0.67700720122946911,0.69276401923238939,0.9774296345834671,87,1,1,results/strategies/20150729-110808-835009-speaker.csv,results/strategies/20150729-110808-835009-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023312138679542814,0.34940875566650953,0.9996649463736117,0.99999999999999989,1.0,0.97,0.6769884488891369,0.69275948969663903,0.97743814912609184,129,1,1,results/strategies/20150729-110810-557995-speaker.csv,results/strategies/20150729-110810-557995-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023284309981080151,0.34973056984167766,0.99966598650050276,1.0000000000000004,1.0,0.97,0.67700773688504512,0.69276384585860606,0.97740667727331676,80,1,1,results/strategies/20150729-110811-769798-speaker.csv,results/strategies/20150729-110811-769798-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023314962197026577,0.34946687618312294,0.99966484412574641,1.0,1.0,0.98,0.67698649287078094,0.69275898062690999,0.97743204765874814,173,1,1,results/strategies/20150729-110813-910461-speaker.csv,results/strategies/20150729-110813-910461-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.02330727765451979,0.35048470975087714,0.99966509259029768,0.99999999999999956,1.0,0.97,0.67699180743633258,0.69275864294051115,0.97733129053078138,81,1,1,results/strategies/20150729-110815-146633-speaker.csv,results/strategies/20150729-110815-146633-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023326946667455675,0.34944051155307293,0.99966439419068898,0.99999999999999978,1.0,0.97,0.67697818606303306,0.69275695694337514,0.97743396790664328,132,1,1,results/strategies/20150729-110816-898411-speaker.csv,results/strategies/20150729-110816-898411-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023341260875272371,0.3502120724166366,0.9996638166940861,1.0,1.0,0.98,0.67696825267649818,0.69275313117074944,0.97735606048968282,63,1,1,results/strategies/20150729-110817-959786-speaker.csv,results/strategies/20150729-110817-959786-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023316454784508604,0.34951253174389635,0.99966479116307616,1.0,1.0,0.98,0.67698545917943487,0.69275870691074948,0.97742728461268902,141,1,1,results/strategies/20150729-110819-853115-speaker.csv,results/strategies/20150729-110819-853115-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023315247468731388,0.34947265553822904,0.99966483381455629,1.0,1.0,0.98,0.67698629525212972,0.69275892955872775,0.9774314395161432,172,1,1,results/strategies/20150729-110821-997221-speaker.csv,results/strategies/20150729-110821-997221-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023315206839954195,0.34989343790774957,0.99966482103445964,0.99999999999999956,1.0,0.97,0.67698631908717988,0.69275825803484581,0.97738958130701514,67,1,1,results/strategies/20150729-110823-086982-speaker.csv,results/strategies/20150729-110823-086982-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023327086642580892,0.35002677031050833,0.99966436058460539,1.0,1.0,0.97,0.67697808051545694,0.69275586946496959,0.97737584253471799,58,1,1,results/strategies/20150729-110824-086068-speaker.csv,results/strategies/20150729-110824-086068-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023314204678258781,0.34950965860462635,0.99966487503773549,0.99999999999999967,1.0,0.98,0.67698701863556643,0.69275908913644813,0.97742770774593035,158,1,1,results/strategies/20150729-110826-080922-speaker.csv,results/strategies/20150729-110826-080922-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023308926796897438,0.35052027232329397,0.99966503113011995,0.99999999999999967,1.0,0.97,0.67699066444242861,0.69275831476764194,0.97732761332741303,80,1,1,results/strategies/20150729-110827-292260-speaker.csv,results/strategies/20150729-110827-292260-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023354060596461206,0.34969217573115446,0.99966337354606549,0.99999999999999967,1.0,0.97,0.67695939204192301,0.69275197999499372,0.97740654712719754,74,1,1,results/strategies/20150729-110828-469069-speaker.csv,results/strategies/20150729-110828-469069-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023360353277928875,0.35025788957854687,0.99966309415059185,0.99999999999999967,1.0,0.98,0.67695501771947342,0.69274967376571528,0.97735068585677642,77,1,1,results/strategies/20150729-110829-681598-speaker.csv,results/strategies/20150729-110829-681598-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.02331419910481531,0.34948393087312346,0.99966487366988099,1.0,1.0,0.97,0.67698702205111794,0.6927591019433601,0.97743034418530272,185,1,1,results/strategies/20150729-110831-953581-speaker.csv,results/strategies/20150729-110831-953581-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023313475792816046,0.35045780351927996,0.99966485946880368,1.0000000000000002,1.0,0.97,0.67698751111811784,0.69275759627980338,0.97733377341830263,76,1,1,results/strategies/20150729-110833-151742-speaker.csv,results/strategies/20150729-110833-151742-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023319675597696786,0.34940252898123192,0.99966466402810361,1.0,1.0,0.97,0.67698322496217234,0.69275821080870936,0.97743834585660661,124,1,1,results/strategies/20150729-110834-836938-speaker.csv,results/strategies/20150729-110834-836938-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023309085221736591,0.34945226405212426,0.99966506267202127,1.0,1.0,0.97,0.67699056582755113,0.69275998206020017,0.97743386311869207,119,1,1,results/strategies/20150729-110836-441090-speaker.csv,results/strategies/20150729-110836-441090-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023315999123495957,0.34950333804677236,0.999664807559561,0.99999999999999989,1.0,0.98,0.67698577481194455,0.69275878766991927,0.97742825514908027,122,1,1,results/strategies/20150729-110838-051805-speaker.csv,results/strategies/20150729-110838-051805-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023308913005478875,0.34948911489133988,0.9996650707919984,0.99999999999999967,1.0,0.97,0.67699068566347465,0.6927599874118332,0.97743011146945635,104,1,1,results/strategies/20150729-110839-546022-speaker.csv,results/strategies/20150729-110839-546022-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023308581996775633,0.34944959669928838,0.99966508132976251,1.0000000000000004,1.0,0.97,0.6769909145664591,0.69276006892641684,0.9774341607377296,128,1,1,results/strategies/20150729-110841-255152-speaker.csv,results/strategies/20150729-110841-255152-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023313930616975106,0.34946583899821804,0.99966488260717679,1.0000000000000002,1.0,0.98,0.67698720782544264,0.69275915593816917,0.97743221226626709,174,1,1,results/strategies/20150729-110843-424992-speaker.csv,results/strategies/20150729-110843-424992-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023312472579804688,0.34948397648309348,0.99966493816703195,1.0,1.0,0.98,0.6769882186769699,0.69275939435153921,0.977430434336513,153,1,1,results/strategies/20150729-110845-400856-speaker.csv,results/strategies/20150729-110845-400856-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023313132964990435,0.34949618029837376,0.9996649142444135,1.0000000000000002,1.0,0.98,0.67698776118669468,0.69275927683431981,0.97742914796145619,154,1,1,results/strategies/20150729-110847-336723-speaker.csv,results/strategies/20150729-110847-336723-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023334569996349627,0.34947676170688358,0.99966411010090683,0.99999999999999978,1.0,0.97,0.67697290274882205,0.69275563398454432,0.977429702862877,105,1,1,results/strategies/20150729-110848-815978-speaker.csv,results/strategies/20150729-110848-815978-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023339643107742475,0.35033914561294893,0.99966387977559212,1.0,1.0,0.97,0.67696937452293948,0.69275323705520986,0.97734405836409388,63,1,1,results/strategies/20150729-110849-887062-speaker.csv,results/strategies/20150729-110849-887062-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023316447469955572,0.34948655993415795,0.99966478981477569,1.0000000000000002,1.0,0.97,0.67698546378846458,0.69275871969978042,0.97742994596190902,165,1,1,results/strategies/20150729-110851-953150-speaker.csv,results/strategies/20150729-110851-953150-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023278817443371947,0.35002298376728941,0.99966616695474897,1.0000000000000002,1.0,0.97,0.67701153665706504,0.69276417869934526,0.97737836045371751,78,1,1,results/strategies/20150729-110853-187769-speaker.csv,results/strategies/20150729-110853-187769-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023313477162942547,0.34942739267649164,0.99966489726820107,1.0000000000000002,1.0,0.97,0.67698752146049279,0.69275925134888539,0.97743617369263414,187,1,1,results/strategies/20150729-110855-451590-speaker.csv,results/strategies/20150729-110855-451590-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023339907469115954,0.35031497049927229,0.99966386468509894,1.0,1.0,0.97,0.67696918985755605,0.69275319325306883,0.97734601316835346,64,1,1,results/strategies/20150729-110856-589808-speaker.csv,results/strategies/20150729-110856-589808-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023313729981729831,0.34942305504876719,0.99966488756618954,0.99999999999999989,1.0,0.98,0.67698734616292555,0.69275921059711543,0.97743660343353356,155,1,1,results/strategies/20150729-110858-590059-speaker.csv,results/strategies/20150729-110858-590059-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023312795375461694,0.34944140628726866,0.99966492356487779,1.0,1.0,0.98,0.67698799423096734,0.69275936006500549,0.97743477703268578,165,1,1,results/strategies/20150729-110900-641550-speaker.csv,results/strategies/20150729-110900-641550-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023330200147983808,0.34951507363698653,0.99966427450976325,1.0000000000000002,1.0,0.98,0.67697593167680292,0.69275633990162322,0.97742618954169136,100,1,1,results/strategies/20150729-110902-051804-speaker.csv,results/strategies/20150729-110902-051804-hearer.csv
10,uniform,2,0.05,0.3,replicator dynamics,0.023312870075044595,0.34942146862151241,0.99966491960808312,1.0,1.0,0.98,0.67698794212716129,0.69275935723339177,0.97743681369395241,156,1,1,results/strategies/20150729-110904-024810-speaker.csv,results/strategies/20150729-110904-024810-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640803852338242,0.65560905695801774,0.98374434873096439,1.0000000000000002,1.0,0.99,0.61939097079511507,0.67197891472908722,0.98627046092720316,58,1,1,results/strategies/20150729-110905-012780-speaker.csv,results/strategies/20150729-110905-012780-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640790917016646,0.65560912500798729,0.98374435548319372,1.0000000000000002,1.0,0.99,0.61939104805480583,0.67197889485091267,0.98627046382011663,55,1,1,results/strategies/20150729-110905-946971-speaker.csv,results/strategies/20150729-110905-946971-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640762614623753,0.65560926282512111,0.98374437165278894,0.99999999999999967,1.0,0.99,0.61939121742205838,0.67197885510230737,0.98627047184796102,58,1,1,results/strategies/20150729-110906-949054-speaker.csv,results/strategies/20150729-110906-949054-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640788645506306,0.65560853469906466,0.98374443256934707,1.0000000000000002,1.0,0.99,0.61939107920781478,0.67197909497396968,0.98627055666942676,32,1,1,results/strategies/20150729-110907-690700-speaker.csv,results/strategies/20150729-110907-690700-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640787087419382,0.65560936941173886,0.98374432921765242,1.0000000000000002,1.0,0.99,0.61939106437942004,0.6719788131464145,0.98627043029177075,44,1,1,results/strategies/20150729-110908-538525-speaker.csv,results/strategies/20150729-110908-538525-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640809337108501,0.65560923672756866,0.98374431957371489,0.99999999999999989,1.0,0.99,0.61939093194367745,0.67197885262386237,0.98627042771276618,43,1,1,results/strategies/20150729-110909-374191-speaker.csv,results/strategies/20150729-110909-374191-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640821014464696,0.6556089858826355,0.98374433735099698,0.99999999999999967,1.0,0.99,0.61939086772877294,0.67197893460775848,0.98627045414340853,51,1,1,results/strategies/20150729-110910-301761-speaker.csv,results/strategies/20150729-110910-301761-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640816763789737,0.65560916662560076,0.98374431960814801,1.0000000000000002,1.0,0.99,0.61939088849204715,0.67197887452836258,0.98627043080986598,42,1,1,results/strategies/20150729-110911-160016-speaker.csv,results/strategies/20150729-110911-160016-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640644911166704,0.65560444427109188,0.98374511845562562,1.0,1.0,0.99,0.6193920792335641,0.6719805126382028,0.98627133190151939,32,1,1,results/strategies/20150729-110911-904076-speaker.csv,results/strategies/20150729-110911-904076-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640761379034089,0.65560926388725205,0.98374437298314599,1.0000000000000004,1.0,0.99,0.61939122496076249,0.67197885504209554,0.986270472958092,53,1,1,results/strategies/20150729-110912-838354-speaker.csv,results/strategies/20150729-110912-838354-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640781357963619,0.65560917217020709,0.98374436086695938,0.99999999999999933,1.0,0.99,0.61939110524013519,0.67197888121803495,0.98627046643722793,52,1,1,results/strategies/20150729-110913-768463-speaker.csv,results/strategies/20150729-110913-768463-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640793432215138,0.65560910984587162,0.98374435441354047,1.0,1.0,0.99,0.61939103308846688,0.67197889936868727,0.98627046355355885,86,1,1,results/strategies/20150729-110915-047064-speaker.csv,results/strategies/20150729-110915-047064-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640811457304522,0.65560907067527852,0.98374433798980843,0.99999999999999989,1.0,0.99,0.61939092380355221,0.67197890825186812,0.98627045098881216,50,1,1,results/strategies/20150729-110915-940403-speaker.csv,results/strategies/20150729-110915-940403-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640773389259466,0.65560938015881853,0.98374434409604028,0.99999999999999967,1.0,0.99,0.61939114798596762,0.67197881282641136,0.98627044275672149,48,1,1,results/strategies/20150729-110916-809748-speaker.csv,results/strategies/20150729-110916-809748-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640838641523281,0.65560992157188891,0.98374419853077588,1.0,1.0,0.99,0.61939073241475584,0.67197861399402303,0.98627029251477927,34,1,1,results/strategies/20150729-110917-556538-speaker.csv,results/strategies/20150729-110917-556538-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640661883683049,0.65560567730184682,0.98374494293210712,0.99999999999999989,1.0,0.99,0.61939193924532698,0.6719800916759826,0.98627112536984207,33,1,1,results/strategies/20150729-110918-296455-speaker.csv,results/strategies/20150729-110918-296455-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640762237176282,0.65560926089402427,0.98374437234346956,1.0,1.0,0.99,0.61939121979084488,0.67197885584649808,0.98627047253292244,66,1,1,results/strategies/20150729-110919-379284-speaker.csv,results/strategies/20150729-110919-379284-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640824193237156,0.65560894959637817,0.98374433815735229,1.0,1.0,0.99,0.61939084931400723,0.67197894610691278,0.98627045643209532,56,1,1,results/strategies/20150729-110920-332480-speaker.csv,results/strategies/20150729-110920-332480-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640813511337066,0.65560902105892538,0.9837443418091294,0.99999999999999956,1.0,0.99,0.61939091266863455,0.67197892452986574,0.98627045648015765,55,1,1,results/strategies/20150729-110921-282526-speaker.csv,results/strategies/20150729-110921-282526-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.1064077222083553,0.65560924916331731,0.98374436199090909,1.0,1.0,0.99,0.61939115896949526,0.67197885739754293,0.98627046404574203,46,1,1,results/strategies/20150729-110922-141946-speaker.csv,results/strategies/20150729-110922-141946-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640804878476719,0.65560905564671756,0.98374434768020902,0.99999999999999989,1.0,0.99,0.61939096454688114,0.67197891492421635,0.986270460071063,55,1,1,results/strategies/20150729-110923-102452-speaker.csv,results/strategies/20150729-110923-102452-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640794915891505,0.65560910164066377,0.98374435368946644,1.0,1.0,0.99,0.61939102423848702,0.67197890178390929,0.9862704632830589,54,1,1,results/strategies/20150729-110924-044911-speaker.csv,results/strategies/20150729-110924-044911-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640852460197506,0.65561094276709164,0.98374405344960569,1.0000000000000002,1.0,0.99,0.61939061793606986,0.67197826539000804,0.98627012169756068,35,1,1,results/strategies/20150729-110924-808775-speaker.csv,results/strategies/20150729-110924-808775-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640809271466935,0.65560903270078164,0.98374434536630628,1.0000000000000002,1.0,0.99,0.61939093830376812,0.67197892161942352,0.98627045906334654,63,1,1,results/strategies/20150729-110925-843703-speaker.csv,results/strategies/20150729-110925-843703-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640784056848271,0.65560915654992058,0.98374435963738405,1.0000000000000007,1.0,0.99,0.61939108916183505,0.67197888584627741,0.98627046605167645,72,1,1,results/strategies/20150729-110926-978531-speaker.csv,results/strategies/20150729-110926-978531-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640772321173282,0.65560921229652225,0.98374436651857577,0.99999999999999944,1.0,0.99,0.61939115943136058,0.6719788698376189,0.98627046959506071,53,1,1,results/strategies/20150729-110927-906306-speaker.csv,results/strategies/20150729-110927-906306-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.1064078266010992,0.65560915810480125,0.9837443610966119,0.99999999999999989,1.0,0.99,0.61939109767340395,0.67197888565844588,0.98627046725228329,53,1,1,results/strategies/20150729-110928-846733-speaker.csv,results/strategies/20150729-110928-846733-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640778891914757,0.65560918388374134,0.98374436231300522,1.0000000000000002,1.0,0.99,0.61939112000607688,0.67197887785431132,0.98627046718190847,60,1,1,results/strategies/20150729-110929-857207-speaker.csv,results/strategies/20150729-110929-857207-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640803830642954,0.65560902376346508,0.98374435294063001,1.0000000000000002,1.0,0.99,0.61939097189741443,0.67197892595725595,0.98627046603923374,35,1,1,results/strategies/20150729-110930-621129-speaker.csv,results/strategies/20150729-110930-621129-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640818881620916,0.65560898542149837,0.98374433993665655,1.0000000000000004,1.0,0.99,0.61939088080886595,0.67197893527956409,0.98627045641151612,50,1,1,results/strategies/20150729-110931-523484-speaker.csv,results/strategies/20150729-110931-523484-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640766916738426,0.65560928338923741,0.98374436396276865,1.0,1.0,0.99,0.61939119046506486,0.67197884710908684,0.98627046426259668,45,1,1,results/strategies/20150729-110932-373219-speaker.csv,results/strategies/20150729-110932-373219-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640804550514733,0.65560905030009486,0.98374434874273042,0.99999999999999956,1.0,0.99,0.61939096671223548,0.67197891681119049,0.98627046122873596,55,1,1,results/strategies/20150729-110933-321010-speaker.csv,results/strategies/20150729-110933-321010-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640774058364898,0.65560912761123102,0.98374437513338275,0.99999999999999989,1.0,0.99,0.6193911512615885,0.6719788980487531,0.98627048078986623,46,1,1,results/strategies/20150729-110934-181108-speaker.csv,results/strategies/20150729-110934-181108-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640818326079123,0.65560928873328006,0.98374430236675303,0.99999999999999944,1.0,0.99,0.61939087535509585,0.67197883286687332,0.98627041047776676,44,1,1,results/strategies/20150729-110935-025397-speaker.csv,results/strategies/20150729-110935-025397-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640770446693773,0.65560922267413713,0.98374436743195515,0.99999999999999922,1.0,0.99,0.61939117061212834,0.67197886678246421,0.98627046993509959,59,1,1,results/strategies/20150729-110936-009800-speaker.csv,results/strategies/20150729-110936-009800-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640775834123807,0.65560919563028985,0.98374436445613012,1.0000000000000002,1.0,0.99,0.61939113839630411,0.67197887462256511,0.98627046853117906,59,1,1,results/strategies/20150729-110936-990562-speaker.csv,results/strategies/20150729-110936-990562-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10634545696447839,0.65543790051305328,0.98377334666769789,1.0,1.0,0.99,0.61943431536683113,0.67203823595932799,0.98630311101921175,24,1,1,results/strategies/20150729-110937-617049-speaker.csv,results/strategies/20150729-110937-617049-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640805467117839,0.65560942794569665,0.98374430005935232,0.99999999999999956,1.0,0.99,0.61939095006883815,0.6719787889106047,0.98627040238079766,39,1,1,results/strategies/20150729-110938-396511-speaker.csv,results/strategies/20150729-110938-396511-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640806174068887,0.65560904929850583,0.98374434694496982,0.99999999999999967,1.0,0.99,0.61939095679495548,0.67197891675710242,0.98627045970961091,68,1,1,results/strategies/20150729-110939-476483-speaker.csv,results/strategies/20150729-110939-476483-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.1064077875636911,0.65560917767672899,0.98374436325594494,1.0000000000000007,1.0,0.99,0.61939112101773919,0.67197887998563544,0.98627046827326237,62,1,1,results/strategies/20150729-110940-489478-speaker.csv,results/strategies/20150729-110940-489478-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640803143443285,0.65560906102306959,0.98374434905869779,0.99999999999999933,1.0,0.99,0.61939097501937668,0.67197891352620287,0.98627046103427074,58,1,1,results/strategies/20150729-110941-458532-speaker.csv,results/strategies/20150729-110941-458532-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640780519051611,0.65560919212851454,0.98374435934563131,0.99999999999999978,1.0,0.99,0.61939110979682654,0.67197887467323225,0.98627046424137432,52,1,1,results/strategies/20150729-110942-378988-speaker.csv,results/strategies/20150729-110942-378988-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640783155874013,0.65560918268624069,0.98374435741094757,0.99999999999999967,1.0,0.99,0.61939109391833491,0.67197887722775496,0.98627046297250398,52,1,1,results/strategies/20150729-110943-287010-speaker.csv,results/strategies/20150729-110943-287010-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640797732891431,0.65560908276646013,0.98374435273001615,1.0,1.0,0.99,0.61939100753159571,0.67197890748370503,0.98627046327472889,46,1,1,results/strategies/20150729-110944-132376-speaker.csv,results/strategies/20150729-110944-132376-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640808668674893,0.65560903675412718,0.98374434556977808,1.0000000000000002,1.0,0.99,0.61939094187834265,0.6719789203948312,0.98627045906289479,66,1,1,results/strategies/20150729-110945-171204-speaker.csv,results/strategies/20150729-110945-171204-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10640780073349675,0.65560917360195681,0.98374436220883277,0.99999999999999978,1.0,0.99,0.61939111306838202,0.67197888104471182,0.98627046754119618,56,1,1,results/strategies/20150729-110946-128674-speaker.csv,results/strategies/20150729-110946-128674-hearer.csv
10,uniform,2,0.1,0.05,replicator dynamics,0.10631788280887802,0.655365862259082,0.9837856763703906,1.0,1.0,0.99,0.6194533126102465,0.67206318008562271,0.98631695113468243,18,1,1,results/strategies/20150729-110946-704531-speaker.csv,results/strategies/20150729-110946-704531-hearer.csv
