Number of states,Prior distribution type,Number of messages,Impairment,Tolerance,Dynamics,Speaker entropy,Hearer entropy,Speaker Voronoiness,Hearer Voronoiness,Expected utility,Iterations
50,uniform,2,0.0,0.1,replicator dynamics,1.1004672604216311e-06,0.53545315323154352,0.99,0.9492,0.99375212191833018,45
50,uniform,2,0.0,0.1,replicator dynamics,2.1423159364420166e-08,0.52872192380082972,0.99,0.9482,0.99434472544293595,50
50,uniform,2,0.0,0.1,replicator dynamics,2.9296664639539012e-10,0.52274766756541302,0.99,0.946,0.99481641403187648,55
50,uniform,2,0.0,0.1,replicator dynamics,2.972080831258289e-12,0.51745508200785539,0.99,0.9438,0.99519657954861529,60
50,uniform,2,0.0,0.1,replicator dynamics,2.3426137718838076e-14,0.512768860798133,0.99,0.9412,0.99550671374303534,65
50,uniform,2,0.0,0.1,replicator dynamics,1.48980369975478e-16,0.50861660802380682,0.99,0.9382,0.99576277721256334,70
50,uniform,2,0.0,0.1,replicator dynamics,8.6305939572118134e-19,0.5049309528103153,0.99,0.9364,0.99597675099460303,75
50,uniform,2,0.0,0.1,replicator dynamics,1.9754195302398959e-20,0.5016506769778809,0.99,0.9352,0.99615770663874859,80
50,uniform,2,0.0,0.1,replicator dynamics,3.2689767932165115e-21,0.49872109535552639,0.99,0.9332,0.99631256456816575,85
50,uniform,2,0.0,0.1,replicator dynamics,6.8617430951431024e-22,0.49609395546634227,0.99,0.9318,0.99644664045824571,90
50,uniform,2,0.0,0.1,replicator dynamics,1.4946353267650397e-22,0.49372705924737337,0.99,0.93,0.99656404353692907,95
50,uniform,2,0.0,0.1,replicator dynamics,0.71074154603029127,0.87737189632426882,0.76,0.572,0.47437544958216338,0
50,uniform,2,0.0,0.1,replicator dynamics,0.31546623801781526,0.66201677233386058,0.75,0.5826,0.79786570014040492,5
50,uniform,2,0.0,0.1,replicator dynamics,0.064625249144180066,0.54300159647617519,0.89,0.7026,0.89866897697834836,10
50,uniform,2,0.0,0.1,replicator dynamics,0.024787929301694694,0.4910116567311954,0.88,0.707,0.91670535154074162,15
50,uniform,2,0.0,0.1,replicator dynamics,0.013125522335694981,0.44909284876478961,0.88,0.7042,0.92639978053123051,20
50,uniform,2,0.0,0.1,replicator dynamics,0.018462339378575006,0.41133233911634964,0.89,0.705,0.93593231961706802,25
50,uniform,2,0.0,0.1,replicator dynamics,0.00031141351202069502,0.3766428039776521,0.89,0.7026,0.94386505554764,30
50,uniform,2,0.0,0.1,replicator dynamics,3.2369766335545045e-05,0.34978829629717401,0.89,0.7042,0.94777907329235711,35
50,uniform,2,0.0,0.1,replicator dynamics,0.019365583960301257,0.32927403604284117,0.9,0.7086,0.95196661443241248,40
50,uniform,2,0.0,0.1,replicator dynamics,8.3740698279600709e-07,0.31344190853245385,0.91,0.7106,0.95672624212834123,45
50,uniform,2,0.0,0.1,replicator dynamics,0.0014440750665344084,0.30229397337378061,0.91,0.7114,0.95812700415749508,50
50,uniform,2,0.0,0.1,replicator dynamics,0.0051477466164530066,0.29435992790783738,0.92,0.7126,0.96163226911063715,55
50,uniform,2,0.0,0.1,replicator dynamics,0.015309999050198708,0.28868605549348714,0.93,0.7122,0.96277985447273562,60
50,uniform,2,0.0,0.1,replicator dynamics,5.6303013546701531e-07,0.28460631495274052,0.94,0.7134,0.9644603994407952,65
50,uniform,2,0.0,0.1,replicator dynamics,8.4449742103407988e-08,0.28154382640135484,0.96,0.717,0.96568604180330109,70
50,uniform,2,0.0,0.1,replicator dynamics,0.005816880593751985,0.27927628362316165,1.0,0.7246,0.96666184691199819,75
50,uniform,2,0.0,0.1,replicator dynamics,1.3575079122037915e-13,0.27755261497060363,1.0,0.769,0.96723587559128343,80
50,uniform,2,0.0,0.1,replicator dynamics,1.3659483472975064e-14,0.27611560442376548,1.0,0.7888,0.96776724183857277,85
50,uniform,2,0.0,0.1,replicator dynamics,1.3414383315027144e-15,0.27489833202572755,1.0,0.8022,0.96826494776673622,90
50,uniform,2,0.0,0.1,replicator dynamics,1.3308397185746484e-16,0.27384948400001102,1.0,0.806,0.96873447418920622,95
50,uniform,2,0.0,0.1,replicator dynamics,0.67637621287048222,0.86546972340133166,0.83,0.621,0.54207764813468606,0
50,uniform,2,0.0,0.1,replicator dynamics,0.011602981820492736,0.63971880210016208,0.97,0.8166,0.97273169825731065,5
50,uniform,2,0.0,0.1,replicator dynamics,0.00037170584148948601,0.61207142236061729,0.99,0.9624,0.9832638047984732,10
50,uniform,2,0.0,0.1,replicator dynamics,5.0007012517253453e-05,0.59411455969971683,0.99,0.9668,0.98743720727184814,15
50,uniform,2,0.0,0.1,replicator dynamics,8.5873181040748459e-06,0.58115559291099927,0.99,0.9688,0.98970079315757264,20
50,uniform,2,0.0,0.1,replicator dynamics,1.5115424948076129e-06,0.57095476211891549,0.99,0.9716,0.99116666211866311,25
50,uniform,2,0.0,0.1,replicator dynamics,2.9910155954433081e-07,0.56229076542086898,0.99,0.9726,0.99223451221153613,30
50,uniform,2,0.0,0.1,replicator dynamics,6.9219156220968439e-08,0.55452753526589471,0.99,0.9728,0.99307041443432964,35
50,uniform,2,0.0,0.1,replicator dynamics,1.8972412863916837e-08,0.54733746742626321,0.99,0.9708,0.99375338361475274,40
50,uniform,2,0.0,0.1,replicator dynamics,6.1663347957600314e-09,0.54055159995809943,0.99,0.9686,0.99432609784157411,45
50,uniform,2,0.0,0.1,replicator dynamics,2.3679985360163881e-09,0.53408276974960789,0.99,0.9678,0.99481432474553011,50
50,uniform,2,0.0,0.1,replicator dynamics,1.068412165344302e-09,0.52788621053324647,0.99,0.965,0.99523511951730093,55
50,uniform,2,0.0,0.1,replicator dynamics,5.6263715183850544e-10,0.52193898447117903,0.99,0.9622,0.99560061343920236,60
50,uniform,2,0.0,0.1,replicator dynamics,3.4334642630620014e-10,0.51622905502016192,0.99,0.9582,0.99591991581809713,65
50,uniform,2,0.0,0.1,replicator dynamics,2.4096678627020562e-10,0.5107494371879322,0.99,0.9546,0.9962001433130685,70
50,uniform,2,0.0,0.1,replicator dynamics,1.9295939022950813e-10,0.50549509124195424,0.99,0.955,0.99644701678872105,75
50,uniform,2,0.0,0.1,replicator dynamics,1.7486576071169309e-10,0.50046132496145956,0.99,0.9514,0.99666523017242059,80
50,uniform,2,0.0,0.1,replicator dynamics,1.778397528941774e-10,0.49564303154582573,0.99,0.9518,0.99685869207839062,85
50,uniform,2,0.0,0.1,replicator dynamics,2.0124862441109189e-10,0.49103438826282142,0.99,0.947,0.99703069250436605,90
50,uniform,2,0.0,0.1,replicator dynamics,2.5123871189265789e-10,0.48662880370791983,0.99,0.947,0.99718402308012244,95
50,uniform,2,0.0,0.1,replicator dynamics,0.76253658710490924,0.90740998634638026,0.775,0.5492,0.49432443460121772,0
50,uniform,2,0.0,0.1,replicator dynamics,0.043729169661284102,0.66823279473241048,0.96,0.9082,0.96551717453960761,5
50,uniform,2,0.0,0.1,replicator dynamics,0.015050198333914775,0.63528083112561851,0.96,0.9214,0.98031152118624676,10
50,uniform,2,0.0,0.1,replicator dynamics,0.019882999131944835,0.61674629190626462,0.96,0.9246,0.98534169582004882,15
50,uniform,2,0.0,0.1,replicator dynamics,0.014230419381477918,0.60195432418552952,0.98,0.9402,0.98850392265506837,20
50,uniform,2,0.0,0.1,replicator dynamics,0.0036826284123866655,0.58913774063555635,0.98,0.9434,0.9906583456616348,25
50,uniform,2,0.0,0.1,replicator dynamics,0.00041771988780899406,0.57799299164902618,0.98,0.9458,0.99213898684765811,30
50,uniform,2,0.0,0.1,replicator dynamics,2.6342658860259698e-05,0.56831685750561867,0.98,0.9474,0.99321530976483308,35
50,uniform,2,0.0,0.1,replicator dynamics,1.0397735137275538e-06,0.55989254537022382,0.98,0.9458,0.99402765853204822,40
50,uniform,2,0.0,0.1,replicator dynamics,2.7606056910798012e-08,0.55251594079143829,0.98,0.9442,0.99465681242659676,45
50,uniform,2,0.0,0.1,replicator dynamics,5.1919593399915986e-10,0.5460057836713782,0.98,0.9422,0.99515537597092862,50
50,uniform,2,0.0,0.1,replicator dynamics,7.1926298284171616e-12,0.54020804250443,0.98,0.9402,0.99555886630273516,55
50,uniform,2,0.0,0.1,replicator dynamics,7.5684765491419594e-14,0.5349959082313035,0.98,0.939,0.99589170448116449,60
50,uniform,2,0.0,0.1,replicator dynamics,6.2396758498259398e-16,0.5302670781701454,0.98,0.937,0.99617096735503041,65
50,uniform,2,0.0,0.1,replicator dynamics,5.0213196857794196e-18,0.52593994999675109,0.98,0.935,0.99640880512037133,70
50,uniform,2,0.0,0.1,replicator dynamics,2.4034779402884487e-19,0.52194973050593485,0.98,0.933,0.99661401855186194,75
50,uniform,2,0.0,0.1,replicator dynamics,5.0497680955981395e-20,0.51824494695219037,0.98,0.9286,0.99679309878489608,80
50,uniform,2,0.0,0.1,replicator dynamics,1.3261740018618079e-20,0.51478453226452903,0.98,0.9286,0.99695092007209873,85
50,uniform,2,0.0,0.1,replicator dynamics,3.9795235395894327e-21,0.51153548986451647,0.98,0.9242,0.99709120661521722,90
50,uniform,2,0.0,0.1,replicator dynamics,1.3549522105886733e-21,0.50847107053430163,0.98,0.9246,0.99721685108620894,95
50,uniform,2,0.2,0.1,replicator dynamics,0.9440320133304746,0.98442685942497821,0.96,0.9306,0.5131363549962018,0
50,uniform,2,0.2,0.1,replicator dynamics,0.38148858009571196,0.89144854740376389,0.995,0.9912,0.77755258577484654,5
50,uniform,2,0.2,0.1,replicator dynamics,0.37499663544196199,0.8889880825767007,1.0,0.9948,0.78506424307221334,10
50,uniform,2,0.2,0.1,replicator dynamics,0.37480425334884088,0.88888021865334521,1.0,0.9884,0.78550481191218602,15
50,uniform,2,0.2,0.1,replicator dynamics,0.37478982964246993,0.88887279699645372,1.0,0.9892,0.78554267547713441,20
50,uniform,2,0.2,0.1,replicator dynamics,0.3747885264719768,0.88887216107636091,1.0,0.9892,0.78554629730873538,25
50,uniform,2,0.2,0.1,replicator dynamics,0.37478839933132885,0.88887210036880238,1.0,0.9892,0.78554665829460557,30
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838656924307,0.88887209432241476,1.0,0.9892,0.78554669479935213,35
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838527555236,0.88887209371112086,1.0,0.9892,0.78554669850911152,40
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838514397539,0.88887209364900421,1.0,0.9892,0.78554669888673312,45
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838513057861,0.88887209364268105,1.0,0.9892,0.78554669892519591,50
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512921403,0.88887209364203734,1.0,0.9892,0.78554669892911277,55
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512907514,0.88887209364197151,1.0,0.9892,0.78554669892951301,60
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512906099,0.88887209364196496,1.0,0.9892,0.78554669892955498,65
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905938,0.88887209364196429,1.0,0.9892,0.78554669892955753,70
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905938,0.88887209364196407,1.0,0.9892,0.78554669892956042,75
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905932,0.8888720936419644,1.0,0.9892,0.7855466989295582,80
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905926,0.88887209364196396,1.0,0.9892,0.78554669892956042,85
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905938,0.88887209364196418,1.0,0.9892,0.78554669892955808,90
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905921,0.88887209364196407,1.0,0.9892,0.78554669892955697,95
50,uniform,2,0.2,0.1,replicator dynamics,0.98684982164002999,0.99039827027578287,0.995,0.9038,0.48908522493218143,0
50,uniform,2,0.2,0.1,replicator dynamics,0.41196593836047518,0.89780595262872731,1.0,0.9906,0.76303632622560258,5
50,uniform,2,0.2,0.1,replicator dynamics,0.37512433376411558,0.88909890944230907,0.99,0.9932,0.78504559798887663,10
50,uniform,2,0.2,0.1,replicator dynamics,0.37480109652666355,0.88888058625570388,1.0,0.9888,0.78552449992108608,15
50,uniform,2,0.2,0.1,replicator dynamics,0.3747890093648108,0.88887247295202076,1.0,0.9888,0.78554538974423804,20
50,uniform,2,0.2,0.1,replicator dynamics,0.3747884260494399,0.88887211582418801,1.0,0.9892,0.78554659781184644,25
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838852942431,0.88887209534390799,1.0,0.9892,0.78554668972138664,30
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838544942944,0.88887209379644261,1.0,0.9892,0.78554669802851995,35
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838516081442,0.88887209365706077,1.0,0.9892,0.78554669883902273,40
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838513226426,0.88887209364348041,1.0,0.9892,0.78554669892037732,45
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512938473,0.88887209364211783,1.0,0.9892,0.78554669892862272,50
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512909241,0.88887209364197983,1.0,0.9892,0.78554669892946372,55
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512906271,0.88887209364196551,1.0,0.9892,0.78554669892954987,60
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905965,0.88887209364196451,1.0,0.9892,0.78554669892955853,65
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905932,0.88887209364196418,1.0,0.9892,0.78554669892955775,70
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905915,0.88887209364196429,1.0,0.9892,0.78554669892955775,75
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905915,0.88887209364196418,1.0,0.9892,0.78554669892955886,80
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905921,0.88887209364196429,1.0,0.9892,0.78554669892955931,85
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905943,0.88887209364196451,1.0,0.9892,0.78554669892955842,90
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905932,0.88887209364196418,1.0,0.9892,0.78554669892955942,95
50,uniform,2,0.2,0.1,replicator dynamics,0.99733358339840927,0.98745263082065249,0.86,0.917,0.48526842037492574,0
50,uniform,2,0.2,0.1,replicator dynamics,0.46137218161681892,0.90470569432322656,1.0,0.994,0.74182965719615146,5
50,uniform,2,0.2,0.1,replicator dynamics,0.37533357057758265,0.88923429894071127,0.99,0.994,0.78476251786019491,10
50,uniform,2,0.2,0.1,replicator dynamics,0.37480784698810943,0.88888528093873709,1.0,0.9888,0.78551383199564917,15
50,uniform,2,0.2,0.1,replicator dynamics,0.37478928848004467,0.88887265609079791,1.0,0.9888,0.78554488161933456,20
50,uniform,2,0.2,0.1,replicator dynamics,0.37478844072080197,0.88887212449083242,1.0,0.9892,0.78554656562487135,25
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838955767918,0.88887209588821814,1.0,0.9892,0.78554668710587316,30
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838553837635,0.8888720938404181,1.0,0.9892,0.7855466977845551,35
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838516934021,0.88887209366115205,1.0,0.9892,0.78554669881492878,40
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838513311502,0.88887209364388353,1.0,0.9892,0.78554669891794826,45
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512947077,0.88887209364215836,1.0,0.9892,0.78554669892838092,50
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512910106,0.88887209364198383,1.0,0.9892,0.78554669892943785,55
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512906354,0.88887209364196629,1.0,0.9892,0.78554669892954765,60
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905965,0.88887209364196418,1.0,0.9892,0.78554669892955598,65
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905938,0.88887209364196407,1.0,0.9892,0.78554669892955753,70
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905938,0.88887209364196418,1.0,0.9892,0.78554669892955775,75
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905943,0.88887209364196451,1.0,0.9892,0.78554669892955808,80
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905954,0.88887209364196451,1.0,0.9892,0.7855466989295582,85
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905921,0.88887209364196396,1.0,0.9892,0.78554669892955808,90
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905932,0.88887209364196385,1.0,0.9892,0.78554669892955742,95
50,uniform,2,0.2,0.1,replicator dynamics,0.99645983294299234,0.99042053163543087,0.71,0.8526,0.48397705258185508,0
50,uniform,2,0.2,0.1,replicator dynamics,0.58624721901614274,0.91860682771972557,1.0,0.9934,0.69519278021760134,5
50,uniform,2,0.2,0.1,replicator dynamics,0.37568198702837413,0.88944970246378208,0.99,0.9928,0.78436659639349104,10
50,uniform,2,0.2,0.1,replicator dynamics,0.37481598558210777,0.88889162877230721,1.0,0.9892,0.78550503067531308,15
50,uniform,2,0.2,0.1,replicator dynamics,0.37478943476759397,0.88887281076002422,1.0,0.9888,0.7855449499797581,20
50,uniform,2,0.2,0.1,replicator dynamics,0.37478843270261691,0.88887212361029044,1.0,0.9892,0.78554660519360475,25
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838796418662,0.88887209523466459,1.0,0.9892,0.78554669224189977,30
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838534971604,0.88887209375472653,1.0,0.9892,0.7855466983452406,35
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838514922819,0.88887209365177433,1.0,0.9892,0.78554669887331818,40
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838513103563,0.88887209364290698,1.0,0.9892,0.78554669892394136,45
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512925794,0.88887209364205866,1.0,0.9892,0.78554669892899087,50
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512907947,0.88887209364197417,1.0,0.9892,0.78554669892950291,55
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512906137,0.88887209364196518,1.0,0.9892,0.78554669892955387,60
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905965,0.8888720936419644,1.0,0.9892,0.7855466989295572,65
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905932,0.88887209364196418,1.0,0.9892,0.78554669892956031,70
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905926,0.88887209364196407,1.0,0.9892,0.78554669892955686,75
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905915,0.88887209364196418,1.0,0.9892,0.78554669892955853,80
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905915,0.88887209364196429,1.0,0.9892,0.78554669892955964,85
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905938,0.8888720936419644,1.0,0.9892,0.78554669892956019,90
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905943,0.88887209364196418,1.0,0.9892,0.78554669892955886,95
50,uniform,2,0.2,0.1,replicator dynamics,0.98457057214190991,0.98537424646540539,0.95,0.9296,0.49565470388535443,0
50,uniform,2,0.2,0.1,replicator dynamics,0.38938019557179349,0.89365493252925632,1.0,0.9946,0.77475060449552902,5
50,uniform,2,0.2,0.1,replicator dynamics,0.37497075274720504,0.8890008913886569,1.0,0.9888,0.78529266450637836,10
50,uniform,2,0.2,0.1,replicator dynamics,0.37479438766525042,0.8888764361401208,1.0,0.9892,0.7855380980720803,15
50,uniform,2,0.2,0.1,replicator dynamics,0.37478859150583788,0.88887224226925143,1.0,0.9892,0.78554639846973229,20
50,uniform,2,0.2,0.1,replicator dynamics,0.3747883924448962,0.88887209883096785,1.0,0.9892,0.78554668782343073,25
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838540975701,0.8888720938332848,1.0,0.9892,0.78554669845912428,30
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838514190876,0.88887209365002273,1.0,0.9892,0.78554669890403739,35
50,uniform,2,0.2,0.1,replicator dynamics,0.3747883851298347,0.88887209364239783,1.0,0.9892,0.78554669892771856,40
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512912027,0.88887209364199526,1.0,0.9892,0.78554669892939677,45
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512906482,0.88887209364196662,1.0,0.9892,0.7855466989295431,50
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905971,0.88887209364196451,1.0,0.9892,0.78554669892955675,55
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905949,0.88887209364196429,1.0,0.9892,0.78554669892955831,60
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905915,0.88887209364196451,1.0,0.9892,0.78554669892955797,65
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905938,0.88887209364196418,1.0,0.9892,0.78554669892955931,70
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905926,0.88887209364196418,1.0,0.9892,0.78554669892955897,75
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905949,0.88887209364196396,1.0,0.9892,0.7855466989295582,80
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905938,0.88887209364196396,1.0,0.9892,0.78554669892955831,85
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905938,0.8888720936419644,1.0,0.9892,0.78554669892955709,90
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905932,0.88887209364196396,1.0,0.9892,0.78554669892955897,95
50,uniform,2,0.2,0.1,replicator dynamics,0.98413857649573733,0.98511769985526865,0.975,0.9496,0.49909066554994963,0
50,uniform,2,0.2,0.1,replicator dynamics,0.3820503352220348,0.89143514918270572,1.0,0.9898,0.77992713108914646,5
50,uniform,2,0.2,0.1,replicator dynamics,0.3748838447821552,0.88893938413198736,1.0,0.9888,0.78541254283720374,10
50,uniform,2,0.2,0.1,replicator dynamics,0.37479158101114551,0.88887438558608989,1.0,0.9892,0.78554200441449673,15
50,uniform,2,0.2,0.1,replicator dynamics,0.37478850041511685,0.88887217464183266,1.0,0.9892,0.78554651953655896,20
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838975793777,0.88887209672777889,1.0,0.9892,0.78554669077751871,25
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838535946291,0.88887209378124321,1.0,0.9892,0.7855466984421775,30
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838514435814,0.88887209365021935,1.0,0.9892,0.78554669889153583,35
50,uniform,2,0.2,0.1,replicator dynamics,0.3747883851303408,0.88887209364260411,1.0,0.9892,0.78554669892607754,40
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512918045,0.88887209364202313,1.0,0.9892,0.78554669892921669,45
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512907114,0.88887209364196984,1.0,0.9892,0.78554669892952245,50
50,uniform,2,0.2,0.1,replicator dynamics,0.3747883851290606,0.88887209364196484,1.0,0.9892,0.78554669892955586,55
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905932,0.88887209364196451,1.0,0.9892,0.78554669892955897,60
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905915,0.88887209364196385,1.0,0.9892,0.78554669892955931,65
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905932,0.88887209364196462,1.0,0.9892,0.78554669892955864,70
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905915,0.88887209364196396,1.0,0.9892,0.78554669892955864,75
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905943,0.88887209364196451,1.0,0.9892,0.78554669892955931,80
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905926,0.8888720936419644,1.0,0.9892,0.78554669892955875,85
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905932,0.88887209364196407,1.0,0.9892,0.78554669892955931,90
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905921,0.88887209364196407,1.0,0.9892,0.78554669892955786,95
50,uniform,2,0.2,0.1,replicator dynamics,0.9744962050814201,0.99200249146491137,0.84,0.8052,0.49340506712198284,0
50,uniform,2,0.2,0.1,replicator dynamics,0.42961179954459128,0.89929779462338655,0.99,0.9944,0.75184418643505391,5
50,uniform,2,0.2,0.1,replicator dynamics,0.37546055329835015,0.88925290600069706,0.99,0.997,0.78411239277574751,10
50,uniform,2,0.2,0.1,replicator dynamics,0.37483433357570944,0.88889629133737269,1.0,0.9918,0.7854294536084544,15
50,uniform,2,0.2,0.1,replicator dynamics,0.37479238011481814,0.88887406507961597,1.0,0.9888,0.78553572236097513,20
50,uniform,2,0.2,0.1,replicator dynamics,0.37478876896628577,0.88887227769921728,1.0,0.9888,0.78554561357908981,25
50,uniform,2,0.2,0.1,replicator dynamics,0.37478842344831093,0.88887211182366643,1.0,0.9892,0.78554658947441547,30
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838900627298,0.88887209547493917,1.0,0.9892,0.78554668781656956,35
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838552315158,0.88887209382804544,1.0,0.9892,0.78554669779869946,40
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838516917712,0.88887209366089925,1.0,0.9892,0.7855466988143972,45
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838513314516,0.88887209364389297,1.0,0.9892,0.78554669891782669,50
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512947549,0.88887209364216047,1.0,0.9892,0.78554669892836293,55
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512910156,0.88887209364198416,1.0,0.9892,0.78554669892943696,60
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512906359,0.88887209364196618,1.0,0.9892,0.78554669892954421,65
50,uniform,2,0.2,0.1,replicator dynamics,0.3747883851290596,0.88887209364196418,1.0,0.9892,0.78554669892955586,70
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905938,0.88887209364196418,1.0,0.9892,0.78554669892955942,75
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905932,0.88887209364196418,1.0,0.9892,0.78554669892955886,80
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905938,0.88887209364196396,1.0,0.9892,0.78554669892955642,85
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905943,0.8888720936419644,1.0,0.9892,0.78554669892955753,90
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838512905915,0.88887209364196418,1.0,0.9892,0.7855466989295592,95
50,uniform,2,0.2,0.1,replicator dynamics,0.97189441894144712,0.99132100769018106,1.0,0.773,0.49498233018283916,0
50,uniform,2,0.2,0.1,replicator dynamics,0.39142218662439826,0.89345337547613501,0.99,0.9972,0.77291916340442968,5
50,uniform,2,0.2,0.1,replicator dynamics,0.37503471746345768,0.88901901059315858,0.99,0.9934,0.78505042854133911,10
50,uniform,2,0.2,0.1,replicator dynamics,0.37480372088844621,0.88888045808039673,1.0,0.9888,0.78550915432716972,15
50,uniform,2,0.2,0.1,replicator dynamics,0.37478964338721665,0.88887272577974763,1.0,0.9888,0.78554330524023275,20
50,uniform,2,0.2,0.1,replicator dynamics,0.37478850303828476,0.8888721505833479,1.0,0.9892,0.78554636781089371,25
50,uniform,2,0.2,0.1,replicator dynamics,0.37478839679288178,0.88887209919009058,1.0,0.9892,0.78554666569208187,30
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838630551475,0.88887209419861379,1.0,0.9892,0.78554669556026102,35
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838524851138,0.88887209369838238,1.0,0.9892,0.7855466985868782,40
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838514121476,0.88887209364770192,1.0,0.9892,0.78554669889466633,45
50,uniform,2,0.2,0.1,replicator dynamics,0.37478838513029711,0.88887209364254849,1.0,0.9892,0.78554669892600515,50
