Number of states,Prior distribution type,Number of messages,Impairment,Tolerance,Dynamics,Speaker entropy,Hearer entropy,Speaker convexity,Hearer convexity,Speaker Voronoiness,Hearer Voronoiness,Speaker informativity,Hearer informativity,Expected utility,Iterations,Speaker Convex Cat, Hearer Convex Cat, Speaker strategy file,Hearer strategy file
6,uniform,2,0.05,0.2,replicator dynamics,9.6629895768193235e-07,0.0038619116985472383,0.99999999999998446,0.99999999999999967,1.0,0.9722222222222222,0.69314651077254741,0.69314717916516289,0.99980866422785963,50,1,1,results/strategies/20140918-142656-020749-speaker.csv,results/strategies/20140918-142656-020749-hearer.csv
6,uniform,2,0.05,0.2,replicator dynamics,0.0085816755469095493,0.18699732687103113,0.99999999867758371,0.99999999999999944,0.9166666666666666,0.9861111111111112,0.74313749940065987,0.75131477427605986,0.89918293005383254,36,1,1,results/strategies/20140918-142656-441090-speaker.csv,results/strategies/20140918-142656-441090-hearer.csv
6,uniform,2,0.05,0.2,replicator dynamics,1.0372521291954746e-06,0.14211189322998671,0.99999999999998013,0.99999999999999978,1.0,0.9861111111111112,0.75203786873010803,0.75203855337236825,0.89910541948565148,33,1,1,results/strategies/20140918-142656-855514-speaker.csv,results/strategies/20140918-142656-855514-hearer.csv
6,uniform,2,0.05,0.2,replicator dynamics,9.6577798811070606e-07,0.0042542076466642511,0.99999999999998446,1.0,1.0,0.9722222222222222,0.69314651113365577,0.69314717939938997,0.99981563787839711,37,1,1,results/strategies/20140918-142657-280535-speaker.csv,results/strategies/20140918-142657-280535-hearer.csv
6,uniform,2,0.05,0.2,replicator dynamics,9.6579254290174299e-07,0.0045072444930978331,0.99999999999998446,0.99999999999999989,1.0,0.9722222222222222,0.69314651112356707,0.69314717949768556,0.99980291048660641,30,1,1,results/strategies/20140918-142657-696246-speaker.csv,results/strategies/20140918-142657-696246-hearer.csv
6,uniform,2,0.05,0.2,replicator dynamics,9.6550170088515148e-07,0.0042328914365933716,0.99999999999998457,0.99999999999999967,1.0,0.9722222222222222,0.69314651132516381,0.69314718017425414,0.99981038976541314,52,1,1,results/strategies/20140918-142658-156590-speaker.csv,results/strategies/20140918-142658-156590-hearer.csv
6,uniform,2,0.05,0.2,replicator dynamics,9.6631645444863221e-07,0.0040106062985948623,0.99999999999998457,0.99999999999999989,1.0,0.9722222222222222,0.69314651076041933,0.69314717847360297,0.9998053257357512,43,1,1,results/strategies/20140918-142658-591340-speaker.csv,results/strategies/20140918-142658-591340-hearer.csv
6,uniform,2,0.05,0.2,replicator dynamics,1.0040062374037771e-06,0.23826387662099621,0.99999999999998213,0.99999999999999978,1.0,0.9861111111111112,0.75203790044957386,0.75203865260579217,0.89910899118698451,27,1,1,results/strategies/20140918-142658-992015-speaker.csv,results/strategies/20140918-142658-992015-hearer.csv
6,uniform,2,0.05,0.2,replicator dynamics,2.3931715975909868e-06,0.19336803901798233,0.99999999949283225,0.99999999999999978,0.9166666666666666,0.9444444444444444,0.752036455157858,0.75203846845563449,0.89930495624247941,26,1,1,results/strategies/20140918-142659-390939-speaker.csv,results/strategies/20140918-142659-390939-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2275664348113393e-06,0.0042928276839692362,0.99999999999996747,1.0,1.0,0.9722222222222222,0.69314632967573209,0.69314717856687802,0.99981429422718804,34,1,1,results/strategies/20140918-142659-805239-speaker.csv,results/strategies/20140918-142659-805239-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2277593000730361e-06,0.0035431993713871896,0.99999999999996725,1.0,1.0,0.9722222222222222,0.69314632954204813,0.69314717874707577,0.99983308424841244,36,1,1,results/strategies/20140918-142700-220891-speaker.csv,results/strategies/20140918-142700-220891-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2274572677081109e-06,0.0040853684372480657,0.99999999999996736,1.0,1.0,0.9722222222222222,0.69314632975140089,0.69314717962298578,0.99981058339711482,51,1,1,results/strategies/20140918-142700-670192-speaker.csv,results/strategies/20140918-142700-670192-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2273149090267373e-06,0.004207723005249242,0.99999999999996725,1.0,1.0,0.9722222222222222,0.6931463298500764,0.69314717937681825,0.99981333093903546,37,1,1,results/strategies/20140918-142701-091525-speaker.csv,results/strategies/20140918-142701-091525-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.227904684636094e-06,0.0038929186771052334,0.99999999999996725,1.0,1.0,0.9722222222222222,0.69314632944127519,0.69314717895311362,0.99981040698503032,48,1,1,results/strategies/20140918-142701-535349-speaker.csv,results/strategies/20140918-142701-535349-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,5.414167446811569e-06,0.28539208182453651,0.99999999999963785,0.99999999999999989,1.0,0.9861111111111112,0.75203336354850814,0.7520381520825874,0.89638660663475167,22,1,1,results/strategies/20140918-142701-922552-speaker.csv,results/strategies/20140918-142701-922552-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.3923832123567786e-06,0.22390400262870869,0.99999999999995526,0.99999999999999956,1.0,1.0,0.75203755285815033,0.75203832971657547,0.89640002838861055,23,1,1,results/strategies/20140918-142702-315202-speaker.csv,results/strategies/20140918-142702-315202-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2271078587891437e-06,0.0039494883842784365,0.99999999999996714,0.99999999999999978,1.0,0.9722222222222222,0.69314632999359271,0.69314717860343578,0.9998231982976501,26,1,1,results/strategies/20140918-142702-711954-speaker.csv,results/strategies/20140918-142702-711954-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2268068517538407e-06,0.0038684428322799235,0.99999999999996714,1.0,1.0,0.9722222222222222,0.69314633020223471,0.69314718040703782,0.99981233105598577,32,1,1,results/strategies/20140918-142703-120902-speaker.csv,results/strategies/20140918-142703-120902-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2280117112892009e-06,0.0037254281675758636,0.99999999999996725,0.99999999999999978,1.0,0.9722222222222222,0.69314632936709009,0.69314717899456313,0.99981118005595793,182,1,1,results/strategies/20140918-142703-838837-speaker.csv,results/strategies/20140918-142703-838837-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,8.0487447366166055e-06,0.35615247840755726,0.99999999999946054,0.99999999999999989,0.9166666666666666,0.9583333333333334,0.75203059075434797,0.75203801911797097,0.89639982722390787,35,1,1,results/strategies/20140918-142704-264850-speaker.csv,results/strategies/20140918-142704-264850-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2274956979394219e-06,0.0041881320114899633,0.99999999999996725,0.99999999999999967,1.0,0.9722222222222222,0.69314632972476331,0.69314717892120314,0.9998109989743077,39,1,1,results/strategies/20140918-142704-691424-speaker.csv,results/strategies/20140918-142704-691424-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2277353108883682e-06,0.0034122616862532588,0.99999999999996725,1.0,1.0,0.9722222222222222,0.69314632955867617,0.69314717895082156,0.9998392300101715,42,1,1,results/strategies/20140918-142705-126107-speaker.csv,results/strategies/20140918-142705-126107-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,2.8590621506914347e-06,0.30656116604096162,0.99999999999984579,1.0000000000000002,1.0,0.9861111111111112,0.75203601684022658,0.7520377266319852,0.89639214007067869,23,1,1,results/strategies/20140918-142705-519758-speaker.csv,results/strategies/20140918-142705-519758-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.286761110062373e-06,0.21641432461876037,0.99999999999996358,1.0,1.0,0.9861111111111112,0.75203764389326277,0.75203865963012984,0.89637357431451059,27,1,1,results/strategies/20140918-142705-920952-speaker.csv,results/strategies/20140918-142705-920952-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2272150742374127e-06,0.0041500076344638736,0.99999999999996725,0.99999999999999989,1.0,0.9722222222222222,0.69314632991927683,0.69314717951960814,0.99981837019093711,40,1,1,results/strategies/20140918-142706-339270-speaker.csv,results/strategies/20140918-142706-339270-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2275150419726868e-06,0.0034883994020614597,0.99999999999996736,1.0,1.0,0.9722222222222222,0.69314632971135492,0.69314717936660064,0.99984148840813303,44,1,1,results/strategies/20140918-142706-779459-speaker.csv,results/strategies/20140918-142706-779459-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.227421006796186e-06,0.0035710377489262595,0.99999999999996736,0.99999999999999978,1.0,0.9722222222222222,0.69314632977653501,0.69314717821730421,0.99983609155987407,31,1,1,results/strategies/20140918-142707-179358-speaker.csv,results/strategies/20140918-142707-179358-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2268781178212168e-06,0.0038282451472322777,0.99999999999996736,0.99999999999999967,1.0,0.9722222222222222,0.69314633015283711,0.69314718029360278,0.9998268156595127,36,1,1,results/strategies/20140918-142707-595872-speaker.csv,results/strategies/20140918-142707-595872-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2270688329458274e-06,0.0037784516667917012,0.99999999999996747,1.0,1.0,0.9722222222222222,0.69314633002064363,0.69314717999504294,0.99983506853950643,30,1,1,results/strategies/20140918-142708-002673-speaker.csv,results/strategies/20140918-142708-002673-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2277803906504918e-06,0.0040336928625208665,0.99999999999996714,0.99999999999999989,1.0,0.9722222222222222,0.69314632952742938,0.69314717899529099,0.99980987205968253,34,1,1,results/strategies/20140918-142708-423134-speaker.csv,results/strategies/20140918-142708-423134-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,0.0022036571996547796,0.35817564345009861,0.99999999969032349,1.0,1.0,0.9583333333333334,0.74974894930940184,0.75188939335074978,0.89642844342266936,26,1,1,results/strategies/20140918-142708-819518-speaker.csv,results/strategies/20140918-142708-819518-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,0.00058972275165080149,0.30998248980823695,0.99999999992882194,0.99999999999999989,1.0,1.0,0.75142591271883774,0.75194721281981103,0.8963589076897247,18,1,1,results/strategies/20140918-142709-201154-speaker.csv,results/strategies/20140918-142709-201154-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2269483938488951e-06,0.0036186158837681675,0.99999999999996725,0.99999999999999989,1.0,0.9722222222222222,0.6931463301041253,0.69314718024627842,0.99982968667659522,45,1,1,results/strategies/20140918-142709-637695-speaker.csv,results/strategies/20140918-142709-637695-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2279895265338582e-06,0.0038798781560578344,0.99999999999996714,0.99999999999999978,1.0,0.9722222222222222,0.69314632938246756,0.69314717875568943,0.9998072874085363,39,1,1,results/strategies/20140918-142710-059784-speaker.csv,results/strategies/20140918-142710-059784-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2269408083576074e-06,0.0038444994303440958,0.99999999999996736,0.99999999999999989,1.0,0.9722222222222222,0.69314633010938342,0.69314718015668264,0.99983244786317016,38,1,1,results/strategies/20140918-142710-484841-speaker.csv,results/strategies/20140918-142710-484841-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2277756683973421e-06,0.0041337157802894637,0.99999999999996725,0.99999999999999989,1.0,0.9722222222222222,0.69314632953070243,0.69314717868174314,0.9998056082631781,37,1,1,results/strategies/20140918-142710-904735-speaker.csv,results/strategies/20140918-142710-904735-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,0.00078800275173390906,0.24064673011228058,0.99999999989991728,0.99999999999999978,1.0,0.9583333333333334,0.75121982239434237,0.75198781271181414,0.89639403762985415,21,1,1,results/strategies/20140918-142711-303471-speaker.csv,results/strategies/20140918-142711-303471-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.3576882641784897e-06,0.21380384810604333,0.99999999999995781,0.99999999999999978,1.0,0.9722222222222222,0.7520375894645116,0.75203845248216739,0.89640639435112401,25,1,1,results/strategies/20140918-142711-700697-speaker.csv,results/strategies/20140918-142711-700697-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2271053422894601e-06,0.0036775219776355957,0.99999999999996714,0.99999999999999989,1.0,0.9722222222222222,0.6931463299953371,0.69314717988068308,0.99983414465401776,34,1,1,results/strategies/20140918-142712-118824-speaker.csv,results/strategies/20140918-142712-118824-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2275831846866685e-06,0.0043297057071372148,0.99999999999996736,1.0,1.0,0.9722222222222222,0.69314632966412193,0.69314717858791597,0.99980953873957723,35,1,1,results/strategies/20140918-142712-527575-speaker.csv,results/strategies/20140918-142712-527575-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2269652400780424e-06,0.00389847032775673,0.99999999999996725,0.99999999999999978,1.0,0.9722222222222222,0.6931463300924483,0.69314718024607036,0.9998144621789532,51,1,1,results/strategies/20140918-142712-969311-speaker.csv,results/strategies/20140918-142712-969311-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2271034236271573e-06,0.0039555410792553088,0.99999999999996725,0.99999999999999967,1.0,0.9722222222222222,0.69314632999666714,0.69314717971541429,0.99982058536534857,40,1,1,results/strategies/20140918-142713-391121-speaker.csv,results/strategies/20140918-142713-391121-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2272585519390993e-06,0.0036828835475590555,0.99999999999996747,0.99999999999999989,1.0,0.9722222222222222,0.69314632988914016,0.69314717957300476,0.99983411119642518,26,1,1,results/strategies/20140918-142713-784823-speaker.csv,results/strategies/20140918-142713-784823-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,0.0023033576975541327,0.25590638578499014,0.99999999966310815,0.99999999999999978,0.9166666666666666,0.9583333333333334,0.74964541201764878,0.75188148297643065,0.89650761608106966,28,1,1,results/strategies/20140918-142714-187770-speaker.csv,results/strategies/20140918-142714-187770-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2277125710075918e-06,0.004119539987659117,0.99999999999996725,1.0,1.0,0.9722222222222222,0.693146329574438,0.69314717714924834,0.99982113711509502,27,1,1,results/strategies/20140918-142714-604444-speaker.csv,results/strategies/20140918-142714-604444-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2274994471731919e-06,0.0041041718172315405,0.99999999999996736,0.99999999999999989,1.0,0.9722222222222222,0.6931463297221645,0.6931471736801228,0.99981739705189154,25,1,1,results/strategies/20140918-142715-000378-speaker.csv,results/strategies/20140918-142715-000378-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2271156168380783e-06,0.0042148011112755181,0.99999999999996758,1.0,1.0,0.9722222222222222,0.69314632998821524,0.69314717971612183,0.99981792110216938,42,1,1,results/strategies/20140918-142715-432105-speaker.csv,results/strategies/20140918-142715-432105-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2279927840744373e-06,0.0037532367650060612,0.99999999999996736,0.99999999999999978,1.0,0.9722222222222222,0.69314632938020948,0.69314717856750718,0.99981202457267404,37,1,1,results/strategies/20140918-142715-850805-speaker.csv,results/strategies/20140918-142715-850805-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2268383242698064e-06,0.0033521393601322596,0.99999999999996736,0.99999999999999989,1.0,0.9722222222222222,0.69314633018041993,0.69314718042001433,0.99984123907595246,47,1,1,results/strategies/20140918-142716-289638-speaker.csv,results/strategies/20140918-142716-289638-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2274360801786303e-06,0.0034817791549286979,0.99999999999996736,1.0,1.0,0.9722222222222222,0.69314632976608714,0.69314717966393702,0.99984176444025463,46,1,1,results/strategies/20140918-142716-726296-speaker.csv,results/strategies/20140918-142716-726296-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.3517072167639844e-06,0.0043729041500511984,0.99999999999995803,1.0000000000000002,1.0,0.9722222222222222,0.69314624362790012,0.69314647842083921,0.99980596506986108,19,1,1,results/strategies/20140918-142717-109069-speaker.csv,results/strategies/20140918-142717-109069-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.227725378880688e-06,0.0035141350215539859,0.99999999999996714,1.0000000000000002,1.0,0.9722222222222222,0.69314632956556044,0.69314717854061036,0.99983808157932386,41,1,1,results/strategies/20140918-142717-537881-speaker.csv,results/strategies/20140918-142717-537881-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,0.0022952710461049092,0.38046917485884907,0.99999999968989162,1.0,0.9166666666666666,0.9583333333333334,0.74965378368845792,0.75188322616224068,0.89643613649662912,33,1,1,results/strategies/20140918-142717-947831-speaker.csv,results/strategies/20140918-142717-947831-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2273666010583057e-06,0.0037798379549721997,0.99999999999996714,0.99999999999999944,1.0,0.9722222222222222,0.6931463298142464,0.69314717940199966,0.99983325469010875,38,1,1,results/strategies/20140918-142718-368358-speaker.csv,results/strategies/20140918-142718-368358-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.227989596452084e-06,0.0036973073943549137,0.99999999999996714,0.99999999999999989,1.0,0.9722222222222222,0.69314632938241882,0.6931471783986225,0.99981440371404795,53,1,1,results/strategies/20140918-142718-819089-speaker.csv,results/strategies/20140918-142718-819089-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.9906733780536096e-06,0.23147942387232986,0.99999999999991263,0.99999999999999978,1.0,1.0,0.75203692127205279,0.75201804920032389,0.89640276491458548,18,1,1,results/strategies/20140918-142719-205702-speaker.csv,results/strategies/20140918-142719-205702-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,0.00064236638354948515,0.21449865592773695,0.99999999992994515,1.0,0.9166666666666666,0.9583333333333334,0.75137115814258904,0.75200129372171054,0.89637953012571092,22,1,1,results/strategies/20140918-142719-585275-speaker.csv,results/strategies/20140918-142719-585275-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.2273816833125895e-06,0.00414609200532214,0.99999999999996736,0.99999999999999978,1.0,0.9722222222222222,0.69314632980379209,0.69314717869978981,0.99982246042691392,26,1,1,results/strategies/20140918-142719-980691-speaker.csv,results/strategies/20140918-142719-980691-hearer.csv
6,uniform,2,0.05,0.3,replicator dynamics,1.7547939064995561e-06,0.20822548105328062,0.99999999999992872,0.99999999999999967,0.9166666666666666,0.9722222222222222,0.75203717086228405,0.75203808917495774,0.8963897205684348,36,1,1,results/strategies/20140918-142720-398429-speaker.csv,results/strategies/20140918-142720-398429-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.043344743403019192,0.56331056925335843,0.99966533757500919,0.99999999999999989,1.0,1.0,0.66310289396626265,0.68054981485109589,0.99501673247954214,116,1,1,results/strategies/20140918-142720-977442-speaker.csv,results/strategies/20140918-142720-977442-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.043955588776195154,0.53809789044725576,0.99964340003830021,0.99999999999999989,0.9166666666666666,1.0,0.71748376255499968,0.73627670473524165,0.99318227824056071,150,1,1,results/strategies/20140918-142721-637713-speaker.csv,results/strategies/20140918-142721-637713-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.043949597998804851,0.5393032503783548,0.999643615851456,0.99999999999999978,0.9166666666666666,1.0,0.71749016786888653,0.73627305563734124,0.993188084105328,142,1,1,results/strategies/20140918-142722-273386-speaker.csv,results/strategies/20140918-142722-273386-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.043344506669382624,0.56327509226129446,0.99966534602701251,1.0,1.0,1.0,0.66310305801320024,0.68055957041191373,0.99502074718483169,139,1,1,results/strategies/20140918-142722-902784-speaker.csv,results/strategies/20140918-142722-902784-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.044007777865227735,0.53472842954964794,0.99964151986144223,1.0,0.9166666666666666,1.0,0.71742733216379451,0.73659775774610914,0.99325884045709667,84,1,1,results/strategies/20140918-142723-410200-speaker.csv,results/strategies/20140918-142723-410200-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.16356191881777393,0.59837883524867586,0.0025217545195659135,0.99999999999999944,0.75,0.7361111111111112,0.62107024442800363,0.62524490958663104,0.94695543179479447,84,0,1,results/strategies/20140918-142723-928446-speaker.csv,results/strategies/20140918-142723-928446-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.052838488364243492,0.44269308408087121,0.99930928824856435,0.99999999999999967,0.8333333333333334,1.0,0.91345450453132038,0.9522259669323313,0.98115622898692179,148,1,1,results/strategies/20140918-142724-568764-speaker.csv,results/strategies/20140918-142724-568764-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.043344648177363602,0.56323870594298742,0.99966534097521798,1.0000000000000002,1.0,1.0,0.6631029599575986,0.68056061960330916,0.99502101079798277,158,1,1,results/strategies/20140918-142725-235721-speaker.csv,results/strategies/20140918-142725-235721-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.088694973555928591,0.51535443330096409,0.035273833538932098,0.99999999999999956,875,0.7916666666666666,0.68252367430317695,0.70126769459540639,0.97686265185117638,171,0,1,results/strategies/20140918-142725-932304-speaker.csv,results/strategies/20140918-142725-932304-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.1311429474001865,0.5704366413784866,0.00095665558992027728,1.0,0.8333333333333334,0.7361111111111112,0.6022458797708542,0.60626093125508573,0.96437396119549668,95,0,1,results/strategies/20140918-142726-470668-speaker.csv,results/strategies/20140918-142726-470668-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.13073927669735222,0.65594440122086961,0.00094965220625092741,0.99999999999999978,0.8333333333333334,0.8194444444444444,0.60252561984048536,0.60340692424990872,0.96449632775973726,104,0,1,results/strategies/20140918-142727-028731-speaker.csv,results/strategies/20140918-142727-028731-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.043966302537707731,0.53905517682967208,0.99964301426703517,0.99999999999999978,0.9166666666666666,1.0,0.71747208235437165,0.73630409968480581,0.99318185526746483,138,1,1,results/strategies/20140918-142727-656828-speaker.csv,results/strategies/20140918-142727-656828-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.043674439775843732,0.55257676987351967,0.99965350082085092,1.0,0.9166666666666666,0.9861111111111112,0.71779351918198941,0.73411650875304568,0.99266767554355084,201,1,1,results/strategies/20140918-142728-415371-speaker.csv,results/strategies/20140918-142728-415371-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.043344285333114824,0.55669169127792251,0.99966535395693668,0.99999999999999978,1.0,1.0,0.66310321165132224,0.68122223846762187,0.99527901016119513,119,1,1,results/strategies/20140918-142729-009974-speaker.csv,results/strategies/20140918-142729-009974-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.043986119607956446,0.53871420466322772,0.9996423003993592,0.99999999999999989,0.9166666666666666,1.0,0.71745064278013626,0.73635936528516155,0.99318261079137504,160,1,1,results/strategies/20140918-142729-681669-speaker.csv,results/strategies/20140918-142729-681669-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.049319499271888508,0.45523552480641288,0.99944792033177288,0.99999999999999967,875,0.9861111111111112,0.9206552374604563,0.94968507047961503,0.98084288711011303,201,1,1,results/strategies/20140918-142730-442133-speaker.csv,results/strategies/20140918-142730-442133-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.088479580751114492,0.5751400386295803,0.035143049555398639,0.99999999999999967,875,0.7777777777777778,0.68267984541400872,0.69823882356924971,0.9767035862625193,81,0,1,results/strategies/20140918-142730-953622-speaker.csv,results/strategies/20140918-142730-953622-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.094394099857143685,0.50069024822055486,0.026476954551352384,0.99999999999999967,0.9166666666666666,0.8888888888888888,0.62773121892362993,0.66276557709407857,0.985639466566403,196,0,1,results/strategies/20140918-142731-702420-speaker.csv,results/strategies/20140918-142731-702420-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.043344499144632384,0.55654265225195254,0.99966534632862836,0.99999999999999989,1.0,1.0,0.66310306353824089,0.68125583732681005,0.99529146580007877,140,1,1,results/strategies/20140918-142732-339043-speaker.csv,results/strategies/20140918-142732-339043-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.13298134723076638,0.49677510771528099,0.00099120854845287528,0.99999999999999989,0.8333333333333334,0.7916666666666666,0.60097254712490999,0.61359434049933037,0.9642891137774019,84,0,1,results/strategies/20140918-142732-854796-speaker.csv,results/strategies/20140918-142732-854796-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.0880961588572928,0.46935658120684337,0.033751362616857128,1.0000000000000002,0.75,0.8194444444444444,0.86588571014438798,0.90685556714639426,0.96177933031333018,201,0,1,results/strategies/20140918-142733-617137-speaker.csv,results/strategies/20140918-142733-617137-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.088665899062609299,0.57249370849821257,0.035137806535089348,0.99999999999999944,0.8333333333333334,0.7777777777777778,0.68248834248986845,0.69934160422140135,0.9768543889388257,101,0,1,results/strategies/20140918-142734-167613-speaker.csv,results/strategies/20140918-142734-167613-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.089458361907342021,0.53643366245606827,0.00030359704019760101,0.99999999999999989,0.8333333333333334,0.8194444444444444,0.68135560441257936,0.70078863355069632,0.97707068280009246,97,0,1,results/strategies/20140918-142734-710441-speaker.csv,results/strategies/20140918-142734-710441-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.044312101101009603,0.52036770105369412,0.99963052713124989,0.99999999999999967,0.9166666666666666,1.0,0.71710110804927729,0.73838825598865676,0.99374357073332864,201,1,1,results/strategies/20140918-142735-467799-speaker.csv,results/strategies/20140918-142735-467799-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.094156747210086003,0.50104981420644812,0.026200450275847886,0.99999999999999978,0.9166666666666666,0.8888888888888888,0.62789496909620435,0.66273210258870441,0.98563509739523747,172,0,1,results/strategies/20140918-142736-167236-speaker.csv,results/strategies/20140918-142736-167236-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.043624970290603832,0.55471652225947987,0.99965527275270538,1.0,0.9166666666666666,0.9861111111111112,0.71784973259781049,0.73355933957428954,0.99252297444226223,201,1,1,results/strategies/20140918-142736-923047-speaker.csv,results/strategies/20140918-142736-923047-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.088696219952158789,0.51455303408611197,0.035276963019955303,1.0000000000000002,875,0.7916666666666666,0.68252389899156674,0.70129223621943748,0.97686144047238554,191,0,1,results/strategies/20140918-142737-672171-speaker.csv,results/strategies/20140918-142737-672171-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.053102926254167515,0.44235375427638263,0.99929867541096729,1.0,0.8333333333333334,1.0,0.91291554753891246,0.95230961720083029,0.98116986873266654,183,1,1,results/strategies/20140918-142738-393641-speaker.csv,results/strategies/20140918-142738-393641-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.044271817029369005,0.52607408469774797,0.9996319849793488,0.99999999999999967,0.9166666666666666,1.0,0.71714413865033377,0.73777763458878121,0.99350667625689637,185,1,1,results/strategies/20140918-142739-118695-speaker.csv,results/strategies/20140918-142739-118695-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.055021308540860757,0.43364850915592995,0.99922088683735821,1.0,0.8333333333333334,1.0,0.9090143047870668,0.95281734663862083,0.98126323983309116,60,1,1,results/strategies/20140918-142739-584590-speaker.csv,results/strategies/20140918-142739-584590-hearer.csv
6,uniform,2,0.1,0.05,replicator dynamics,0.089036235932980351,0.56492597126280264,0.035151817427150164,0.99999999999999967,0.8333333333333334,0.7777777777777778,0.68211946655854339,0.70041983753380155,0.97681075071352719,201,0,1,results/strategies/20140918-142740-341972-speaker.csv,results/strategies/20140918-142740-341972-hearer.csv
