Number of states,Prior distribution type,Number of messages,Impairment,Tolerance,Dynamics,Expected utility,Iterations
130,uniform,2,0.2,0.1,replicator dynamics,0.7810484597726236,75
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262449,80
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262705,85
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262016,90
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262216,95
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262316,100
130,uniform,2,0.2,0.1,replicator dynamics,0.48404240879911836,0
130,uniform,2,0.2,0.1,replicator dynamics,0.66798291088947248,5
130,uniform,2,0.2,0.1,replicator dynamics,0.77964003638937851,10
130,uniform,2,0.2,0.1,replicator dynamics,0.78100050130314569,15
130,uniform,2,0.2,0.1,replicator dynamics,0.78104645267342176,20
130,uniform,2,0.2,0.1,replicator dynamics,0.78104835036461395,25
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845187514127,30
130,uniform,2,0.2,0.1,replicator dynamics,0.7810484590888821,35
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845970838144,40
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845976640191,45
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977201254,50
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977256798,55
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262016,60
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262372,65
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262483,70
130,uniform,2,0.2,0.1,replicator dynamics,0.7810484597726276,75
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262571,80
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262594,85
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262083,90
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262172,95
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262527,100
130,uniform,2,0.2,0.1,replicator dynamics,0.48277133126779509,0
130,uniform,2,0.2,0.1,replicator dynamics,0.53725559535107681,5
130,uniform,2,0.2,0.1,replicator dynamics,0.77623219765064955,10
130,uniform,2,0.2,0.1,replicator dynamics,0.78087706763475073,15
130,uniform,2,0.2,0.1,replicator dynamics,0.7810394390762383,20
130,uniform,2,0.2,0.1,replicator dynamics,0.78104782594703237,25
130,uniform,2,0.2,0.1,replicator dynamics,0.78104840566650457,30
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845471739071,35
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845928391231,40
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845972481773,45
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845976792703,50
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977216408,55
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977257709,60
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977261739,65
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262372,70
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262183,75
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977261816,80
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262405,85
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262238,90
130,uniform,2,0.2,0.1,replicator dynamics,0.7810484597726256,95
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262249,100
130,uniform,2,0.2,0.1,replicator dynamics,0.48422371719928647,0
130,uniform,2,0.2,0.1,replicator dynamics,0.68607683140552689,5
130,uniform,2,0.2,0.1,replicator dynamics,0.77986990871183259,10
130,uniform,2,0.2,0.1,replicator dynamics,0.78101074513243141,15
130,uniform,2,0.2,0.1,replicator dynamics,0.78104712659208075,20
130,uniform,2,0.2,0.1,replicator dynamics,0.78104840586658908,25
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845698475611,30
130,uniform,2,0.2,0.1,replicator dynamics,0.7810484595802385,35
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845975635617,40
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977110571,45
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977247372,50
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977260295,55
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262249,60
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977263093,65
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262416,70
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262471,75
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262549,80
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262605,85
130,uniform,2,0.2,0.1,replicator dynamics,0.7810484597726256,90
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262372,95
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262449,100
130,uniform,2,0.2,0.1,replicator dynamics,0.48562680093492755,0
130,uniform,2,0.2,0.1,replicator dynamics,0.75035926907259543,5
130,uniform,2,0.2,0.1,replicator dynamics,0.78054952947281941,10
130,uniform,2,0.2,0.1,replicator dynamics,0.78103210101810672,15
130,uniform,2,0.2,0.1,replicator dynamics,0.7810478768990029,20
130,uniform,2,0.2,0.1,replicator dynamics,0.78104843581885597,25
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845850325599,30
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845968313286,35
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845976496695,40
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977190729,45
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977256077,50
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977261939,55
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262416,60
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262605,65
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262727,70
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262649,75
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262993,80
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262993,85
130,uniform,2,0.2,0.1,replicator dynamics,0.7810484597726256,90
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262638,95
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262172,100
130,uniform,2,0.2,0.1,replicator dynamics,0.49250812746824579,0
130,uniform,2,0.2,0.1,replicator dynamics,0.7601614992948007,5
130,uniform,2,0.2,0.1,replicator dynamics,0.78046770601874749,10
130,uniform,2,0.2,0.1,replicator dynamics,0.78101436265945545,15
130,uniform,2,0.2,0.1,replicator dynamics,0.78104583833761354,20
130,uniform,2,0.2,0.1,replicator dynamics,0.78104822570263088,25
130,uniform,2,0.2,0.1,replicator dynamics,0.78104843751665376,30
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845760780806,35
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845956041258,40
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845975176695,45
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977056425,50
130,uniform,2,0.2,0.1,replicator dynamics,0.7810484597724211,55
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977260495,60
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262327,65
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262827,70
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262671,75
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262449,80
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262682,85
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262871,90
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262483,95
130,uniform,2,0.2,0.1,replicator dynamics,0.7810484597726256,100
130,uniform,2,0.2,0.1,replicator dynamics,0.48352998094977001,0
130,uniform,2,0.2,0.1,replicator dynamics,0.72348622041145527,5
130,uniform,2,0.2,0.1,replicator dynamics,0.78024567862178384,10
130,uniform,2,0.2,0.1,replicator dynamics,0.78102154342252617,15
130,uniform,2,0.2,0.1,replicator dynamics,0.78104741784884135,20
130,uniform,2,0.2,0.1,replicator dynamics,0.78104840947955168,25
130,uniform,2,0.2,0.1,replicator dynamics,0.7810484565245982,30
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845950838586,35
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845974842607,40
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977030057,45
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977239834,50
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977260529,55
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977261861,60
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262605,65
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262671,70
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262061,75
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262605,80
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262793,85
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262494,90
130,uniform,2,0.2,0.1,replicator dynamics,0.78104845977262327,95
130,uniform,2,0.2,0.1,replicator dynamics,0.7810484597726195,100
130,uniform,2,0.3,0.1,replicator dynamics,0.48326303671701898,0
130,uniform,2,0.3,0.1,replicator dynamics,0.54721706360276556,5
130,uniform,2,0.3,0.1,replicator dynamics,0.64270344304346372,10
130,uniform,2,0.3,0.1,replicator dynamics,0.64667546174858404,15
130,uniform,2,0.3,0.1,replicator dynamics,0.64676913269272451,20
130,uniform,2,0.3,0.1,replicator dynamics,0.64677198354302012,25
130,uniform,2,0.3,0.1,replicator dynamics,0.64677210970780863,30
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211738051876,35
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211792385414,40
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796438472,45
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796745304,50
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796768497,55
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770473,60
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179677054,65
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770728,70
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796769873,75
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770417,80
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770806,85
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770628,90
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770273,95
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770506,100
130,uniform,2,0.3,0.1,replicator dynamics,0.48504110386839178,0
130,uniform,2,0.3,0.1,replicator dynamics,0.55622561747891197,5
130,uniform,2,0.3,0.1,replicator dynamics,0.64359567138918916,10
130,uniform,2,0.3,0.1,replicator dynamics,0.64670519541774896,15
130,uniform,2,0.3,0.1,replicator dynamics,0.64677062226585713,20
130,uniform,2,0.3,0.1,replicator dynamics,0.64677208061932057,25
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211675578361,30
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211791020284,35
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796406298,40
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796744216,45
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796768486,50
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179677044,55
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770417,60
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770417,65
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179677044,70
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770673,75
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770562,80
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770806,85
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179677075,90
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770495,95
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770651,100
130,uniform,2,0.3,0.1,replicator dynamics,0.48348451413959365,0
130,uniform,2,0.3,0.1,replicator dynamics,0.49623487991794851,5
130,uniform,2,0.3,0.1,replicator dynamics,0.62095401700285124,10
130,uniform,2,0.3,0.1,replicator dynamics,0.64621325745156033,15
130,uniform,2,0.3,0.1,replicator dynamics,0.64676001077679501,20
130,uniform,2,0.3,0.1,replicator dynamics,0.64677183655008408,25
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211018704228,30
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211766621412,35
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211795094203,40
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796655798,45
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796762313,50
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796769929,55
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770551,60
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179677044,65
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770662,70
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770673,75
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770517,80
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179677044,85
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770451,90
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770528,95
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770295,100
130,uniform,2,0.3,0.1,replicator dynamics,0.48270132341870453,0
130,uniform,2,0.3,0.1,replicator dynamics,0.50299966019097075,5
130,uniform,2,0.3,0.1,replicator dynamics,0.62983189044937948,10
130,uniform,2,0.3,0.1,replicator dynamics,0.64639437853920545,15
130,uniform,2,0.3,0.1,replicator dynamics,0.64676233678904671,20
130,uniform,2,0.3,0.1,replicator dynamics,0.64677177374217221,25
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721002854937,30
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211680247471,35
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211788278277,40
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796131462,45
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179672179,50
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179676662,55
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770284,60
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770473,65
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770673,70
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770406,75
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179677054,80
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770495,85
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770795,90
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770906,95
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770506,100
130,uniform,2,0.3,0.1,replicator dynamics,0.48420186294177053,0
130,uniform,2,0.3,0.1,replicator dynamics,0.55815982110433371,5
130,uniform,2,0.3,0.1,replicator dynamics,0.64373644920251949,10
130,uniform,2,0.3,0.1,replicator dynamics,0.64670835959314588,15
130,uniform,2,0.3,0.1,replicator dynamics,0.64677070984277329,20
130,uniform,2,0.3,0.1,replicator dynamics,0.64677208403593267,25
130,uniform,2,0.3,0.1,replicator dynamics,0.646772116946708,30
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211792327149,35
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179650322,40
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179675161,45
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796769196,50
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770251,55
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770517,60
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770728,65
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770528,70
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770684,75
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179677044,80
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770551,85
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770628,90
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770395,95
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770617,100
130,uniform,2,0.3,0.1,replicator dynamics,0.48144609692342333,0
130,uniform,2,0.3,0.1,replicator dynamics,0.50332900670718417,5
130,uniform,2,0.3,0.1,replicator dynamics,0.63038959466482258,10
130,uniform,2,0.3,0.1,replicator dynamics,0.64643040012412833,15
130,uniform,2,0.3,0.1,replicator dynamics,0.64676488113020114,20
130,uniform,2,0.3,0.1,replicator dynamics,0.64677196354744637,25
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211466433471,30
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211789651101,35
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796612977,40
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179676702,45
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770506,50
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770651,55
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770684,60
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770417,65
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770362,70
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770939,75
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770695,80
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770284,85
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770417,90
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770573,95
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770484,100
130,uniform,2,0.3,0.1,replicator dynamics,0.4834826026824503,0
130,uniform,2,0.3,0.1,replicator dynamics,0.55954536984400272,5
130,uniform,2,0.3,0.1,replicator dynamics,0.64363630391356152,10
130,uniform,2,0.3,0.1,replicator dynamics,0.64669140198926345,15
130,uniform,2,0.3,0.1,replicator dynamics,0.64676922720778551,20
130,uniform,2,0.3,0.1,replicator dynamics,0.64677196698301753,25
130,uniform,2,0.3,0.1,replicator dynamics,0.64677210793895301,30
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721172348927,35
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211791251943,40
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796351197,45
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796738165,50
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796768053,55
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770284,60
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770895,65
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770684,70
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770262,75
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770551,80
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770007,85
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770651,90
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770551,95
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179677044,100
130,uniform,2,0.3,0.1,replicator dynamics,0.48141898781175818,0
130,uniform,2,0.3,0.1,replicator dynamics,0.50858480596372746,5
130,uniform,2,0.3,0.1,replicator dynamics,0.63403789908370589,10
130,uniform,2,0.3,0.1,replicator dynamics,0.64650513738433668,15
130,uniform,2,0.3,0.1,replicator dynamics,0.64676621295229408,20
130,uniform,2,0.3,0.1,replicator dynamics,0.64677197338419934,25
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211346060892,30
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211776309773,35
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211795506973,40
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796680645,45
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796763834,50
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796769896,55
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796771161,60
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770351,65
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770784,70
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770739,75
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770462,80
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770284,85
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770728,90
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179677034,95
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770684,100
130,uniform,2,0.3,0.1,replicator dynamics,0.4824993957117425,0
130,uniform,2,0.3,0.1,replicator dynamics,0.51686665011341937,5
130,uniform,2,0.3,0.1,replicator dynamics,0.63759754590994067,10
130,uniform,2,0.3,0.1,replicator dynamics,0.6465825915390766,15
130,uniform,2,0.3,0.1,replicator dynamics,0.6467680769658003,20
130,uniform,2,0.3,0.1,replicator dynamics,0.64677203040533471,25
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211599393625,30
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211791751799,35
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796601808,40
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179676208,45
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796769929,50
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770318,55
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770429,60
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770762,65
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770451,70
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770473,75
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770384,80
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770939,85
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770262,90
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770651,95
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770728,100
130,uniform,2,0.3,0.1,replicator dynamics,0.48264039086468397,0
130,uniform,2,0.3,0.1,replicator dynamics,0.57063322251190696,5
130,uniform,2,0.3,0.1,replicator dynamics,0.64440763119377498,10
130,uniform,2,0.3,0.1,replicator dynamics,0.64671635187266774,15
130,uniform,2,0.3,0.1,replicator dynamics,0.64677044071211232,20
130,uniform,2,0.3,0.1,replicator dynamics,0.6467720448747688,25
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211356430997,30
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211765699827,35
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211794455503,40
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796595468,45
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796757417,50
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796769918,55
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770517,60
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179677075,65
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770573,70
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770406,75
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770728,80
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770362,85
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770562,90
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770673,95
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770939,100
130,uniform,2,0.3,0.1,replicator dynamics,0.48350584163683791,0
130,uniform,2,0.3,0.1,replicator dynamics,0.54726481153374984,5
130,uniform,2,0.3,0.1,replicator dynamics,0.64286720679670351,10
130,uniform,2,0.3,0.1,replicator dynamics,0.64669096093054235,15
130,uniform,2,0.3,0.1,replicator dynamics,0.64677037366882384,20
130,uniform,2,0.3,0.1,replicator dynamics,0.64677207940602577,25
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211704144744,30
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211794004486,35
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721179665108,40
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796763057,45
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796769818,50
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770728,55
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770295,60
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770917,65
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770218,70
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770495,75
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770651,80
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770795,85
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770373,90
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770673,95
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770795,100
130,uniform,2,0.3,0.1,replicator dynamics,0.48308977673074754,0
130,uniform,2,0.3,0.1,replicator dynamics,0.49620725296053925,5
130,uniform,2,0.3,0.1,replicator dynamics,0.62065251205170657,10
130,uniform,2,0.3,0.1,replicator dynamics,0.64617611037641309,15
130,uniform,2,0.3,0.1,replicator dynamics,0.64675699576246448,20
130,uniform,2,0.3,0.1,replicator dynamics,0.64677160276026591,25
130,uniform,2,0.3,0.1,replicator dynamics,0.64677209228279386,30
130,uniform,2,0.3,0.1,replicator dynamics,0.6467721162997957,35
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211784675959,40
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211795861655,45
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796701617,50
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796765499,55
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770362,60
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770884,65
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770406,70
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770817,75
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770484,80
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770517,85
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770639,90
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770728,95
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770395,100
130,uniform,2,0.3,0.1,replicator dynamics,0.48345112243870925,0
130,uniform,2,0.3,0.1,replicator dynamics,0.53606695944140881,5
130,uniform,2,0.3,0.1,replicator dynamics,0.64154503891050074,10
130,uniform,2,0.3,0.1,replicator dynamics,0.6466588224543065,15
130,uniform,2,0.3,0.1,replicator dynamics,0.64676931354252887,20
130,uniform,2,0.3,0.1,replicator dynamics,0.64677202802528333,25
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211375262167,30
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211770275955,35
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211794871292,40
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796628287,45
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796759382,50
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796769407,55
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770484,60
130,uniform,2,0.3,0.1,replicator dynamics,0.64677211796770573,65
