Number of states,Prior distribution type,Number of messages,Impairment,Tolerance,Dynamics,Speaker entropy,Hearer entropy,Speaker convexity,Hearer convexity,Speaker Voronoiness,Hearer Voronoiness,Speaker informativity,Hearer informativity,Expected utility,Iterations,Speaker strategy file,Hearer strategy file
50,uniform,2,0.0,0.1,replicator dynamics,0.00023341050143051853,0.26168316303800077,0.0,1.0,0.85,0.7612,0.74703999630266327,0.74717719083845924,0.98375910611548678,208,results/strategies/20140813-195117-030268-speaker.csv,results/strategies/20140813-195117-030268-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,4.9954817269132931e-14,0.37272677878962107,0.0,1.0,0.865,0.7476,0.70039952366135472,0.70039952366138647,0.97779147351174878,88,results/strategies/20140813-195131-791258-speaker.csv,results/strategies/20140813-195131-791258-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,3.3896761590571968e-13,0.20166450905236633,0.0,0.99999999999999967,0.89,0.8028,0.73396917507987358,0.73396917508019544,0.98689086176363805,149,results/strategies/20140813-195156-481932-speaker.csv,results/strategies/20140813-195156-481932-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,1.1726796389131739e-27,0.29140585556066412,0.0,1.0000000000000004,0.89,0.7978,0.73396917508019999,0.73396917508020043,0.98858138689457675,163,results/strategies/20140813-195221-353135-speaker.csv,results/strategies/20140813-195221-353135-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,9.9422023493385773e-16,0.39345478746005491,0.0,1.0,0.88,0.7376,0.69635746446140545,0.69635746446140678,0.97912371049577107,141,results/strategies/20140813-195243-483812-speaker.csv,results/strategies/20140813-195243-483812-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,1.4089980118617921e-06,0.22717309535233529,0.0,0.99999999999999989,0.92,0.8464,0.73396781875428951,0.73396913124107588,0.98687858497923631,51,results/strategies/20140813-195251-543102-speaker.csv,results/strategies/20140813-195251-543102-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,0.00026420094588425804,0.51688203986870951,0.99999999999999489,0.99999999999999989,0.98,0.9648,0.71332927158900372,0.71354831934031315,0.99491890083648471,37,results/strategies/20140813-195257-851901-speaker.csv,results/strategies/20140813-195257-851901-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,1.0884476334808266e-09,0.5411919750520755,1.0,0.99999999999999889,0.955,0.8954,0.69394782045754166,0.69394782124057297,0.99481843160923766,76,results/strategies/20140813-195309-538475-speaker.csv,results/strategies/20140813-195309-538475-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,0.00064045862657494861,0.45464953516391826,1.0,0.99999999999999944,0.95,0.7932,0.74650974831789707,0.74711538990872262,0.98841054093531644,63,results/strategies/20140813-195319-570935-speaker.csv,results/strategies/20140813-195319-570935-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,9.2761932185160577e-22,0.39799669996290593,1.0,1.0000000000000007,0.99,0.8802,0.70611387157319738,0.70611387157319738,0.99140891540459397,97,results/strategies/20140813-195334-689927-speaker.csv,results/strategies/20140813-195334-689927-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,6.3680716777530696e-13,0.50059907862864172,0.99999999999999989,0.99999999999999967,1.0,0.9432,0.7003995236608842,0.70039952366138203,0.99521484682512273,72,results/strategies/20140813-195346-930569-speaker.csv,results/strategies/20140813-195346-930569-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,0.0011296428100187725,0.41327563904898407,0.0,0.999999999999999,0.85,0.7454,0.69970063844953201,0.70043115455992555,0.97905381685427806,92,results/strategies/20140813-195401-018140-speaker.csv,results/strategies/20140813-195401-018140-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,2.6992182582878948e-09,0.54385727394387995,0.99999999999999989,0.99999999999999944,0.98,0.952,0.69394781944443573,0.69394782125085752,0.99487323397832816,57,results/strategies/20140813-195410-331697-speaker.csv,results/strategies/20140813-195410-331697-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,2.0555716499013333e-12,0.38682626812088128,1.0,1.0000000000000002,0.94,0.9,0.76254838199912667,0.76254838200021735,0.98098845939083434,64,results/strategies/20140813-195420-264489-speaker.csv,results/strategies/20140813-195420-264489-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,9.5639347603723257e-15,0.52205233986697408,1.0,0.99999999999999967,0.995,0.9482,0.7003995236613787,0.70039952366138625,0.99412370774083714,61,results/strategies/20140813-195430-214821-speaker.csv,results/strategies/20140813-195430-214821-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,1.6071249470456041e-41,0.47656401395610809,1.0,1.0000000000000007,0.925,0.8458,0.76254838200017439,0.76254838200017472,0.98489198326415284,159,results/strategies/20140813-195454-529969-speaker.csv,results/strategies/20140813-195454-529969-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,2.4094818782039428e-07,0.45394654563343351,0.99999999999999989,1.0,0.99,0.9284,0.70611367274872838,0.70611386801842912,0.99403214887909508,76,results/strategies/20140813-195506-353965-speaker.csv,results/strategies/20140813-195506-353965-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,7.1214371129642319e-06,0.53047569686521256,0.99999999999999423,0.99999999999999922,0.98,0.9476,0.70039391437132603,0.70039942145448397,0.99525851244408159,29,results/strategies/20140813-195511-405000-speaker.csv,results/strategies/20140813-195511-405000-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,1.2626283512160347e-06,0.4611724717094367,0.0,0.99999999999999944,0.9,0.8034,0.70039874224427567,0.70039953927082688,0.99242167906869538,87,results/strategies/20140813-195525-110346-speaker.csv,results/strategies/20140813-195525-110346-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,4.7216482021684792e-09,0.21499362191822735,0.0,0.99999999999999978,0.87,0.7902,0.76254837959348387,0.76254838213827347,0.98000331002312646,98,results/strategies/20140813-195540-877572-speaker.csv,results/strategies/20140813-195540-877572-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,2.7429390147935739e-08,0.31275519047731404,0.0,1.0000000000000002,0.92,0.8032,0.69635744685714296,0.6963574646338978,0.98991125381764455,89,results/strategies/20140813-195554-891266-speaker.csv,results/strategies/20140813-195554-891266-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,0.00029352897726850731,0.41945202786731056,2.7614229422873848e-267,0.99999999999999989,0.92,0.8332,0.69294372537526838,0.69314718110967721,0.99179600635298915,38,results/strategies/20140813-195601-188273-speaker.csv,results/strategies/20140813-195601-188273-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,0.00022738288227763478,0.38562137492424331,1.0,1.0,0.99,0.9382,0.69379627915966935,0.69394941839669055,0.99322406708301114,104,results/strategies/20140813-195617-191279-speaker.csv,results/strategies/20140813-195617-191279-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,3.105175631409166e-12,0.52258571165078671,1.0,0.99999999999999956,0.99,0.8978,0.7003995236594639,0.70039952366140512,0.99531778804839421,93,results/strategies/20140813-195631-741731-speaker.csv,results/strategies/20140813-195631-741731-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,1.2645132320241658e-12,0.53333092359774537,1.0,1.0000000000000002,0.97,0.9232,0.69314718055906832,0.69314718055994506,0.99509311551844304,57,results/strategies/20140813-195641-004116-speaker.csv,results/strategies/20140813-195641-004116-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,1.6905547579877174e-16,0.31880752288126607,0.0,0.99999999999999989,0.87,0.8178,0.74716255266679732,0.74716255266679754,0.9869007767424226,92,results/strategies/20140813-195655-307830-speaker.csv,results/strategies/20140813-195655-307830-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,2.207705978203467e-29,0.39347854348649891,1.0,1.0000000000000009,0.99,0.9304,0.70039952366138547,0.70039952366138636,0.99021386880943685,120,results/strategies/20140813-195713-756250-speaker.csv,results/strategies/20140813-195713-756250-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,4.8443530350641167e-06,0.34985564251981832,0.0,1.0,0.915,0.8424,0.71355537515552558,0.71355829188506137,0.99373062528668332,41,results/strategies/20140813-195720-750983-speaker.csv,results/strategies/20140813-195720-750983-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,0.0008332728811714414,0.50731342349173647,1.0,0.99999999999999989,0.99,0.959,0.71283626146510182,0.71352058408206809,0.99372618062198492,42,results/strategies/20140813-195727-867313-speaker.csv,results/strategies/20140813-195727-867313-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,3.4389842267888606e-16,0.50930350080230924,1.0,1.0000000000000002,0.99,0.842,0.72280991360235225,0.7228099136023528,0.9927529695533297,113,results/strategies/20140813-195745-600692-speaker.csv,results/strategies/20140813-195745-600692-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,3.2311139820753092e-06,0.50980483122695786,1.0,1.0,1.0,0.9294,0.70611120533885585,0.70611381335409484,0.99472569154160106,43,results/strategies/20140813-195752-690433-speaker.csv,results/strategies/20140813-195752-690433-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,6.8374913297429828e-11,0.3301843776342358,0.0,1.0000000000000002,0.85,0.7824,0.76254838192612173,0.76254838199858921,0.98181083433416028,110,results/strategies/20140813-195809-785748-speaker.csv,results/strategies/20140813-195809-785748-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,1.7052758741217925e-25,0.40279523234241166,1.0,0.99999999999999956,0.99,0.7928,0.78032387413233384,0.78032387413233406,0.9791841637285148,205,results/strategies/20140813-195841-917947-speaker.csv,results/strategies/20140813-195841-917947-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,2.7299322467412707e-08,0.5059933880616303,1.0,0.99999999999999978,0.955,0.9302,0.7339691487990222,0.73396917443232002,0.99122886996269721,70,results/strategies/20140813-195853-314211-speaker.csv,results/strategies/20140813-195853-314211-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,2.8858610648498364e-05,0.50544470173518086,1.0,1.0000000000000007,0.97,0.9472,0.73394139285138182,0.73396798731020774,0.99014019171674628,39,results/strategies/20140813-195900-082062-speaker.csv,results/strategies/20140813-195900-082062-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,2.4316574744539287e-05,0.39328741607888401,0.0,1.0000000000000018,0.88,0.7794,0.7060993414851936,0.70611440265407999,0.98630840233814765,68,results/strategies/20140813-195911-235740-speaker.csv,results/strategies/20140813-195911-235740-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,0.00015056704425166393,0.46163040434731201,1.0,1.0000000000000002,0.985,0.909,0.72272575147731444,0.72281625633210034,0.99343172476373554,84,results/strategies/20140813-195924-551081-speaker.csv,results/strategies/20140813-195924-551081-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,1.8055451496857366e-05,0.5116571339484689,0.99999999999999989,1.0000000000000007,0.97,0.948,0.70038530200009141,0.70039924021697308,0.99579700887622635,42,results/strategies/20140813-195932-170018-speaker.csv,results/strategies/20140813-195932-170018-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,4.6706506493103336e-10,0.48343596924918014,1.0,0.99999999999999967,1.0,0.8866,0.73396917463055444,0.73396917507127135,0.99129874655466965,68,results/strategies/20140813-195943-185105-speaker.csv,results/strategies/20140813-195943-185105-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,0.00012687359161306575,0.41490670613943414,1.0,0.99999999999999967,0.945,0.914,0.73384703492759873,0.73396294395661443,0.9918672819427633,59,results/strategies/20140813-195952-612102-speaker.csv,results/strategies/20140813-195952-612102-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,4.4545667435131757e-21,0.52004181738826605,1.0,0.99999999999999989,0.97,0.9248,0.70611387157319738,0.70611387157319738,0.99514541228438835,118,results/strategies/20140813-200011-468669-speaker.csv,results/strategies/20140813-200011-468669-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,0.0093720927179095498,0.3919412170097214,0.99999999999999989,1.0,0.99,0.8852,0.70819752736493147,0.71439950392493246,0.99349991554827199,134,results/strategies/20140813-200032-163210-speaker.csv,results/strategies/20140813-200032-163210-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,0.0013111654613924546,0.4438008710575348,0.99999999999999989,1.0000000000000007,0.99,0.9416,0.72161420755180083,0.72273090570208631,0.99248760278807291,60,results/strategies/20140813-200042-197418-speaker.csv,results/strategies/20140813-200042-197418-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,4.1462426854360134e-12,0.19112317023478667,0.0,0.99999999999999956,0.905,0.7688,0.71355817781767716,0.71355817782011732,0.98959155663510623,247,results/strategies/20140813-200120-299294-speaker.csv,results/strategies/20140813-200120-299294-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,1.1334365091847443e-07,0.52475652440020792,1.0,1.0000000000000007,0.965,0.9326,0.70611377804482622,0.70611386998392922,0.99510750199137898,81,results/strategies/20140813-200133-344031-speaker.csv,results/strategies/20140813-200133-344031-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,0.00070400986996530055,0.53766985362763875,1.0,0.999999999999999,0.995,0.9266,0.69582710085603394,0.69634556618988008,0.99530646650596055,61,results/strategies/20140813-200143-245255-speaker.csv,results/strategies/20140813-200143-245255-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,2.2040190225558322e-07,0.47997254156072816,1.0,0.99999999999999978,0.985,0.9448,0.69394766210702086,0.69394782045493208,0.9958227708693248,52,results/strategies/20140813-200151-578689-speaker.csv,results/strategies/20140813-200151-578689-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,5.709355161126714e-12,0.55090405052864266,1.0,0.99999999999999933,0.95,0.9122,0.70039952365688862,0.70039952366135017,0.99439245250275743,66,results/strategies/20140813-200202-392225-speaker.csv,results/strategies/20140813-200202-392225-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,2.2125929686673846e-05,0.43441890944217065,0.99999999999999989,1.0000000000000002,0.96,0.9456,0.71354539743026846,0.7135587848461995,0.99433214388931868,48,results/strategies/20140813-200210-390030-speaker.csv,results/strategies/20140813-200210-390030-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,9.55668288954794e-09,0.51804905596866113,1.0000000000000002,1.0,0.93,0.9094,0.71355816953983786,0.71355817767370722,0.99413444447200594,71,results/strategies/20140813-200221-702608-speaker.csv,results/strategies/20140813-200221-702608-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,1.481755432767159e-12,0.27926205790844683,0.0,0.99999999999999956,0.92,0.8274,0.70611387157200212,0.70611387157318739,0.99141863349811743,136,results/strategies/20140813-200243-139785-speaker.csv,results/strategies/20140813-200243-139785-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,9.626144794602701e-15,0.45673823275408326,0.99999999999999989,1.0000000000000002,0.99,0.9524,0.69635746446139835,0.69635746446140667,0.99536674552311466,74,results/strategies/20140813-200254-532515-speaker.csv,results/strategies/20140813-200254-532515-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,2.2912225925567094e-06,0.45465980386762317,6.1001142760037794e-06,0.99999999999999956,0.975,0.8512,0.71355685435837313,0.71355822867957852,0.99323346019704961,53,results/strategies/20140813-200303-065791-speaker.csv,results/strategies/20140813-200303-065791-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,1.0021442325088862e-05,0.41430388010976665,0.0,0.99999999999999956,0.865,0.7662,0.71354953452593084,0.71355793018493729,0.98594844616182342,109,results/strategies/20140813-200319-951020-speaker.csv,results/strategies/20140813-200319-951020-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,1.0711279249687038e-09,0.52905264955261322,1.0,0.99999999999999956,0.98,0.9636,0.71355817689201151,0.71355817780545394,0.9944385383579406,51,results/strategies/20140813-200328-115501-speaker.csv,results/strategies/20140813-200328-115501-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,4.6063407724615295e-16,0.52552623941486987,1.0,1.0000000000000002,0.965,0.9274,0.71355817782007191,0.7135581778200728,0.99433275384663289,74,results/strategies/20140813-200339-753067-speaker.csv,results/strategies/20140813-200339-753067-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,4.2901106355722615e-13,0.3436300348812335,0.0,0.99999999999999978,0.94,0.827,0.69394782124312238,0.69394782124343113,0.99312330411518923,91,results/strategies/20140813-200355-073646-speaker.csv,results/strategies/20140813-200355-073646-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,4.8220976380531887e-06,0.51938490695473072,1.0,0.99999999999999933,0.985,0.9492,0.69394460737648767,0.69394784319972613,0.99421152796605994,54,results/strategies/20140813-200403-981438-speaker.csv,results/strategies/20140813-200403-981438-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,1.1795775490908461e-15,0.51969573509050637,1.0,0.99999999999999933,1.0,0.929,0.72280991360235147,0.72280991360235269,0.99276781865799335,66,results/strategies/20140813-200414-667039-speaker.csv,results/strategies/20140813-200414-667039-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,3.3856769289059577e-13,0.52123240183887831,1.0,0.99999999999999922,0.99,0.9178,0.69635746446118896,0.69635746446140789,0.99508944841656799,91,results/strategies/20140813-200429-015270-speaker.csv,results/strategies/20140813-200429-015270-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,0.0002070740755528083,0.3916087617718837,1.0,1.0,0.955,0.879,0.78022135989631203,0.7803409236640465,0.97863536478785584,104,results/strategies/20140813-200445-392163-speaker.csv,results/strategies/20140813-200445-392163-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,8.4229397083208035e-13,0.52453374914614836,1.0,0.999999999999999,0.985,0.8972,0.73396917507974413,0.73396917508021264,0.9912532382970638,86,results/strategies/20140813-200458-617519-speaker.csv,results/strategies/20140813-200458-617519-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,0.00011703154961856133,0.35329593076773513,1.0,0.99999999999999933,0.96,0.944,0.70604394212099297,0.70611694560112914,0.99198456587801442,51,results/strategies/20140813-200506-837361-speaker.csv,results/strategies/20140813-200506-837361-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,1.4785433313205496e-07,0.46242173926180996,1.0,0.99999999999999978,0.96,0.9358,0.73396903274018221,0.73396917117614779,0.98971015512057292,57,results/strategies/20140813-200515-925266-speaker.csv,results/strategies/20140813-200515-925266-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,3.1694133053667037e-07,0.5347993644805572,0.99999999999999978,0.99999999999999944,0.99,0.9282,0.70039932749001332,0.70039952719312271,0.99489525848261573,42,results/strategies/20140813-200522-888657-speaker.csv,results/strategies/20140813-200522-888657-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,7.0581074919521209e-07,0.44419299840354304,0.99999999999999989,1.0,0.93,0.9,0.76254761757721157,0.76254835365439255,0.98565554838908409,71,results/strategies/20140813-200534-379868-speaker.csv,results/strategies/20140813-200534-379868-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,6.3421598728504789e-10,0.52492163388666213,1.0,1.0000000000000004,0.99,0.9606,0.69394782082073481,0.69394782124505472,0.9959659296647555,64,results/strategies/20140813-200544-646785-speaker.csv,results/strategies/20140813-200544-646785-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,1.9551087205482346e-07,0.51858812794155462,1.0,0.99999999999999911,0.95,0.9052,0.73396906920691385,0.73396918034098158,0.99094740937773773,72,results/strategies/20140813-200556-004918-speaker.csv,results/strategies/20140813-200556-004918-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,1.1616969105181207e-07,0.49992147786126556,1.0,1.0000000000000002,0.99,0.9278,0.71355811071566333,0.71355817988939951,0.99221333457186123,36,results/strategies/20140813-200602-081256-speaker.csv,results/strategies/20140813-200602-081256-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,2.0930100267431097e-12,0.42542769061877839,1.0,1.0,1.0,0.9606,0.71355817781885122,0.7135581778200939,0.99461251882072144,53,results/strategies/20140813-200610-696914-speaker.csv,results/strategies/20140813-200610-696914-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,4.8941223465370839e-06,0.40979294160265423,1.0,1.0000000000000004,1.0,0.853,0.73396652481115821,0.73396934429211502,0.99110293216601664,92,results/strategies/20140813-200625-218849-speaker.csv,results/strategies/20140813-200625-218849-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,1.8896378514805439e-10,0.46783987502280966,0.99999999999999989,0.99999999999999989,1.0,0.9618,0.70611387141726922,0.70611387157132599,0.99470383077721036,69,results/strategies/20140813-200636-516344-speaker.csv,results/strategies/20140813-200636-516344-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,2.6890497509569916e-06,0.5342182040047071,1.0,0.99999999999999967,0.995,0.9582,0.69635573862186284,0.69635748785040241,0.99563538333457846,47,results/strategies/20140813-200644-231280-speaker.csv,results/strategies/20140813-200644-231280-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,7.0614714109873971e-09,0.38718450535193522,1.0,0.99999999999999989,0.985,0.8736,0.73396917125626338,0.73396917523529281,0.9910877270144518,106,results/strategies/20140813-200701-339955-speaker.csv,results/strategies/20140813-200701-339955-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,7.3229801882500082e-14,0.28273675207664312,1.0,0.99999999999999956,0.99,0.9016,0.74716255266672305,0.74716255266679665,0.98947804814942131,83,results/strategies/20140813-200714-526026-speaker.csv,results/strategies/20140813-200714-526026-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,2.0904796424493311e-09,0.57289689771643737,0.99999999999999989,0.99999999999999933,0.99,0.9282,0.69394781973404629,0.693947821237757,0.99487209874549842,81,results/strategies/20140813-200727-597533-speaker.csv,results/strategies/20140813-200727-597533-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,2.0633699321747981e-12,0.53013946974265225,0.99999999999999989,1.0000000000000004,0.995,0.9504,0.69394782124205645,0.69394782124343668,0.99542503115047498,65,results/strategies/20140813-200738-320740-speaker.csv,results/strategies/20140813-200738-320740-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,0.0012751192064677339,0.48341013815632444,1.0,0.99999999999999967,0.98,0.9522,0.69939531233921515,0.70036302074277745,0.99526055254255241,67,results/strategies/20140813-200749-023737-speaker.csv,results/strategies/20140813-200749-023737-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,0.0017067894562798887,0.52539774776145287,0.99999999999999989,0.99999999999999933,1.0,0.9282,0.70509465025756501,0.70618418986189258,0.99501311533105385,58,results/strategies/20140813-200758-320528-speaker.csv,results/strategies/20140813-200758-320528-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,3.8447291900588219e-13,0.43315852296496482,0.99999999999999989,1.0,0.93,0.9008,0.76254838199975816,0.76254838200016717,0.98631931274341433,73,results/strategies/20140813-200810-039198-speaker.csv,results/strategies/20140813-200810-039198-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,3.0882421423701175e-23,0.3953708406425902,1.0,1.0000000000000004,0.99,0.9208,0.69314718055994462,0.69314718055994529,0.99399719429494082,103,results/strategies/20140813-200826-148187-speaker.csv,results/strategies/20140813-200826-148187-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,0.001205524722592561,0.53107679657964169,1.0,1.0000000000000002,0.97,0.879,0.69965371295264389,0.70043372640798329,0.99426276548513937,80,results/strategies/20140813-200838-918953-speaker.csv,results/strategies/20140813-200838-918953-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,0.00052147686994620491,0.4530323688069951,0.99999999999997036,0.99999999999999944,0.99,0.973,0.69602281669333288,0.69636584386167932,0.99635799779495404,32,results/strategies/20140813-200844-392412-speaker.csv,results/strategies/20140813-200844-392412-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,7.3774475100470251e-33,0.40951899534382802,1.0,1.0000000000000002,1.0,0.9164,0.69394782124343202,0.69394782124343246,0.9947679187369497,138,results/strategies/20140813-200905-220649-speaker.csv,results/strategies/20140813-200905-220649-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,1.4863782822178999e-06,0.45964394744256126,1.0,0.999999999999999,0.99,0.9076,0.72280908273242217,0.72280995254718439,0.99237048200820355,68,results/strategies/20140813-200916-163300-speaker.csv,results/strategies/20140813-200916-163300-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,2.1114563486798446e-05,0.44102613967225618,1.0,0.99999999999999933,1.0,0.8854,0.73395774114464074,0.73397001573315945,0.99075802988649231,87,results/strategies/20140813-200929-877585-speaker.csv,results/strategies/20140813-200929-877585-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,1.5618493722014609e-08,0.51563830926648446,1.0,0.99999999999999967,0.98,0.9378,0.72280989935772755,0.72280991330166777,0.99223263257962446,63,results/strategies/20140813-200940-682626-speaker.csv,results/strategies/20140813-200940-682626-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,1.222997404135151e-20,0.22442234483086734,1.0,0.99999999999999967,0.98,0.8024,0.80073487139246147,0.8007348713924618,0.97195829185858096,121,results/strategies/20140813-200959-121974-speaker.csv,results/strategies/20140813-200959-121974-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,1.5192010568363734e-31,0.32118056620251173,0.0,0.99999999999999989,0.91,0.7644,0.69394782124343202,0.69394782124343235,0.98672827007590502,192,results/strategies/20140813-201031-106932-speaker.csv,results/strategies/20140813-201031-106932-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,4.3367071989309811e-09,0.45425208461687111,0.99999999999999989,0.99999999999999956,0.98,0.9588,0.7228099111774049,0.72280991368000513,0.99046218002840591,42,results/strategies/20140813-201038-163345-speaker.csv,results/strategies/20140813-201038-163345-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,0.00052011258761904065,0.54273341663918595,1.0,1.0000000000000004,0.96,0.9084,0.70007767622267991,0.70041215337723417,0.99463023358244518,90,results/strategies/20140813-201051-820141-speaker.csv,results/strategies/20140813-201051-820141-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,3.4786724987703023e-07,0.48940852578637478,1.0,0.99999999999999933,0.97,0.9216,0.69394757007343566,0.6939478199585003,0.99552485672011615,73,results/strategies/20140813-201103-364913-speaker.csv,results/strategies/20140813-201103-364913-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,0.00023316644576574315,0.54614682112483437,1.0,0.99999999999999978,1.0,0.88,0.70025522824870312,0.70040451735629472,0.99425848626555768,62,results/strategies/20140813-201114-019975-speaker.csv,results/strategies/20140813-201114-019975-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,5.150156031592755e-20,0.37314470599029637,0.0,0.99999999999999967,0.88,0.795,0.72280991360235247,0.7228099136023528,0.98853497590084827,113,results/strategies/20140813-201131-212358-speaker.csv,results/strategies/20140813-201131-212358-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,3.3276442854840471e-13,0.54725368948583208,1.0,1.0000000000000002,0.99,0.9236,0.69394782124320975,0.69394782124343268,0.99573017434800037,88,results/strategies/20140813-201145-160204-speaker.csv,results/strategies/20140813-201145-160204-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,1.9171792441606233e-20,0.52998649400448672,1.0,1.0000000000000002,0.99,0.8718,0.71355817782007225,0.7135581778200728,0.99393690127523937,99,results/strategies/20140813-201200-586012-speaker.csv,results/strategies/20140813-201200-586012-hearer.csv
50,uniform,2,0.0,0.1,replicator dynamics,6.3480998178351435e-29,0.46098518891969154,1.0,0.99999999999999922,0.94,0.8848,0.74716255266679754,0.74716255266679776,0.98861976899113579,114,results/strategies/20140813-201218-275737-speaker.csv,results/strategies/20140813-201218-275737-hearer.csv
