Number of states,Prior distribution type,Number of messages,Impairment,Tolerance,Dynamics,Speaker entropy,Hearer entropy,Speaker convexity,Hearer convexity,Speaker Voronoiness,Hearer Voronoiness,Expected utility,Iterations,Speaker strategy,Hearer strategy
10,uniform,2,0.25,0.1,replicator dynamics,0.50076765999150574,0.86403030027769656,0.45793922845343199,1.0,1.0,0.99,0.71953372712658237,15,"[[0.016984628532001025, 0.9830153714679989], [0.039188170124609796, 0.9608118298753902], [0.09127973781203742, 0.9087202621879625], [0.2005185046731027, 0.7994814953268973], [0.3847706306472697, 0.6152293693527303], [0.6086400503002799, 0.39135994969972], [0.7948055707110262, 0.20519442928897388], [0.9060948804284457, 0.09390511957155431], [0.9594843994580108, 0.040515600541989154], [0.982349413487619, 0.017650586512380995]]","[[0.003188471950869624, 0.009243253832359176, 0.02289562684953437, 0.048438017094818, 0.08752456854589175, 0.13499893518811698, 0.17721508602531566, 0.19655607611372236, 0.18189570283577675, 0.13804426156359512], [0.13710379141207715, 0.1809735218609825, 0.1960079263311182, 0.17722906906488844, 0.1354757331330735, 0.0881833290592321, 0.04901928631754219, 0.02328239343320373, 0.009448031927426277, 0.003276917460455762]]"
10,uniform,2,0.25,0.1,replicator dynamics,0.50077506637381108,0.86403431496776606,0.45793031948381879,0.99999999999999989,1.0,0.99,0.71952888363136958,14,"[[0.9823960742342073, 0.01760392576579275], [0.9595779542899951, 0.04042204571000491], [0.9062808332681083, 0.09371916673189175], [0.7951379393509299, 0.20486206064907006], [0.6091093156369429, 0.3908906843630571], [0.38524039578168784, 0.6147596042183122], [0.20085246885210548, 0.7991475311478946], [0.09146788266751361, 0.9085321173324864], [0.03928374369149598, 0.9607162563085041], [0.017032837140149172, 0.9829671628598509]]","[[0.13797428923414373, 0.1818272578157135, 0.19651559322250195, 0.17721639715854373, 0.13503449044976076, 0.08757344854215168, 0.048481023854901086, 0.022924178839003478, 0.009258342510287116, 0.0031949783729928152], [0.003270840835175733, 0.009433985316383202, 0.023255914797759233, 0.048979585268314016, 0.08813847338085938, 0.13544344381278772, 0.1772283903757208, 0.1960454395655625, 0.1810362920779758, 0.13716763456946157]]"
10,uniform,2,0.25,0.1,replicator dynamics,0.50075024686350156,0.86402095628105968,0.45796216232286835,1.0000000000000002,1.0,0.99,0.71954833728483181,16,"[[0.9829420109420596, 0.01705798905794055], [0.9606634066261611, 0.039336593373838866], [0.9084225931572082, 0.09157740684279174], [0.7989441423638859, 0.2010558576361142], [0.6144616700133774, 0.38553832998662263], [0.39058145709636655, 0.6094185429036335], [0.20463446349366968, 0.7953655365063302], [0.09358657695383481, 0.9064134230461652], [0.040352389370833616, 0.9596476106291664], [0.01756755892392182, 0.9824324410760782]]","[[0.13722095589141228, 0.1810885213698707, 0.19607648986493695, 0.17722768200764408, 0.13541657883080935, 0.08810125256890206, 0.04894663446299019, 0.023233890802707092, 0.009422255894166936, 0.00326573830656037], [0.0031980551397018755, 0.009265539940765052, 0.022937884059080708, 0.04850174516079581, 0.0875970260542354, 0.13505159910349848, 0.17721693318621204, 0.19649601927572208, 0.18179437032840262, 0.1379408277515859]]"
10,uniform,2,0.25,0.1,replicator dynamics,0.50074942828448743,0.86402049548820792,0.45796296740124787,0.99999999999999967,1.0,0.99,0.71954859066156263,24,"[[0.017032696387977976, 0.982967303612022], [0.039286142526351105, 0.9607138574736489], [0.09147752978613463, 0.9085224702138655], [0.20087767698915496, 0.7991223230108451], [0.3852865605063676, 0.6147134394936323], [0.6091659588459191, 0.390834041154081], [0.7951858264941151, 0.20481417350588493], [0.9063123666167664, 0.09368763338323367], [0.9595964746389236, 0.04040352536107634], [0.9824067740851649, 0.017593225914835236]]","[[0.003194673322361019, 0.009257692504246223, 0.022923028691781366, 0.04847936573336349, 0.0875715935058917, 0.13503311033412854, 0.17721627066180928, 0.19651709448837923, 0.18182997013351698, 0.137977200624522], [0.1371853384581548, 0.18105353411887745, 0.1960556119520909, 0.17722809589647653, 0.13543459006460035, 0.08812624413271843, 0.04896874457747011, 0.023248636169364668, 0.00943007993202734, 0.0032691246982193764]]"
10,uniform,2,0.25,0.1,replicator dynamics,0.50079064309775956,0.86404264807240261,0.45791020074209954,0.99999999999999933,1.0,0.99,0.71951650496375519,18,"[[0.9829938065377279, 0.017006193462272078], [0.9607711274929333, 0.03922887250706683], [0.9086439056571525, 0.09135609434284753], [0.799352145089609, 0.20064785491039114], [0.6150556093904629, 0.3849443906095371], [0.391194429953923, 0.608805570046077], [0.2050831487267242, 0.7949168512732757], [0.09384649997293418, 0.9061535000270659], [0.04048814929822755, 0.9595118507017725], [0.01763802056855161, 0.9823619794314483]]","[[0.13711861663748878, 0.18098822321965366, 0.1960168123579628, 0.17722899119826188, 0.13546815721396052, 0.08817275257287688, 0.04900993917986182, 0.023276197270844155, 0.009444779293456194, 0.0032755310556332223], [0.003191594646767626, 0.009250451338440671, 0.022909184786163127, 0.04845838058709054, 0.08754768789900748, 0.13501577217730706, 0.17721575918313845, 0.19653695137777916, 0.1818632427356275, 0.1380109752686784]]"
10,uniform,2,0.25,0.1,replicator dynamics,0.50074987638219925,0.86402073452239492,0.45796234629894578,0.99999999999999978,1.0,0.99,0.71954816445159464,17,"[[0.017027617381603206, 0.9829723826183968], [0.03927594615016723, 0.9607240538498328], [0.0914572242214632, 0.9085427757785368], [0.20084125444337897, 0.799158745556621], [0.38523483169837786, 0.6147651683016222], [0.6091138025617462, 0.3908861974382539], [0.7951485284410992, 0.20485147155890077], [0.9062912792360623, 0.09370872076393758], [0.9595857414571187, 0.040414258542881346], [0.982401352531492, 0.01759864746850794]]","[[0.0031940009484058333, 0.009256130689895807, 0.0229200698446189, 0.048474905906797816, 0.0875665238205831, 0.1350294247498495, 0.17721613924595514, 0.1965212955785348, 0.1818370637065004, 0.13798444550885872], [0.1371777506823218, 0.18104608364704233, 0.19605116812433096, 0.1772281851493258, 0.13543842423688798, 0.0881315639006298, 0.04897345207008149, 0.023251777138792083, 0.00943174777905694, 0.003269847271530624]]"
10,uniform,2,0.25,0.1,replicator dynamics,0.50075010266710696,0.86402086585028659,0.45796218075267525,0.99999999999999967,1.0,0.99,0.71954818551837507,17,"[[0.9829598673217205, 0.017040132678279623], [0.960699068580856, 0.03930093141914404], [0.9084932731945944, 0.09150672680540561], [0.7990703654521689, 0.20092963454783105], [0.6146401917865998, 0.3853598082134002], [0.39076071976117743, 0.6092392802388227], [0.20476212748331432, 0.7952378725166857], [0.09365844111042716, 0.9063415588895728], [0.04038879574443576, 0.9596112042555643], [0.017585855717017023, 0.9824141442829829]]","[[0.1371955116307286, 0.181063530456663, 0.19606157988937978, 0.17722798043278926, 0.13542944450172995, 0.08811910227771297, 0.048962425868184244, 0.023244422625030747, 0.009427844714626255, 0.003268157603155041], [0.003195672672214324, 0.00926001069780147, 0.022927416106730714, 0.048485974652610654, 0.08757910431545453, 0.13503857189746446, 0.1772164689618303, 0.19651087204657647, 0.18181945479099026, 0.13796645385832676]]"
10,uniform,2,0.25,0.1,replicator dynamics,0.50079689702351771,0.86404601385806368,0.45790263564670297,1.0000000000000004,1.0,0.99,0.71951236962649623,14,"[[0.9823987911832942, 0.01760120881670572], [0.9595856943426654, 0.04041430565733461], [0.9063003443517051, 0.09369965564829487], [0.7951794479596686, 0.20482055204033153], [0.6091765316690542, 0.39082346833094594], [0.38531598228878966, 0.6146840177112104], [0.20091220665210227, 0.7990877933478977], [0.09150512938305427, 0.9084948706169457], [0.03930463799090948, 0.9606953620090906], [0.01704444297775886, 0.9829555570222411]]","[[0.13795586870804297, 0.18180931430838673, 0.19650502379453103, 0.17721674936097587, 0.13504375882741937, 0.08758620126780324, 0.048492286743129644, 0.02293170639703093, 0.009262358874496307, 0.003196731718184073], [0.00327076761759898, 0.00943376887868245, 0.023255444487909577, 0.0489788292855005, 0.08813761442093171, 0.13544287900413995, 0.1772284852991364, 0.19604621629234523, 0.18103738999109378, 0.13716860472266143]]"
10,uniform,2,0.25,0.1,replicator dynamics,0.50074978640336454,0.86402066924076137,0.45796223528325947,0.99999999999999944,1.0,0.99,0.71954787435725109,19,"[[0.01700595518300545, 0.9829940448169946], [0.039232662239793215, 0.9607673377602067], [0.09137139596777295, 0.908628604032227], [0.2006878959369663, 0.7993121040630338], [0.3850177908456709, 0.6149822091543291], [0.6088957062398207, 0.3911042937601793], [0.794993107640427, 0.20500689235957303], [0.9062037426633326, 0.09379625733666742], [0.9595413737400516, 0.04045862625994849], [0.9823790437125309, 0.01762095628746915]]","[[0.0031911103671668716, 0.009249420058422136, 0.022907361326435793, 0.04845575395641685, 0.08754475211708214, 0.13501359100358465, 0.17721556337537447, 0.19653933046208752, 0.18186753584019033, 0.1380155814932391], [0.13714677591700875, 0.18101565502956452, 0.1960330059495688, 0.17722853653293716, 0.1354540806930735, 0.08815329669779429, 0.04899268524715352, 0.02326460836683504, 0.009438558928134055, 0.003272796637930273]]"
10,uniform,2,0.25,0.1,replicator dynamics,0.50074895627873872,0.86402025639294877,0.45796379475525884,0.99999999999999978,1.0,0.99,0.71954931549354828,21,"[[0.017056769566868753, 0.9829432304331311], [0.03933429199840932, 0.9606657080015908], [0.09157309056144985, 0.9084269094385502], [0.20104854894679927, 0.7989514510532008], [0.3855285192349052, 0.6144714807650947], [0.6094092060076572, 0.3905907939923427], [0.7953592642698052, 0.2046407357301949], [0.9064101207457063, 0.09358987925429371], [0.959646064624467, 0.040353935375532946], [0.982431733451723, 0.017568266548277003]]","[[0.003197877839214678, 0.009265131342510712, 0.022937114481103464, 0.048500589395253216, 0.08759571394994364, 0.1350506435553262, 0.17721689495374734, 0.19649710466402157, 0.18179621268028043, 0.13794271713859874], [0.1372201152948337, 0.18108768817840443, 0.19607598673147947, 0.17722768708636308, 0.13541700861274386, 0.08810185196104287, 0.04894716386993129, 0.023234241576258745, 0.009422439955288768, 0.0032658167336537553]]"
10,uniform,2,0.3,0.1,replicator dynamics,0.63314657571996369,0.90775654916344695,0.29880599322703072,0.99999999999999989,1.0,0.97,0.65154168527745948,24,"[[0.9480411662875181, 0.05195883371248176], [0.9114681169544517, 0.08853188304554825], [0.8462038352332671, 0.15379616476673277], [0.7390967564177019, 0.260903243582298], [0.5881684316817735, 0.41183156831822654], [0.4170328900364657, 0.5829671099635343], [0.26519888648173445, 0.7348011135182655], [0.15689061502954632, 0.8431093849704536], [0.09062345811652078, 0.9093765418834792], [0.05336776540033835, 0.9466322345996617]]","[[0.12815064670450094, 0.16091219157595885, 0.17428728696704304, 0.16455616945958568, 0.13669674674048046, 0.10064773665011395, 0.06603322751899184, 0.038740602951857245, 0.020368497119537803, 0.009606894311930125], [0.00945804210755035, 0.020118974913974467, 0.03838539855994339, 0.06561691703704195, 0.1002756558629457, 0.13650862993885643, 0.16466083884227242, 0.17469379122396375, 0.16151131776061076, 0.12877043375284086]]"
10,uniform,2,0.3,0.1,replicator dynamics,0.6331463087493403,0.9077564154869866,0.29880670650789309,1.0000000000000002,1.0,0.97,0.65154232433745973,19,"[[0.9479869179051675, 0.05201308209483253], [0.9113873563854689, 0.08861264361453108], [0.8460839818882987, 0.15391601811170127], [0.7389297997398361, 0.2610702002601639], [0.5879654809857883, 0.4120345190142117], [0.41682910018194785, 0.5831708998180521], [0.26502992172038786, 0.7349700782796121], [0.15676847548624065, 0.8432315245137594], [0.09054064853312652, 0.9094593514668734], [0.053311826060837286, 0.9466881739391627]]","[[0.1281749687718965, 0.16093573410746825, 0.1743033010398037, 0.1645603477478559, 0.13668941279407268, 0.10063313936990753, 0.0660168512606151, 0.03872660053339242, 0.02035864109446868, 0.009601003280519303], [0.00946379183673044, 0.020128632068823447, 0.038399173482946074, 0.06563309623258501, 0.10029015485158517, 0.13651600604462027, 0.16465683139637546, 0.17467801642866368, 0.16148800878537078, 0.12874628887229966]]"
10,uniform,2,0.3,0.1,replicator dynamics,0.63326119045726792,0.90778642492956085,0.29868419684360092,1.0000000000000004,1.0,0.97,0.65148715046262384,16,"[[0.9478892323431213, 0.052110767656878644], [0.911257438512635, 0.08874256148736515], [0.8459139980624677, 0.1540860019375323], [0.73872389728874, 0.2612761027112599], [0.5877516872627855, 0.4122483127372145], [0.41665061651428875, 0.5833493834857112], [0.26491221127640135, 0.7350877887235986], [0.15670581140169138, 0.8432941885983086], [0.09051374874534135, 0.9094862512546587], [0.05330422432155143, 0.9466957756784485]]","[[0.12817849266167947, 0.16093865476830685, 0.17430458995584627, 0.1645596790566997, 0.1366873711032114, 0.10063079114237417, 0.0660150770271201, 0.03872571347241602, 0.020358461161948664, 0.009601169650397534], [0.009475130618494105, 0.020147216137234396, 0.038425046432593056, 0.06566274270550176, 0.10031594970544888, 0.13652826259111805, 0.1646483550236828, 0.17464866237464846, 0.1614456788351194, 0.12870295557615893]]"
10,uniform,2,0.3,0.1,replicator dynamics,0.6331482136580785,0.90775697962194468,0.29880424343743889,0.99999999999999967,1.0,0.97,0.65154089263843606,20,"[[0.9466318900439734, 0.05336810995602657], [0.9093762547878099, 0.09062374521219001], [0.8431092890699681, 0.15689071093003187], [0.7348014226850771, 0.26519857731492297], [0.5829680024279418, 0.41703199757205833], [0.41183296945691605, 0.588167030543084], [0.2609048225607036, 0.7390951774392964], [0.15379761283178728, 0.8462023871682127], [0.08853307679887161, 0.9114669232011284], [0.051959783143472105, 0.9480402168565278]]","[[0.12877000946428935, 0.16151090129094225, 0.1746934995661243, 0.16466075057305135, 0.1365087458641718, 0.10027590742655766, 0.06561720977269078, 0.03838565661882048, 0.020119162057609642, 0.009458157365742298], [0.009606944528293311, 0.020368574625253443, 0.03874070410095338, 0.06603333536569642, 0.10064782191633094, 0.1366967773750019, 0.16455612606725953, 0.17428717518824868, 0.16091204175629809, 0.1281504990766644]]"
10,uniform,2,0.3,0.1,replicator dynamics,0.63314631491320861,0.90775638443167606,0.29880692021845895,1.0000000000000004,1.0,0.97,0.6515425837263713,26,"[[0.053281158046769764, 0.9467188419532303], [0.09049522163373942, 0.9095047783662606], [0.15670143157558114, 0.8432985684244187], [0.2649371157870799, 0.7350628842129201], [0.4167170929078209, 0.583282907092179], [0.5878538609749225, 0.4121461390250775], [0.7388379159089871, 0.2611620840910129], [0.8460179791738048, 0.15398202082619522], [0.9113428541546919, 0.08865714584530822], [0.9479570066748312, 0.05204299332516876]]","[[0.00959777418547782, 0.02035323740296832, 0.03871892177218606, 0.06600786858421438, 0.1006251301865893, 0.13668538615838002, 0.16456263611352878, 0.1743120836804855, 0.1609486489371312, 0.12818831297903868], [0.12873298570581612, 0.16147516449944113, 0.17466932155501666, 0.16465461940795043, 0.13652006722730628, 0.10029814298390945, 0.06564201261676969, 0.038406766662612835, 0.020133956619455114, 0.009466962721722377]]"
10,uniform,2,0.3,0.1,replicator dynamics,0.63315164338627306,0.90775783157592449,0.29880091017673083,1.0000000000000004,1.0,0.97,0.65153962712223179,24,"[[0.05200345466614823, 0.9479965453338518], [0.08859760426990618, 0.9114023957300939], [0.15389265831967086, 0.8461073416803292], [0.2610362514376597, 0.7389637485623404], [0.4119915866739247, 0.5880084133260752], [0.5831261386501512, 0.41687386134984894], [0.7349315838626063, 0.2650684161373938], [0.8432026730973479, 0.15679732690265213], [0.9094390776904446, 0.09056092230955538], [0.9466739952180513, 0.05332600478194862]]","[[0.00946281830503347, 0.020126976243769863, 0.03839678309412827, 0.06563025534495241, 0.10028757441167267, 0.1365146546040194, 0.16465748447130862, 0.17468076627753543, 0.1614921184735875, 0.1287505687739924], [0.12816880765864017, 0.16092974844541225, 0.17429919806283536, 0.16455923189960917, 0.1366912263217725, 0.10063682636590969, 0.06602102644958249, 0.03873019900540257, 0.02036119412223933, 0.00960254166859655]]"
10,uniform,2,0.3,0.1,replicator dynamics,0.63314695271191213,0.90775654731460798,0.29880627088847111,0.99999999999999956,1.0,0.97,0.65154231319884481,19,"[[0.05327669200197779, 0.9467233079980222], [0.09048851924680115, 0.9095114807531988], [0.1566914117948153, 0.8433085882051847], [0.2649230730516582, 0.7350769269483418], [0.41669994129182014, 0.5833000587081798], [0.5878365678531079, 0.4121634321468921], [0.7388235134458936, 0.26117648655410647], [0.8460075103778328, 0.15399248962216727], [0.9113357103625546, 0.08866428963744552], [0.9479521474860988, 0.05204785251390129]]","[[0.00959730936918119, 0.02035245699542266, 0.038717809259625216, 0.06600656303003063, 0.10062396182445187, 0.1366847939318803, 0.16456296242223667, 0.1743133576622067, 0.16095052807353308, 0.12819025743143161], [0.1287308248048402, 0.16147307539276462, 0.17466790344030458, 0.16465425300257885, 0.13652072147413388, 0.10029943927731647, 0.06564346431673047, 0.038408006425476406, 0.020134828440066872, 0.009467483425787581]]"
10,uniform,2,0.3,0.1,replicator dynamics,0.63402306910305606,0.90798127430850861,0.29787181231313931,0.99999999999999978,1.0,0.97,0.65112555610833178,11,"[[0.05292627777175223, 0.9470737222282478], [0.08985049199359707, 0.9101495080064029], [0.15557473353615472, 0.8444252664638453], [0.2631403056937913, 0.7368596943062087], [0.4142677972683293, 0.5857322027316707], [0.5851340348298706, 0.4148659651701294], [0.7363653275539286, 0.26363467244607136], [0.8440686711380395, 0.15593132886196057], [0.9099080504637971, 0.09009194953620293], [0.9469107205749051, 0.05308927942509485]]","[[0.009567073315808139, 0.02029829927189919, 0.038635926342541344, 0.06590500212522449, 0.10052736545346702, 0.13662941032838385, 0.16457995027639674, 0.17440913048025064, 0.16109954173727295, 0.12834830066875552], [0.12827633025091512, 0.16102994718933233, 0.17436187529280037, 0.16456772853526833, 0.1366511980009701, 0.10057055211694563, 0.06595337087631115, 0.03867723344681197, 0.020327345057426446, 0.009584419233218478]]"
10,uniform,2,0.3,0.1,replicator dynamics,0.63406343378638075,0.90799129669772183,0.29782808344852335,0.99999999999999989,1.0,0.97,0.65110602639454074,11,"[[0.05268620190866962, 0.9473137980913303], [0.0894891699514238, 0.9105108300485762], [0.15503275596239627, 0.8449672440376037], [0.26237755248475064, 0.7376224475152494], [0.4133312620802884, 0.5866687379197116], [0.5841838127399076, 0.4158161872600924], [0.7355685097308844, 0.2644314902691156], [0.8434854432038317, 0.1565145567961683], [0.9095072940065735, 0.09049270599342646], [0.9466362449705984, 0.05336375502940165]]","[[0.009543036057506853, 0.020257890572086646, 0.0385782523068171, 0.06583724320060245, 0.10046665262022231, 0.1365985598568945, 0.16459679113447104, 0.17447521544496797, 0.16119709207924143, 0.12844926672718968], [0.12816232901635619, 0.160919316902125, 0.1742862556661314, 0.164547500858503, 0.1366851283633195, 0.10063892219030778, 0.06603047442973994, 0.038743439090885824, 0.020374134609473307, 0.009612498873158048]]"
10,uniform,2,0.3,0.1,replicator dynamics,0.6331463951196391,0.90775636319286757,0.29880711982460723,0.99999999999999967,1.0,0.97,0.65154288469487365,21,"[[0.05323909847821811, 0.9467609015217819], [0.0904329033817356, 0.9095670966182644], [0.15660943105390057, 0.8433905689460994], [0.2648097235355055, 0.7351902764644944], [0.4165632921134211, 0.5834367078865789], [0.5877005392703045, 0.4122994607296955], [0.7387116618199617, 0.2612883381800382], [0.8459272589551123, 0.15407274104488763], [0.9112816680805983, 0.08871833191940165], [0.947915870106721, 0.0520841298932791]]","[[0.009593345406446586, 0.020345825104029346, 0.03870838728045183, 0.06599554345884638, 0.10061413881651336, 0.13667985791275153, 0.16456577294525912, 0.17432413315680323, 0.1609663705640033, 0.12820662535489544], [0.12871470126425857, 0.16145750926221003, 0.17465736795276024, 0.16465157568212382, 0.13652564667366474, 0.10030912194239457, 0.06565426955266995, 0.038417206160620075, 0.020141278096669556, 0.00947132341262833]]"
14,uniform,2,0.0,0.1,replicator dynamics,5.4777898789193199e-40,0.20357460087120924,1.0,0.99999999999999978,1.0,0.875,0.99175403024671982,57,"[[1.0, 0.0], [1.0, 0.0], [1.0, 1.2559993613815595e-239], [1.0, 3.2998801893370974e-146], [1.0, 2.3806174404762314e-53], [5.736815205332273e-41, 1.0], [1.0959967581577684e-131, 1.0], [1.0169606576206351e-218, 1.0], [9.249598256431541e-303, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0]]","[[5.543430153130423e-09, 0.008105522998806666, 0.9669997869322895, 0.02489467272493268, 1.1800541053334121e-08, 3.149393912145072e-29, 2.8771150024559528e-67, 7.455842937354073e-128, 7.605342388714121e-205, 3.2843586590067265e-304, 0.0, 0.0, 0.0, 0.0], [0.0, 1.6803473615089635e-218, 1.3397137255501316e-133, 7.23944151572107e-72, 1.605875235313073e-31, 1.590611042922507e-10, 0.029401000011845965, 0.7709195889501109, 0.02597046333416012, 0.009028921619564836, 0.07097265373323093, 0.062127663241697086, 0.031579708606245725, 3.440831494611065e-10]]"
14,uniform,2,0.0,0.1,replicator dynamics,7.8511608444405666e-06,0.19467693629807054,1.4973691617432505e-261,1.0000000000000002,0.9285714285714286,0.8086734693877551,0.99219450788768182,66,"[[3.523913486583292e-175, 1.0], [4.249190306750785e-87, 1.0], [0.9999941623563822, 5.837643617863861e-06], [1.0, 1.8820308053882467e-103], [1.0, 2.513427869475668e-210], [1.0, 8.239e-320], [1.0, 4.014429416060978e-284], [1.0, 3.460947264100854e-173], [1.0, 1.3496520346006331e-64], [5.582161704150417e-46, 1.0], [1.418852049163423e-151, 1.0], [2.0032939436248097e-258, 1.0], [0.0, 1.0], [0.0, 1.0]]","[[1.0388909653427455e-143, 6.586270373496309e-75, 4.841438837315061e-33, 1.66986083639471e-11, 0.004576470383150193, 0.29567606167902455, 0.6831322419002215, 0.01661522368637715, 2.334528079232497e-09, 3.0214147764671135e-31, 6.673380653059874e-74, 4.720015802294663e-141, 1.1297393701787002e-234, 0.0], [1.7886307493948128e-10, 9.14576892571221e-05, 1.9907215657157974e-12, 7.305617248053018e-36, 1.1100900541057989e-80, 2.2998233344093112e-150, 1.6322708453345062e-152, 3.030878754792871e-85, 6.165386672791948e-38, 1.7211436304387529e-12, 0.01685922002781184, 0.9223904258723632, 0.0606588961271458, 1.0084717794356565e-10]]"
14,uniform,2,0.0,0.1,replicator dynamics,4.0285507851560337e-05,0.29562785882397102,1.0,0.99999999999999978,0.9464285714285714,0.9132653061224489,0.99328249210465669,16,"[[5.668590492664469e-38, 1.0], [1.4677997593229443e-46, 1.0], [1.955264251265219e-57, 1.0], [6.992158766582851e-63, 1.0], [7.848942116149786e-66, 1.0], [2.1480752328952116e-54, 1.0], [3.8020506269049555e-41, 1.0], [1.9358459496427673e-23, 1.0], [3.469096875969777e-05, 0.9999653090312403], [0.9999999999999997, 3.6960667799021834e-16], [1.0, 1.2329648186964815e-41], [1.0, 5.749904364828706e-60], [1.0, 1.6229649681889986e-73], [1.0, 7.894558969119426e-83]]","[[1.1832367257681056e-50, 8.965567779245177e-45, 6.1940720650103736e-46, 5.045292647917644e-50, 2.2664333426313584e-53, 1.98182958711528e-42, 2.5051998935038583e-24, 2.5765218509838365e-13, 1.0607235261707796e-07, 2.493275928115227e-05, 0.01018971686281539, 0.9214178396207584, 0.06797967900712297, 0.00038772567741175544], [1.215839090087581e-09, 1.2630344201858856e-05, 0.06550068554211191, 0.5023613403240756, 0.10310255369567255, 0.039950512299701105, 0.2882099390556867, 0.0008461629963177973, 1.617112362641739e-05, 3.4027667027642147e-09, 1.4622156230543736e-17, 3.4956681764924644e-30, 3.348608841885462e-47, 2.698326978053687e-67]]"
14,uniform,2,0.0,0.1,replicator dynamics,4.4101261932219703e-57,0.41330582385302572,1.0,0.99999999999999956,1.0,0.8954081632653061,0.99412670591099361,91,"[[0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [6.484177314049429e-199, 1.0], [3.232908736818715e-58, 1.0], [1.0, 7.018849241640674e-77], [1.0, 5.144883236876599e-212], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0]]","[[0.0, 0.0, 0.0, 9.648388204129125e-212, 5.491410576564024e-112, 2.0444823352308637e-47, 5.37805693292028e-14, 0.03577273092786611, 0.439200110115424, 0.20265244135192656, 0.06141044588450382, 0.2311294533440309, 0.029834818376175215, 1.9463879768007622e-14], [7.773363930426605e-15, 0.0073002058262187095, 0.6370896935038176, 0.33735902544698537, 0.01825107522294323, 2.7412452333224783e-14, 1.1796016391496592e-46, 1.5335733160573018e-109, 1.7529409844201165e-204, 0.0, 0.0, 0.0, 0.0, 0.0]]"
14,uniform,2,0.0,0.1,replicator dynamics,1.3099583232169578e-37,0.29850018283073737,1.0,1.0000000000000002,0.9642857142857143,0.9438775510204082,0.99525176020930262,58,"[[0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [0.0, 1.0], [2.853067258334912e-236, 1.0], [4.722051007722696e-137, 1.0], [3.9121373580793506e-51, 1.0], [1.0, 1.4591203541314614e-38], [1.0, 3.771377329387325e-128], [1.0, 3.80194241711389e-220], [1.0, 6.7378754382e-313], [1.0, 0.0], [1.0, 0.0], [1.0, 0.0]]","[[0.0, 0.0, 1.6290971667e-314, 3.966819765359984e-217, 3.0226205640008067e-136, 3.853441075915694e-72, 7.422144415153568e-33, 3.780891610941203e-10, 0.0179800748247908, 0.777825140537577, 0.07739002133655748, 0.112610830151015, 0.014193928584710795, 4.187259676501848e-09], [3.779664377608149e-12, 0.00135764266208331, 0.23817924997654083, 0.6967584402210996, 0.008830534224356932, 0.05487413159274304, 1.3193967648989588e-09, 4.927466785558412e-30, 9.64332321806832e-70, 9.684132790512511e-133, 1.671773615794218e-213, 1.69038e-318, 0.0, 0.0]]"
14,uniform,2,0.0,0.1,replicator dynamics,0.00024833582849840169,0.17650930413083793,1.1915358509529433e-157,0.99999999999999978,0.9285714285714286,0.8086734693877551,0.99224903678743959,43,"[[1.0, 1.0912116962043155e-105], [1.0, 1.0922227660783085e-52], [0.0002604415212619573, 0.999739558478738], [2.0102773196296626e-66, 1.0], [5.0299439432578944e-135, 1.0], [3.8010104565209327e-208, 1.0], [1.7865631854526344e-177, 1.0], [7.707388798095755e-106, 1.0], [5.1959839527210556e-30, 1.0], [1.0, 4.92130821990284e-47], [1.0, 8.477456596724663e-124], [1.0, 2.7270683872116295e-194], [1.0, 2.6177627056426294e-263], [1.0, 0.0]]","[[8.294319199432567e-08, 0.0002256353071131292, 1.5030985412031626e-09, 5.078240087836993e-26, 2.218450590750018e-57, 1.267058796538321e-102, 2.1630093757269626e-99, 5.207219932907246e-54, 5.60952360758908e-25, 8.16319518224392e-08, 0.038296321274799074, 0.9157355476059853, 0.04574192211164439, 4.0762221571662077e-07], [8.863121749053043e-90, 8.388447004749015e-48, 7.156942252282514e-21, 1.497170740047647e-07, 0.006547052105201397, 0.22302086785518424, 0.7683172220218613, 0.002114655173591913, 5.3127087134321023e-08, 1.2788518116876907e-22, 8.503051393626997e-52, 6.389788274661216e-97, 1.875586430544517e-159, 1.553652947929345e-238]]"
