Number of states,Prior distribution type,Number of messages,Impairment,Tolerance,Dynamics,Speaker entropy,Hearer entropy,Speaker convexity,Hearer convexity,Expected utility,Iterations,Speaker strategy,Hearer strategy
14,uniform,2,0.0,0.35,replicator dynamics,6.3323159958332175e-08,0.11379733458489606,1.0,1.0000000000000002,0.99701417350342902,153,"[[1.0, 2.428634376458139e-221], [1.0, 2.078969537787551e-188], [1.0, 4.901560845672094e-156], [1.0, 2.6644406995703423e-122], [1.0, 3.746186905471537e-90], [1.0, 1.3699180931659327e-58], [1.0, 1.8486779163215815e-24], [3.375564656605981e-08, 0.9999999662443534], [2.977657644479985e-40, 1.0], [2.1668444346651778e-74, 1.0], [4.0419791661624816e-106, 1.0], [1.1418084566089116e-137, 1.0], [4.9244354457414535e-171, 1.0], [1.5911565436497897e-203, 1.0]]","[[3.6358636533231075e-19, 4.7881951859628225e-09, 0.01275537951937898, 0.8034917111710926, 0.1837528982986458, 6.2226861460210575e-09, 1.2999083014132788e-15, 1.5937550132274585e-28, 1.0259276712571145e-46, 1.008859648213458e-66, 5.723451230964576e-92, 2.261578634209863e-120, 7.957517538480052e-155, 1.2185451892112891e-192], [1.312560285537036e-202, 4.5931336658131127e-163, 2.485617073773028e-128, 1.9676741199803698e-97, 3.5267802165917508e-71, 4.949073265053516e-50, 1.1861410443211268e-31, 1.7150998024670744e-18, 5.141693136338297e-10, 0.005925945936900397, 0.9908673699905279, 0.003206627812860185, 5.5745542264855365e-08, 1.9943001070286662e-18]]"
14,uniform,2,0.0,0.35,replicator dynamics,0.000159581248046911,0.12763421874466954,0.99999999999974964,0.99999999999999967,0.9973875857858826,62,"[[1.0, 7.0844337879131585e-87], [1.0, 1.9135147698968938e-71], [1.0, 6.73370901155026e-58], [1.0, 4.1139574782173976e-47], [1.0, 5.061444068400705e-35], [1.0, 2.7330551500764375e-21], [0.9999999984232526, 1.5767474153091382e-09], [0.00015886907147845576, 0.9998411309285217], [6.568261121992306e-17, 1.0], [1.647437206700938e-30, 1.0], [1.0597534236796752e-41, 1.0], [1.292888095710493e-56, 1.0], [5.590944502480395e-69, 1.0], [3.345538619959843e-81, 1.0]]","[[6.926688128849119e-12, 9.504346879498924e-05, 0.005609905177972549, 0.9024521970123495, 0.09093126902983668, 0.0009108056566520756, 7.795275038741791e-07, 1.1996363529067414e-10, 3.306386522563253e-17, 7.368125007592657e-25, 4.327763400776153e-34, 1.0052444878721499e-45, 4.744591038975329e-59, 3.3861012143916914e-74], [1.07530509385574e-79, 4.512294165202742e-63, 3.3433230124709847e-50, 2.68633604092184e-38, 1.572579018010814e-29, 2.870744485980643e-20, 9.422208552256104e-14, 1.5011971917840875e-08, 4.6285306635666025e-05, 0.04391618948076248, 0.9236569450051116, 0.03136171385792572, 0.0010185587720293804, 2.9256546892372744e-07]]"
14,uniform,2,0.0,0.35,replicator dynamics,0.00079111027842874429,0.12104355408191451,0.99999999994967537,1.0,0.99743417771194343,50,"[[2.863476834416912e-71, 1.0], [1.5265093292348857e-62, 1.0], [5.01749234090938e-50, 1.0], [2.369239217886959e-40, 1.0], [8.384902096496991e-30, 1.0], [3.636242918399221e-18, 1.0], [5.195274494342978e-08, 0.9999999480472551], [0.9990333922455563, 0.0009666077544436281], [0.9999999999998931, 1.0697680066708747e-13], [1.0, 1.3771137680078248e-24], [1.0, 1.0858693650038616e-35], [1.0, 1.0125640526391198e-45], [1.0, 2.158078786251113e-56], [1.0, 1.0186940081937625e-66]]","[[4.299867010627215e-68, 1.086348153688118e-56, 5.099646641337442e-45, 4.093944865843852e-34, 1.2881592749982101e-25, 5.170383834368152e-18, 7.423800725654145e-13, 1.8691548678922167e-07, 0.0001809001016561384, 0.03247390051046954, 0.95137143171633, 0.013994651152689691, 0.0019767665322236753, 2.1630704017465433e-06], [1.430446154829178e-07, 0.00032915539238926743, 0.04051188659014137, 0.904380638616066, 0.04623893133805708, 0.008494046443711751, 4.519817962993948e-05, 3.9537270835146706e-10, 1.640029672231191e-14, 6.420766765380516e-21, 1.4855530037952026e-28, 6.659333285059262e-39, 1.2162914404198954e-48, 1.1797510085115814e-60]]"
14,uniform,2,0.0,0.35,replicator dynamics,6.6381349289248529e-06,0.21809806473585885,0.9999999999995477,1.0,0.98289361630229832,64,"[[1.0, 4.049075995415121e-91], [1.0, 2.3806260498719655e-79], [1.0, 1.0556899437270034e-68], [1.0, 8.901104559168644e-55], [1.0, 7.059239196850444e-44], [1.0, 3.824436397311448e-30], [1.0, 6.240549027347283e-19], [0.9999999044468425, 9.555315753640764e-08], [4.7340404876792195e-06, 0.9999952659595124], [8.727072543472469e-20, 1.0], [4.48190741062301e-31, 1.0], [2.2324349172076592e-44, 1.0], [2.177197573079385e-57, 1.0], [2.967283903687815e-68, 1.0]]","[[6.158079436368021e-11, 2.1422394810683183e-06, 0.013088738455011168, 0.01886464073004232, 0.9002678674318038, 0.06663499518756658, 0.0011415903719003463, 2.5522147669646754e-08, 4.662263846472648e-13, 2.856023309656532e-20, 4.456821214934358e-28, 1.025793275075504e-38, 7.545332047880767e-50, 3.2356808926516055e-63], [2.2038913331217455e-99, 3.5139044231977944e-81, 5.445186182298029e-66, 2.6561499568495646e-51, 3.4896036467242625e-40, 4.047235139573455e-28, 9.517007327273356e-21, 5.614925456238164e-12, 4.6507187507702906e-07, 0.0003048399731197582, 0.5476346742084284, 0.4427540791953294, 0.009280406695327766, 2.5534850304798902e-05]]"
14,uniform,2,0.0,0.35,replicator dynamics,2.8926367125678041e-06,0.28580983722317937,0.99999999999994293,1.0,0.98302388839290866,66,"[[1.0, 8.800626318691132e-71], [1.0, 3.808781148223105e-58], [1.0, 6.785777406125615e-47], [1.0, 7.129557487922794e-34], [1.0, 4.589213968552954e-20], [0.9999980544278255, 1.945572174603431e-06], [2.9475152607370732e-08, 0.9999999705248475], [2.4054677618599357e-20, 1.0], [1.081678386268666e-32, 1.0], [4.7310537808702e-45, 1.0], [3.955577688426047e-57, 1.0], [4.356805771011939e-69, 1.0], [6.742029753938043e-83, 1.0], [1.5937196023018732e-96, 1.0]]","[[2.456235604947101e-07, 0.018201588394814644, 0.623369494124622, 0.3562990243656142, 0.0021288848622327263, 7.626288706954102e-07, 2.852608553780805e-13, 1.2103967013821567e-20, 3.73980107485802e-28, 5.255825312650314e-39, 8.210745352975809e-51, 9.052634128273248e-66, 1.1051925840448481e-80, 3.6200446577151987e-99], [4.133572951697721e-65, 1.5658810751253187e-51, 4.2935934382899896e-39, 5.591855820022848e-28, 2.752801683404947e-21, 6.959909498485161e-13, 1.047874717836472e-07, 0.000589220729696937, 0.058417310498728975, 0.7306738721751316, 0.20272061131085023, 0.007597400753027065, 1.479715006008559e-06, 2.939142169036342e-11]]"
14,uniform,2,0.0,0.35,replicator dynamics,9.2357250412354011e-07,0.28830800787170419,1.0,0.99999999999999967,0.98290534214326009,81,"[[1.0, 8.05852826978264e-96], [1.0, 8.648610947996723e-81], [1.0, 7.433059851116151e-62], [1.0, 2.1815593138711845e-44], [1.0, 8.023848920147961e-27], [0.9999999999206238, 7.937622049182092e-11], [5.835898736361384e-07, 0.9999994164101265], [3.5186046838521816e-24, 1.0], [3.0010345159900954e-41, 1.0], [2.793467437594308e-56, 1.0], [2.3993287065460656e-73, 1.0], [1.048779468956743e-89, 1.0], [8.046651897197728e-107, 1.0], [1.2146686513192073e-122, 1.0]]","[[5.66607675289489e-06, 0.013146749214377156, 0.21972505624886848, 0.7667167135137409, 0.000405740889982992, 7.405627121176806e-08, 6.3327979440681e-15, 1.6480885148319432e-24, 1.5939634640984032e-37, 7.164441225724612e-50, 1.0809472130091126e-66, 1.3098132437142131e-84, 2.7056996386770263e-106, 1.593356444606805e-129], [4.524567511401093e-84, 3.389523379254281e-66, 1.487472870115489e-50, 4.841890476826649e-38, 2.124060514183948e-26, 5.436309623309684e-17, 5.079660465389581e-10, 4.6069511895305714e-05, 0.07555713596210557, 0.4286246668108718, 0.49277182276855636, 0.0030002149642953738, 8.947294429707548e-08, 1.3651602035322334e-12]]"
14,uniform,2,0.0,0.35,replicator dynamics,5.1303684471419654e-14,0.12397508076526083,1.0,1.0,0.99729407831406325,156,"[[9.661759230448846e-204, 1.0], [4.548035921216311e-175, 1.0], [1.8390749868187373e-141, 1.0], [8.605658627063378e-110, 1.0], [3.4183006225840535e-78, 1.0], [4.981267705620938e-46, 1.0], [1.5134012342806882e-14, 0.9999999999999849], [1.0, 3.0585175783375876e-17], [1.0, 1.3488387284016457e-49], [1.0, 5.730342994903767e-80], [1.0, 5.0018201138055056e-111], [1.0, 1.7647072602145155e-142], [1.0, 1.189692304115053e-174], [1.0, 5.975566188199611e-206]]","[[2.813098017909325e-205, 2.061711573059996e-164, 1.3751156962830456e-129, 3.154916516992774e-98, 9.255022351822997e-73, 2.9633044080177337e-49, 9.92208925118595e-32, 5.366601387918556e-18, 6.170268981160416e-08, 0.12077977852591447, 0.8728526108023721, 0.006367537102598122, 1.1866425585867686e-08, 1.3778279719032246e-17], [2.180242540396593e-19, 3.625037523146318e-08, 0.00794628256580056, 0.9407865140149522, 0.05126638332200492, 7.838468669459485e-07, 1.033239356237142e-16, 1.450277253001157e-29, 6.388789040793829e-49, 8.901453572895344e-69, 1.1302332342877884e-94, 3.739227496109682e-125, 2.4349980568857012e-161, 8.226625286037523e-201]]"
14,uniform,2,0.0,0.35,replicator dynamics,1.803514276377461e-06,0.20197169955867694,0.99999999999999989,1.0000000000000002,0.98282052589827729,89,"[[1.0, 3.4663961208208434e-102], [1.0, 1.2489295098841646e-83], [1.0, 2.2255604287678558e-63], [1.0, 8.252382166856854e-44], [1.0, 8.532621643842523e-25], [0.9999988042841818, 1.1957158181937694e-06], [9.95904451022709e-15, 0.9999999999999899], [5.6775142470034216e-33, 1.0], [2.6540980360360685e-51, 1.0], [3.6749461919952416e-70, 1.0], [2.4899368997846897e-87, 1.0], [3.786175170918509e-105, 1.0], [1.2608232440594267e-121, 1.0], [1.5447038035469726e-137, 1.0]]","[[7.465406555018619e-08, 0.006471747853962675, 0.6830907597061278, 0.31042120486714275, 1.6212912133821944e-05, 6.567435811662606e-12, 4.395747160081677e-18, 1.7869412517952678e-28, 7.892711113852194e-41, 2.193766605605979e-55, 5.2576792337328596e-73, 1.7591204976468834e-92, 6.344065637978881e-114, 1.853319703370589e-138], [3.3872242550692283e-90, 3.859411385627985e-71, 1.2655878938327984e-55, 3.3063070561851777e-40, 9.103321315070571e-28, 6.620125495432383e-19, 3.281939848961232e-11, 7.403432370982342e-06, 0.08850745020304017, 0.8879720946544855, 0.02326513559248818, 0.0002479152380958253, 8.466994515725965e-10, 5.500492710729637e-16]]"
14,uniform,2,0.05,0.35,replicator dynamics,0.1376587552984819,0.65453502855421453,0.90614340219600753,0.99999999999999944,0.94094763963135009,63,"[[6.879147172444989e-11, 0.9999999999312085], [7.645488418858727e-09, 0.9999999923545116], [6.257792924282897e-07, 0.9999993742207076], [3.26162934393531e-05, 0.9999673837065607], [0.0010447917694986423, 0.9989552082305014], [0.01954770531336699, 0.980452294686633], [0.1910711104887995, 0.8089288895112006], [0.7291202018983414, 0.2708797981016585], [0.9673229133406801, 0.03267708665931998], [0.9980071045445957, 0.0019928954554042744], [0.9999297055985743, 7.029440142558085e-05], [0.9999984818139096, 1.5181860903599666e-06], [0.9999999791711388, 2.082886115984827e-08], [0.9999999997899459, 2.1005410284936817e-10]]","[[1.0224322098846964e-11, 9.10418923389326e-10, 4.9525797571757034e-08, 1.674573375186004e-06, 3.588434768698311e-05, 0.0004949833646740862, 0.004427426368263777, 0.025584230380296124, 0.09396721342040511, 0.2133418332553917, 0.28999764321888183, 0.23167678133995856, 0.10970422307718998, 0.030768056207435765], [0.024667213406148407, 0.09316722334317615, 0.21139504726515096, 0.287541187222911, 0.23138606547435378, 0.11155742965597154, 0.033188670466213425, 0.006267978785019167, 0.0007652155659975738, 6.074561374467818e-05, 3.1189511910574926e-06, 1.0213096629248699e-07, 2.0928063848658957e-09, 2.6349275381628244e-11]]"
14,uniform,2,0.05,0.35,replicator dynamics,0.1379166623337065,0.65481240435564025,0.90569158590688226,0.99999999999999933,0.94084443895738978,45,"[[0.999999999928548, 7.145187778611271e-11], [0.9999999921526503, 7.847349623002579e-09], [0.9999993640702836, 6.359297164505042e-07], [0.9999671179196739, 3.2882080326056165e-05], [0.9989529331285184, 0.0010470668714815015], [0.9804872108980497, 0.01951278910195038], [0.8096310670249667, 0.1903689329750334], [0.27274328648193685, 0.7272567135180632], [0.033124117303194665, 0.9668758826968054], [0.002035820716843928, 0.9979641792831561], [7.248243129328177e-05, 0.9999275175687067], [1.5831403693254183e-06, 0.9999984168596308], [2.200837812633959e-08, 0.9999999779916218], [2.2533128264677923e-10, 0.9999999997746687]]","[[0.024124030951283848, 0.09164774993511626, 0.20943130367211946, 0.28717357494585094, 0.23305324892697438, 0.11328607289657805, 0.0339624325469, 0.006460506893976141, 0.0007942058422616036, 6.348072876025454e-05, 3.282145979558348e-06, 1.082509377993384e-07, 2.234903965420934e-09, 2.8357599377572713e-11], [1.0682062615062669e-11, 9.474903613449292e-10, 5.134393775485398e-08, 1.7294450742095972e-06, 3.6919791541023634e-05, 0.0005073063961055989, 0.004519422047133112, 0.026002896173206166, 0.09504799869307244, 0.21464052616288096, 0.2900620240132059, 0.230373953996118, 0.1085077480391246, 0.030299422940427714]]"
14,uniform,2,0.05,0.35,replicator dynamics,0.13843765206781958,0.66154248195193155,0.90468632431426044,1.0000000000000002,0.93911212993671689,18,"[[2.1777051997170182e-10, 0.9999999997822294], [2.0177575636346257e-08, 0.9999999798224244], [1.4091066762481466e-06, 0.9999985908933237], [6.375397528271709e-05, 0.9999362460247172], [0.0017944821609269088, 0.9982055178390731], [0.029622006798488712, 0.9703779932015112], [0.25143828485176517, 0.7485617151482349], [0.790265779961849, 0.209734220038151], [0.9773158057768377, 0.02268419422316215], [0.9987161755327342, 0.0012838244672658367], [0.9999571138489409, 4.288615105905962e-05], [0.999999104835729, 8.951642709732444e-07], [0.9999999878310717, 1.2168928294549748e-08], [0.999999999874419, 1.2558099728043333e-10]]","[[5.928241217722957e-11, 3.922139884959107e-09, 1.6290088884177753e-07, 4.33161349971055e-06, 7.51249323415854e-05, 0.0008611643532293508, 0.006557691826527373, 0.033008163072638055, 0.10807932012098509, 0.2241346928409453, 0.2848452212095453, 0.21662280433633477, 0.09884253268183173, 0.02696878612981059], [0.03139622101904361, 0.10859187058794417, 0.22475517683544538, 0.28202138455604164, 0.2144540190969726, 0.10123683451022772, 0.030600209381564214, 0.006068608476507549, 0.00080082831782241, 7.056103805284583e-05, 4.124647907542892e-06, 1.5761630660630758e-07, 3.8570605120685425e-09, 5.910331450874206e-11]]"
14,uniform,2,0.05,0.35,replicator dynamics,0.13768819341865254,0.65456447222251268,0.90609175101908157,1.0,0.94093697173396862,69,"[[2.1168913687820645e-10, 0.9999999997883109], [2.0955260606994022e-08, 0.9999999790447393], [1.5251350259861906e-06, 0.999998474864974], [7.052720850115953e-05, 0.9999294727914989], [0.0019974152536656087, 0.9980025847463344], [0.03272332209003475, 0.9672766779099652], [0.2710662295914331, 0.7289337704085669], [0.8089886891830912, 0.19101131081690878], [0.9804531296982272, 0.019546870301772806], [0.9989547277999699, 0.0010452722000300952], [0.9999673448688486, 3.265513115123481e-05], [0.9999993728698661, 6.271301338566774e-07], [0.999999992328824, 7.671176127189117e-09], [0.9999999999308793, 6.91206696624007e-11]]","[[2.6556165471269006e-11, 2.107592142200121e-09, 1.0277418337782494e-07, 3.1362756459453315e-06, 6.10389235752437e-05, 0.0007683573565774537, 0.006289083343262624, 0.033274610427307276, 0.11175267327263605, 0.2315799252105878, 0.2875058545957874, 0.2111715310647335, 0.09299045692581376, 0.024603227695741088], [0.03071005888284461, 0.10955708255432016, 0.23151842867983047, 0.29000779638071794, 0.21350099777262627, 0.09409828499001882, 0.025634691597639335, 0.004438463527468679, 0.0004964561798782409, 3.600768038344141e-05, 1.6810882219046827e-06, 4.974097958061327e-08, 9.147923301402013e-10, 1.0278145237315487e-11]]"
14,uniform,2,0.05,0.35,replicator dynamics,0.13765375980495509,0.65456059172053083,0.90615116062933898,0.99999999999999978,0.94094252375645815,39,"[[2.0931352841541938e-10, 0.9999999997906865], [2.076514959870614e-08, 0.9999999792348504], [1.5142071459388372e-06, 0.999998485792854], [7.013927762887958e-05, 0.9999298607223711], [0.001989290920344799, 0.9980107090796552], [0.03263124557951981, 0.9673687544204802], [0.27063182148552367, 0.7293681785144762], [0.8087480861585093, 0.19125191384149073], [0.9804259780598235, 0.019574021940176555], [0.9989534609649414, 0.0010465390350586244], [0.9999673189654985, 3.2681034501518695e-05], [0.9999993727770554, 6.272229445756736e-07], [0.9999999923342406, 7.665759296920721e-09], [0.9999999999310002, 6.899987079673663e-11]]","[[2.623393833584276e-11, 2.084708839752206e-09, 1.017863926979893e-07, 3.1099123125624585e-06, 6.059729041800665e-05, 0.000763685214891446, 0.006258167020622978, 0.03315112196930012, 0.11147980234448263, 0.2313235801582275, 0.28757313121900896, 0.21147985888786047, 0.09322231606563712, 0.024684526019902602], [0.030782974451834515, 0.10971433999438583, 0.23162919895219966, 0.2899225962633886, 0.21334434659120724, 0.09401885902984082, 0.025616633259623312, 0.0044367785989854695, 0.0004965048231745496, 3.60336387119685e-05, 1.6836057263166324e-06, 4.986253269249936e-08, 9.180607608667911e-10, 1.0328333810848885e-11]]"
14,uniform,2,0.05,0.35,replicator dynamics,0.13893132871003422,0.65629770045566249,0.90385836986842327,1.0,0.94028060511568456,31,"[[0.9999999997307293, 2.692706681141505e-10], [0.9999999750808145, 2.491918552105754e-08], [0.99999828622427, 1.7137757300586664e-06], [0.9999243013995314, 7.569860046859217e-05], [0.9979302417246376, 0.002069758275362399], [0.9669340412239441, 0.03306595877605581], [0.7302518852021366, 0.26974811479786337], [0.19573447442378922, 0.8042655255762107], [0.020635311454179676, 0.9793646885458204], [0.0011456640271870345, 0.998854335972813], [3.7526447114378886e-05, 0.9999624735528856], [7.63906890315658e-07, 0.9999992360931096], [1.0014518843940454e-08, 0.9999999899854812], [9.776687140554216e-11, 0.9999999999022331]]","[[0.02778188168538073, 0.10168949152480451, 0.22209015122598327, 0.28927028941031696, 0.22218396165309287, 0.10214334234038812, 0.02897259332554524, 0.005214515613813606, 0.0006058333714530854, 4.5653034792005273e-05, 2.2171145563140622e-06, 6.837095293593179e-08, 1.3134744271268203e-09, 1.5446150969521606e-11], [3.4685771625201195e-11, 2.6819644229948665e-09, 1.2749727171944787e-07, 3.7955287675648064e-06, 7.209018988956571e-05, 0.000885502572321284, 0.00706671337590601, 0.036394981545122974, 0.11869655863710159, 0.23820351188856692, 0.28592636441771613, 0.20330325610960673, 0.08697648747747583, 0.022470608043603492]]"
14,uniform,2,0.05,0.35,replicator dynamics,0.13768347882312323,0.65456505706238077,0.90609871255698848,1.0000000000000004,0.94093848802237767,66,"[[2.1089163127548803e-10, 0.9999999997891084], [2.0884519773225464e-08, 0.9999999791154801], [1.5205908615119487e-06, 0.9999984794091386], [7.034551038949027e-05, 0.9999296544896105], [0.0019930988426302763, 0.9980069011573698], [0.03266736437367633, 0.9673326356263237], [0.27075823639457663, 0.7292417636054234], [0.8087601168391042, 0.19123988316089577], [0.9804195727528662, 0.019580427247133807], [0.9989524926255355, 0.0010475073744644044], [0.9999672623099873, 3.27376900126948e-05], [0.9999993710489551, 6.289510449408104e-07], [0.999999992303756, 7.69624391483309e-09], [0.999999999930629, 6.937105167939377e-11]]","[[2.647286511878887e-11, 2.1017786654223397e-09, 1.0252760790429903e-07, 3.1298080684586617e-06, 6.093239443036583e-05, 0.000767248437900034, 0.006281855796288081, 0.03324612926535999, 0.1116903887437021, 0.23152156810981678, 0.2875205636782628, 0.211241708660768, 0.09304407820695268, 0.02462229224259143], [0.030688529902445295, 0.10950094543354323, 0.23145435019183358, 0.29000633285976135, 0.2135619911007521, 0.0941525628340361, 0.025656781938229782, 0.004443536399469518, 0.0004971644446340038, 3.606961006514788e-05, 1.6844993412958997e-06, 4.985830755717657e-08, 9.172713464943922e-10, 1.0309785627717007e-11]]"
14,uniform,2,0.05,0.35,replicator dynamics,0.13775181120866026,0.65463739795502573,0.90598516782180727,0.99999999999999989,0.94090672131402497,45,"[[0.9999999997826433, 2.1735673360352698e-10], [0.9999999785731829, 2.1426817055636858e-08], [0.9999984465057746, 1.5534942253770482e-06], [0.9999284123219938, 7.158767800626745e-05], [0.9979790243926091, 0.002020975607390859], [0.9669910445989078, 0.03300895540109226], [0.727470366406905, 0.272529633593095], [0.19005162702672754, 0.8099483729732725], [0.01941834989714519, 0.9805816501028548], [0.0010375405057591021, 0.9989624594942409], [3.24021714375105e-05, 0.9999675978285624], [6.223176145831406e-07, 0.9999993776823853], [7.615981357189263e-09, 0.9999999923840187], [6.86833829999694e-11, 0.9999999999313167]]","[[0.030719000818553017, 0.10957366109161773, 0.23152525903512763, 0.2899953797061582, 0.21348793311946354, 0.09409304905321929, 0.025633370831154557, 0.004438197332569687, 0.0004964143496191329, 3.600321634432492e-05, 1.6807920804119012e-06, 4.972929192727391e-08, 9.145257273983353e-10, 1.0274705067978311e-11], [2.727714640347217e-11, 2.1578449642784075e-09, 1.0490433909762265e-07, 3.1921390153228784e-06, 6.195897476267362e-05, 0.0007779302381411704, 0.00635138719512074, 0.033519300232198235, 0.11228378957325419, 0.23206757536552955, 0.28736712219860666, 0.21057599674072966, 0.09254474454435183, 0.02444689570882884]]"
14,uniform,2,0.05,0.35,replicator dynamics,0.13775448539453505,0.65469646527487702,0.90597539124829629,1.0,0.94089561192551519,42,"[[6.990850048955956e-11, 0.9999999999300916], [7.732216414595675e-09, 0.9999999922677835], [6.303246468061168e-07, 0.9999993696753532], [3.274698186495853e-05, 0.999967253018135], [0.0010464293040235077, 0.9989535706959766], [0.019545755132058806, 0.9804542448679412], [0.19088084583626969, 0.8091191541637303], [0.7285187402739483, 0.27148125972605175], [0.9671735470655166, 0.0328264529344834], [0.9979924870993937, 0.0020075129006063], [0.9999289517567548, 7.104824324519817e-05], [0.9999984592805786, 1.540719421459987e-06], [0.9999999787605718, 2.123942826264835e-08], [0.9999999997846246, 2.153753734304746e-10]]","[[1.0510220804211958e-11, 9.326364175873832e-10, 5.056971743264824e-08, 1.7047161484558802e-06, 3.642752565826775e-05, 0.0005011365861175146, 0.0044708959817515576, 0.025769433684455296, 0.09440500325989995, 0.21379161468343652, 0.28992225695027557, 0.2311671915428296, 0.10930713568582504, 0.030627147870738298], [0.024480184217656496, 0.09263918435119549, 0.21070225569511317, 0.28739850856663074, 0.231966358229476, 0.11217005313904442, 0.033465431386823834, 0.006337293040952401, 0.000775706612473735, 6.173972138545438e-05, 3.1784953270182695e-06, 1.0437182411028271e-07, 2.1450074577015745e-09, 2.7089324844243453e-11]]"
14,uniform,2,0.05,0.35,replicator dynamics,0.13768075142088118,0.65456535379088354,0.90610284055656076,0.99999999999999956,0.94093928537114702,61,"[[2.104712851305039e-10, 0.9999999997895287], [2.0847439407439764e-08, 0.9999999791525606], [1.5182219734637013e-06, 0.9999984817780265], [7.025129629681642e-05, 0.9999297487037032], [0.001990872104741546, 0.9980091278952585], [0.032638636385364496, 0.9673613636146355], [0.27060086528597405, 0.729399134714026], [0.8086441212116714, 0.19135587878832866], [0.9804026330037786, 0.019597366996221357], [0.9989513705523181, 0.0010486294476819322], [0.9999672211138214, 3.277888617863856e-05], [0.9999993701462008, 6.298537992043933e-07], [0.9999999922914126, 7.70858739744419e-09], [0.9999999999305065, 6.949347513436386e-11]]","[[2.6429643636028812e-11, 2.098750320201487e-09, 1.0239862262259585e-07, 3.126409780406111e-06, 6.087615355929623e-05, 0.0007666599361699381, 0.006277997320079891, 0.03323081544115611, 0.11165657980102588, 0.2314893395426799, 0.28752793800718635, 0.2112799718448254, 0.09307369115508163, 0.02463289986465259], [0.030678550331352018, 0.10947476145490125, 0.23142411538819257, 0.2900051880658889, 0.2135905011484875, 0.0941782539097248, 0.02566731725462633, 0.004445969951645941, 0.0004975058958156499, 3.609959729295051e-05, 1.68615769944784e-06, 4.991556193111992e-08, 9.18485322432048e-10, 1.0325330632357432e-11]]"
14,uniform,2,0.1,0.35,replicator dynamics,0.25789166798306512,0.77692696338711631,0.65268396412683882,0.99999999999999967,0.8819677597708383,18,"[[4.239032365412498e-05, 0.9999576096763458], [0.0002377667331870465, 0.999762233266813], [0.0014789154298986426, 0.9985210845701014], [0.00814378129821346, 0.9918562187017865], [0.03695917857630789, 0.9630408214236921], [0.1329073178400006, 0.8670926821599994], [0.35409568557438614, 0.6459043144256139], [0.6535146282088242, 0.34648537179117583], [0.871189549476406, 0.12881045052359402], [0.96446244007003, 0.03553755992996997], [0.9922246647391002, 0.007775335260899779], [0.9985976225222697, 0.0014023774777303388], [0.9997760878993468, 0.00022391210065315732], [0.9999603671636841, 3.963283631602357e-05]]","[[6.040571364465839e-06, 4.458382858313681e-05, 0.0002651960170646614, 0.001273711602261944, 0.004943783430773507, 0.015517491845168681, 0.03940486618343, 0.08096598820280286, 0.13457091097215426, 0.18075313341757485, 0.1957868372866713, 0.17015515649517843, 0.11675645378029398, 0.05955584636667798], [0.06031690733531294, 0.11792043692413552, 0.1712404226347647, 0.19623649909245, 0.18036827650443302, 0.13365171425430417, 0.08001328620259386, 0.03873861887248797, 0.01517256785995149, 0.004806822622417469, 0.001231282628499364, 0.00025484572859115303, 4.2584940056474244e-05, 5.734400001786812e-06]]"
14,uniform,2,0.1,0.35,replicator dynamics,0.25619229886224326,0.77495904990274667,0.65626139964798968,1.0,0.88327546832635684,35,"[[0.9999665682219112, 3.3431778088783385e-05], [0.9998046933745919, 0.0001953066254080241], [0.9987415887827488, 0.0012584112172512071], [0.9928493457746748, 0.007150654225325244], [0.966602570830182, 0.033397429169817965], [0.8765437188865502, 0.12345628111344976], [0.6618507770226404, 0.3381492229773596], [0.3607071028605211, 0.6392928971394789], [0.13550266533658692, 0.864497334663413], [0.03752594201980182, 0.9624740579801981], [0.008204514443269329, 0.9917954855567307], [0.0014733791292512617, 0.9985266208707487], [0.00023337733419703048, 0.999766622665803], [4.0810741537641584e-05, 0.9999591892584624]]","[[0.06044477186213495, 0.11810752900004494, 0.1713979905233501, 0.19627846482604422, 0.18028331514229565, 0.13350407842853382, 0.07987892501486848, 0.03865326535476695, 0.015131644231781496, 0.004791489764013532, 0.001226707459394424, 0.00025374654983183523, 4.23711218097735e-05, 5.700721129972736e-06], [4.803417872363086e-06, 3.64676990250645e-05, 0.00022295846743343133, 0.001099659720840088, 0.004378875738433643, 0.014086673299700118, 0.03662425161250415, 0.07696263739189249, 0.1306733455288513, 0.17907862632039712, 0.19763667140969587, 0.17472131604763144, 0.12168532590357332, 0.06278838744214946]]"
